%time,field.header.seq,field.header.stamp,field.header.frame_id,field.array.layout.data_offset,field.array.data0,field.array.data1,field.array.data2,field.array.data3,field.array.data4,field.array.data5,field.array.data6
1588858430488918309,1143,1588858430488765824,,0,0.0394477374987,-0.0766212366518,-0.146555251713,-0.0556590985805,0.0685997039492,-0.182108476745,-0.0601470959432
1588858430491708351,1144,1588858430491620770,,0,0.0398601406486,-0.0771726774171,-0.14485563183,-0.0567489130183,0.0669501618221,-0.18142094525,-0.0612904101515
1588858430494653498,1145,1588858430494594905,,0,0.0398582053062,-0.0771738476885,-0.144856071284,-0.0567519671521,0.0669447574649,-0.181417558062,-0.0612900748713
1588858430501179999,1146,1588858430501092174,,0,0.0397413941675,-0.0769700490159,-0.144418091499,-0.0565965034679,0.0667467613596,-0.180898564157,-0.0611308429402
1588858430504118569,1147,1588858430504031953,,0,0.0399578267744,-0.0766864579019,-0.144887907493,-0.0565719650604,0.0668554386882,-0.18096469629,-0.0610378121502
1588858430507077772,1148,1588858430507018303,,0,0.0399562764036,-0.0766850923871,-0.144887858283,-0.0565760931949,0.0668561063787,-0.18096525679,-0.0610392442707
1588858430513675134,1149,1588858430513613090,,0,0.0399571858784,-0.0766850895895,-0.144886935108,-0.0565695168217,0.0668600192154,-0.180959799361,-0.0610413571492
1588858430516365952,1150,1588858430516296927,,0,0.0398567414073,-0.077170409271,-0.144853857724,-0.0567464454523,0.0669526271947,-0.181416846713,-0.061288962433
1588858430522146318,1151,1588858430522057667,,0,0.0399566373261,-0.0766715529111,-0.144871821517,-0.0565735867866,0.0668660026967,-0.180989652962,-0.0610211895702
1588858430525373519,1152,1588858430525270606,,0,0.0397401590824,-0.0769287331091,-0.144381829516,-0.056612517822,0.0667693090588,-0.180969498275,-0.0610885063138
1588858430528119728,1153,1588858430528039401,,0,0.0397369077281,-0.076896133987,-0.144352406615,-0.0566153196412,0.0667825564526,-0.18099538624,-0.0610606971569
1588858430531008826,1154,1588858430530942529,,0,0.0396806152058,-0.0766868494707,-0.144029236142,-0.0565415758115,0.0667511405806,-0.180841268878,-0.0609032607518
1588858430536941747,1155,1588858430536872799,,0,0.0394279641486,-0.0767870207403,-0.143460543732,-0.0565608278799,0.066646206332,-0.180717970466,-0.060868386102
1588858430539664672,1156,1588858430539592257,,0,0.0389586614951,-0.0759735559341,-0.141864536464,-0.0560597929721,0.065902619648,-0.178608885341,-0.0603795227116
1588858430546470451,1157,1588858430546367696,,0,0.0386071151183,-0.0746795936816,-0.140338803765,-0.0554457388402,0.0650625056955,-0.176113344852,-0.059665094613
1588858430549045569,1158,1588858430548969106,,0,0.0385276640105,-0.0744046499306,-0.140145518758,-0.0553555598391,0.0648124263523,-0.175482399732,-0.0595258657004
1588858430552068068,1159,1588858430552003123,,0,0.0383441259691,-0.0739024619267,-0.139364879626,-0.0549385660616,0.0643176782433,-0.174191862895,-0.0591451545197
1588858430554962212,1160,1588858430554901783,,0,0.0378981770095,-0.0736319227482,-0.138036273532,-0.0545625386688,0.0637307001566,-0.172814219515,-0.0588291526502
1588858430561090496,1161,1588858430561007821,,0,0.0378469027808,-0.0732895020521,-0.137716911354,-0.0543046764612,0.0634151278014,-0.172095916101,-0.0585290161919
1588858430564356547,1162,1588858430564237210,,0,0.037309751007,-0.0725216347857,-0.138870872721,-0.0529349519449,0.0647582108066,-0.17212795372,-0.0571143644906
1588858430570432588,1163,1588858430570332567,,0,0.0375175513407,-0.0718193305362,-0.139002924896,-0.0525703474515,0.0646251938133,-0.171572207003,-0.0566271252363
1588858430573349297,1164,1588858430573258250,,0,0.0381611876706,-0.0717881191501,-0.140790687988,-0.0526653617091,0.0652547773141,-0.172871764744,-0.05662385911
1588858430576106298,1165,1588858430575998629,,0,0.039379864215,-0.0710291631964,-0.140877774435,-0.0534005505982,0.0640171303391,-0.172204311321,-0.057119306636
1588858430582424636,1166,1588858430582335392,,0,0.0388158958395,-0.0708105270613,-0.14237100656,-0.0522876177415,0.0656235991519,-0.173085307113,-0.0559670450125
