%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1589285559325715050,799,1589285559325554953,,0.499998838357,-0.191586189774,0.209945713116
1589285559331729216,800,1589285559331596143,,0.500000210054,-0.191492268745,0.209928883367
1589285559337678566,801,1589285559337594335,,0.500000376274,-0.19130135285,0.20987896577
1589285559343760914,802,1589285559343608898,,0.500000234111,-0.191204094999,0.209858965533
1589285559349729727,803,1589285559349616887,,0.500001729317,-0.191008911833,0.209813443089
1589285559355745165,804,1589285559355620102,,0.500000796046,-0.190914398334,0.209788419209
1589285559361727910,805,1589285559361617794,,0.50000049169,-0.190720998753,0.209746369865
1589285559367840829,806,1589285559367680497,,0.499999375538,-0.190629133832,0.209720818387
1589285559373811715,807,1589285559373634013,,0.499998356186,-0.190442029948,0.209675843642
1589285559379681638,808,1589285559379589456,,0.499997234411,-0.190351858322,0.209653158472
1589285559385667647,809,1589285559385588390,,0.49999441303,-0.19017529759,0.209606874323
1589285559391667791,810,1589285559391555730,,0.499992958402,-0.190090116959,0.209583063265
1589285559398182852,811,1589285559398026599,,0.499989283147,-0.189912885093,0.209541743277
1589285559401018833,812,1589285559400901040,,0.49998699929,-0.18982262581,0.209521363584
1589285559406753863,813,1589285559406611973,,0.49998285662,-0.189642643303,0.209476851792
1589285559412692439,814,1589285559412586948,,0.499981203052,-0.189549294652,0.2094550709
1589285559419177309,815,1589285559419092366,,0.499977424275,-0.189355477627,0.209406170409
1589285559424696965,816,1589285559424543638,,0.499977084398,-0.189252073482,0.209384345814
1589285559430846091,817,1589285559430644668,,0.499975603852,-0.189041218684,0.209338260263
1589285559436793453,818,1589285559436628743,,0.499975512712,-0.188931277552,0.209313831188
1589285559442792234,819,1589285559442608822,,0.499973434765,-0.188821991775,0.2092929814
1589285559448931255,820,1589285559448657086,,0.499973868356,-0.188712305112,0.209265629397
1589285559454727266,821,1589285559454622548,,0.49997408807,-0.18849455073,0.209222601824
1589285559460764786,822,1589285559460650716,,0.499974014364,-0.188414615153,0.209204975065
1589285559466828882,823,1589285559466636722,,0.499974832132,-0.188183935999,0.209148324283
1589285559472751420,824,1589285559472642967,,0.49997753527,-0.188108640642,0.209135003242
1589285559478682895,825,1589285559478576687,,0.499974882332,-0.187891127927,0.209088799847
1589285559484809094,826,1589285559484611963,,0.499973986991,-0.187797559926,0.209069579585
1589285559490746951,827,1589285559490621982,,0.499969772174,-0.187620091852,0.20903283914
1589285559496860023,828,1589285559496736117,,0.499966665299,-0.187533419504,0.209017324403
1589285559502780819,829,1589285559502598148,,0.499963516522,-0.187351516401,0.20897582495
1589285559508785405,830,1589285559508631529,,0.49996512488,-0.187253203422,0.208961999336
1589285559514768180,831,1589285559514595107,,0.499961791224,-0.187052285003,0.208916162393
1589285559520788382,832,1589285559520634189,,0.49996226469,-0.186946557232,0.208895161747
1589285559526890517,833,1589285559526694366,,0.499957797175,-0.186729082752,0.208846707085
1589285559532771308,834,1589285559532678851,,0.499957705279,-0.186614141989,0.208823487338
1589285559539004121,835,1589285559538661033,,0.49995540926,-0.186499841563,0.208797973957
1589285559544745239,836,1589285559544598451,,0.49995362783,-0.186252951166,0.208746345285
1589285559550737009,837,1589285559550629182,,0.499953752275,-0.186130915002,0.208720086356
1589285559556822306,838,1589285559556670481,,0.499952189016,-0.185885473077,0.208662714961
1589285559562758438,839,1589285559562638206,,0.499952783973,-0.185764059846,0.208635567703
1589285559568896257,840,1589285559568693947,,0.49995342135,-0.185645912327,0.208608791362
1589285559574740324,841,1589285559574640223,,0.499953026238,-0.1854118706,0.208557932258
1589285559580837300,842,1589285559580658034,,0.499953980261,-0.185301911302,0.208537525437
1589285559586802867,843,1589285559586677020,,0.499949767568,-0.185080712602,0.208492350744
1589285559592739509,844,1589285559592623551,,0.499949640002,-0.184975208057,0.208475484604
1589285559602040997,845,1589285559601950005,,0.499941792713,-0.184662909472,0.208411948736
1589285559607739291,846,1589285559607641354,,0.499937623363,-0.184446837654,0.208363098934
1589285559613743495,847,1589285559613623305,,0.499935135615,-0.184335128064,0.208339377243
1589285559619813087,848,1589285559619630488,,0.49993182409,-0.184099982209,0.208285923935
1589285559625692402,849,1589285559625598662,,0.499931427374,-0.183977104445,0.208260804073
1589285559631831072,850,1589285559631674467,,0.49992714264,-0.183730596995,0.208206026929
1589285559637737506,851,1589285559637608271,,0.499926655774,-0.183601199624,0.208178806829
1589285559643796239,852,1589285559643685921,,0.499925203495,-0.183344536131,0.208125918177
1589285559649768010,853,1589285559649645393,,0.499927088748,-0.183214205249,0.208102716825
1589285559655767641,854,1589285559655645018,,0.49992596323,-0.182956446435,0.2080542676
1589285559661851881,855,1589285559661672569,,0.499926832225,-0.182831041185,0.208030502878
1589285559667774324,856,1589285559667624538,,0.499925489269,-0.182580909747,0.207988522184
1589285559673838745,857,1589285559673670369,,0.499923740606,-0.182465005897,0.207965543462
1589285559679663877,858,1589285559679565064,,0.49991895305,-0.182232198841,0.207922060707
1589285559691825583,859,1589285559691647491,,0.499910115186,-0.181894199097,0.20784684317
1589285559698156432,860,1589285559697971727,,0.499906414723,-0.18178243428,0.207816191094
