%time,field.header.seq,field.header.stamp,field.header.frame_id,field.array.layout.data_offset,field.array.data0,field.array.data1,field.array.data2,field.array.data3,field.array.data4,field.array.data5,field.array.data6
1589284645672422950,0,1589284645672336190,,0,0.00582072191554,-0.0776650463762,-0.138319538222,-0.0608789870565,0.0477059458781,-0.209239607153,-0.0299955654343
1589284645678411857,1,1589284645678273825,,0,0.00582043880325,-0.0776624881364,-0.138320157811,-0.0608793311614,0.0477065276318,-0.209237120543,-0.0299957635579
1589284645684485817,2,1589284645684403078,,0,0.00581939205102,-0.0776616786403,-0.138320807203,-0.0608778807574,0.0477116398268,-0.209241819944,-0.0299968249696
1589284645690378317,3,1589284645690303956,,0,0.00582043880325,-0.0776624881364,-0.138320157811,-0.0608793311614,0.0477065276318,-0.209237120543,-0.0299957635579
1589284645696248301,4,1589284645696043550,,0,0.00582288998196,-0.0776613766364,-0.138317801321,-0.0608781355485,0.047707905191,-0.209245993541,-0.0299956080719
1589284645702631380,5,1589284645702557712,,0,0.00582255355436,-0.0776646100699,-0.138320305069,-0.0608763773794,0.047707567656,-0.209235591866,-0.0299980473563
1589284645708519738,6,1589284645708430179,,0,0.00582285317022,-0.0776619180176,-0.138319183797,-0.0608780529469,0.0477073598244,-0.209244091666,-0.0299956628019
1589284645714909715,7,1589284645714807844,,0,0.00582088826811,-0.077659209104,-0.138317774036,-0.060880730131,0.0477078749689,-0.209247233136,-0.0299941500104
1589284645720616378,8,1589284645720524340,,0,0.00590486221718,-0.0771459835034,-0.138177982662,-0.0607216032787,0.0475780488883,-0.208659843105,-0.0298780209975
1589284645726671934,9,1589284645726568352,,0,0.00438801406722,-0.0756181440466,-0.137815116863,-0.0580826347712,0.0486808016297,-0.2068234842,-0.0280803469095
1589284645732753750,10,1589284645732637467,,0,0.00327866686964,-0.0741638523695,-0.131161710193,-0.0552983966224,0.0472420478622,-0.199134981159,-0.0268186231822
1589284645738687012,11,1589284645738589049,,0,0.00327961599995,-0.0740174883035,-0.131099088616,-0.0553209386766,0.0472829269798,-0.199207338335,-0.026800899448
1589284645744651278,12,1589284645744538102,,0,0.00346640533507,-0.0726210652192,-0.130996620046,-0.0550155545634,0.0470418284868,-0.197756897919,-0.0265419949432
1589284645750641807,13,1589284645750518791,,0,0.00256085675152,-0.0747519118942,-0.128563955914,-0.0548456258588,0.0470829509605,-0.197379560164,-0.0268122211887
1589284645756229953,14,1589284645756113474,,0,0.00299519078026,-0.07474732128,-0.131296897716,-0.0558467450466,0.0476684474252,-0.199826104102,-0.0272324681415
1589284645762620450,15,1589284645762548563,,0,0.00397016300805,-0.0731789648592,-0.135202693142,-0.0567733602186,0.0480822164116,-0.201717472147,-0.0274372787235
1589284645768604745,16,1589284645768520866,,0,0.00477398060468,-0.0729098185551,-0.138610905101,-0.0579251622707,0.0484654216648,-0.204498611987,-0.0278428650385
1589284645774838347,17,1589284645774693518,,0,0.00527106867539,-0.0734920876905,-0.141238886684,-0.0590629209652,0.048923654746,-0.207450943795,-0.0283670598097
1589284645780718578,18,1589284645780619230,,0,0.00624075711725,-0.0761517139742,-0.140636905905,-0.0613964413789,0.0480056294706,-0.209582311673,-0.0301140457656
1589284645786673014,19,1589284645786573376,,0,0.00655238102511,-0.0773152756996,-0.143862908869,-0.0625244219038,0.0488497405817,-0.213710753598,-0.0306069347145
1589284645792853010,20,1589284645792751965,,0,0.00673036605474,-0.0777546107434,-0.145536730002,-0.0630390593985,0.0492611105594,-0.215694172147,-0.0308200501094
1589284645798668702,21,1589284645798590942,,0,0.00789770297673,-0.0777602730225,-0.139982014028,-0.0636824353524,0.0463258190907,-0.210523882347,-0.0318501878453
1589284645804536004,22,1589284645804437616,,0,0.00647126402167,-0.0738923644208,-0.138822985615,-0.059765675646,0.0469340668564,-0.205622305045,-0.0292057250598
1589284645810915427,23,1589284645810836213,,0,0.00620584160588,-0.0726345009245,-0.135476797168,-0.0583428651852,0.0459576907039,-0.201471553539,-0.0285271183285
1589284645816169500,24,1589284645816094995,,0,0.00620831751622,-0.0716884809258,-0.134101967531,-0.0576098921134,0.0454201868199,-0.199533679207,-0.0280837399265
1589284645822669036,25,1589284645822554085,,0,0.00590896083133,-0.0705545689706,-0.130486177446,-0.0561689998411,0.0442955872742,-0.195184591691,-0.0273643391073
1589284645828256097,26,1589284645828158923,,0,0.00408505381469,-0.0690026850081,-0.129482256503,-0.0530179322054,0.0452934386474,-0.192694894278,-0.0252031722079
1589284645831542492,27,1589284645831451477,,0,0.00284282432899,-0.0669373412017,-0.132285966284,-0.0507835554696,0.0471022880422,-0.19329410698,-0.0232509274616
1589284645837561937,28,1589284645837463359,,0,0.00285611833193,-0.0664537739416,-0.131958813253,-0.0505789563016,0.0468128439127,-0.192377598437,-0.0230601781971
1589284645843558909,29,1589284645843465653,,0,0.00634805622677,-0.0684729256521,-0.130949037981,-0.0558721425085,0.0434650300279,-0.193498925404,-0.0266807818238
1589284645849651178,30,1589284645849567090,,0,0.00705382555111,-0.069207320526,-0.136982861516,-0.0580339315035,0.0448424751404,-0.199782136694,-0.0274454769896
1589284645855485264,31,1589284645855400745,,0,0.00700831595861,-0.0687440813244,-0.136696774935,-0.0579658944479,0.0446482759971,-0.198873788034,-0.0273495717558
1589284645861482316,32,1589284645861399410,,0,0.00575180435605,-0.0687046315045,-0.142213946222,-0.0573174326129,0.0475273845568,-0.204080473382,-0.0262288001955
1589284645867473518,33,1589284645867385128,,0,0.00549380434805,-0.069391422989,-0.142074205296,-0.0574895373177,0.0476324634476,-0.204561738274,-0.02631821925
1589284645873509210,34,1589284645873417601,,0,0.005180067431,-0.0694310965211,-0.140377424927,-0.0570616022343,0.0472111027285,-0.202891941845,-0.0261519813371
1589284645879706286,35,1589284645879607493,,0,0.0057711203541,-0.0698770965393,-0.131872204523,-0.0571316969546,0.043669060115,-0.195146114111,-0.027043228062
1589284645885408911,36,1589284645885341622,,0,0.00580008047422,-0.0694430525145,-0.131564592733,-0.0569797382075,0.0434273620851,-0.194407795381,-0.0268923558924
1589284645891474477,37,1589284645891399568,,0,0.00612310197209,-0.0658892598852,-0.128909117709,-0.0553246840238,0.0420043298681,-0.188331595814,-0.0258811075978
1589284645897663569,38,1589284645897586157,,0,0.00615120361413,-0.065414538052,-0.128583434529,-0.0551227377644,0.0417732895195,-0.187503775791,-0.0257273799373
1589284645903794324,39,1589284645903716628,,0,0.00482692383773,-0.0625182638902,-0.128478920401,-0.0520229816077,0.0427087908999,-0.184416650608,-0.0235807505046
1589284645909714435,40,1589284645909628239,,0,0.00469450475301,-0.0612999718137,-0.126779147216,-0.0510551593707,0.0421750290977,-0.181625976946,-0.0230704489419
1589284645915327288,41,1589284645915256460,,0,0.00600171361558,-0.0627240165334,-0.124295187196,-0.0529911181021,0.0403069995548,-0.181032372345,-0.024654930436
1589284645921380141,42,1589284645921275387,,0,0.00657490138502,-0.0636609551646,-0.129264727474,-0.0546594365558,0.0416143148599,-0.18694899071,-0.0252845431196
1589284645927568568,43,1589284645927480487,,0,0.00662900305627,-0.0631459730719,-0.128904602755,-0.0543577391152,0.0414270234068,-0.186333295656,-0.0250711500174
1589284645933655997,44,1589284645933564941,,0,0.00755296970222,-0.0635491157294,-0.13528292838,-0.0563955428422,0.0428415184208,-0.19314903835,-0.0256971344001
1589284645939741224,45,1589284645939637422,,0,0.00759368383713,-0.063053261329,-0.134923540066,-0.056198556651,0.0426187558562,-0.192560340412,-0.0254919708548
1589284645945587268,46,1589284645945512863,,0,0.00770203481418,-0.0629917864925,-0.13563495824,-0.0564418268458,0.0426710398432,-0.193197814371,-0.0255006161316
1589284645951597608,47,1589284645951500987,,0,0.00621849716215,-0.0616997218182,-0.137883288523,-0.05435985273,0.0445709635025,-0.193965959087,-0.0237779594696
1589284645957534162,48,1589284645957455004,,0,0.00698231695601,-0.0623003429872,-0.130649886741,-0.0548597024097,0.0413392290044,-0.187596215323,-0.0248269974248
1589284645963648298,49,1589284645963553611,,0,0.00675722258608,-0.0603297581212,-0.12683045559,-0.0532822660971,0.040043001345,-0.181909984257,-0.0240444732252
1589284645969597653,50,1589284645969510276,,0,0.00675343187173,-0.0599430421095,-0.126533633864,-0.0531676609237,0.0398193900354,-0.181171105399,-0.023912181616
1589284645975676542,51,1589284645975599180,,0,0.00626878584258,-0.0586303493304,-0.121906990094,-0.0514895479039,0.0384818044322,-0.17531462285,-0.0231806578989
1589284645981688034,52,1589284645981584940,,0,0.00625518136196,-0.0582652247548,-0.121590787044,-0.0513640359124,0.0382716153816,-0.174566850356,-0.0230581702672
1589284645987652462,53,1589284645987550284,,0,0.00500706652914,-0.0560216798504,-0.123268512745,-0.0490706726288,0.0397222719347,-0.173750838564,-0.0212219680009
1589284645993234681,54,1589284645993161883,,0,0.00650123474066,-0.0571449414613,-0.122289466132,-0.0514296593719,0.0380990260289,-0.173950559819,-0.0228983407268
1589284645999309554,55,1589284645999183607,,0,0.00662274162067,-0.0576546081939,-0.124035370421,-0.0520903153741,0.038540261607,-0.176028628977,-0.0231501263603
1589284646005670551,56,1589284646005568156,,0,0.00780355233709,-0.058563527006,-0.123602538599,-0.0539496993159,0.0373763085073,-0.176413866169,-0.0244858388882
1589284646012137205,57,1589284646012006280,,0,0.00678899177277,-0.0578859370834,-0.125859864718,-0.0526053710353,0.0389828621763,-0.17786195945,-0.0233499689995
1589284646017636467,58,1589284646017522716,,0,0.00721102932047,-0.0577399403,-0.128411323074,-0.0533263827363,0.0394494263219,-0.180189414488,-0.0235289737762
1589284646023655874,59,1589284646023562525,,0,0.00752741969789,-0.0567066852929,-0.128895485656,-0.0531654912303,0.0392711755015,-0.17970156813,-0.0233099352852
1589284646029534529,60,1589284646029456248,,0,0.00733659604809,-0.0568746423435,-0.127712061524,-0.0527535095194,0.0390251291753,-0.178877826873,-0.0231593129368
1589284646035600973,61,1589284646035502092,,0,0.00720767740622,-0.0557080487361,-0.125121607985,-0.0515961321972,0.0381888321399,-0.175326413022,-0.0226173528158
1589284646041497465,62,1589284646041425398,,0,0.00727713439853,-0.0552629525034,-0.124784680153,-0.0512634403145,0.0380231974817,-0.174780921755,-0.0224168084262
1589284646047679884,63,1589284646047599506,,0,0.00693972775514,-0.0540320584999,-0.120830056783,-0.0496760279331,0.0369441883415,-0.169921461465,-0.0217525409489
1589284646053350649,64,1589284646053273244,,0,0.00696664276732,-0.0535843094197,-0.120479859725,-0.0494463133507,0.0367685903131,-0.169239826818,-0.0215963252161
1589284646059409874,65,1589284646059320825,,0,0.00542546899507,-0.0512537874307,-0.119652520459,-0.0463663060632,0.0377115877858,-0.166164265473,-0.0195358053692
1589284646065344109,66,1589284646065255394,,0,0.00543623056363,-0.0508469250677,-0.119308813865,-0.0462115578737,0.0375260529358,-0.16548780328,-0.0194060220093
1589284646071636448,67,1589284646071552690,,0,0.00700106446982,-0.0523582892655,-0.119443004903,-0.0489472254199,0.0362091521512,-0.167158947254,-0.0212028498861
1589284646077588103,68,1589284646077513908,,0,0.00700453404084,-0.0519916133902,-0.119119855782,-0.048840141927,0.0359876192223,-0.166433089281,-0.0210849396737
1589284646083602819,69,1589284646083531905,,0,0.00890765650331,-0.0525842552014,-0.121682895767,-0.0518938188697,0.0351208124475,-0.169484559615,-0.0227415158187
1589284646089399345,70,1589284646089315566,,0,0.00891122558505,-0.0522387838242,-0.121375313468,-0.0517914268129,0.0349080863215,-0.168805178385,-0.0226259081684
1589284646095466526,71,1589284646095380499,,0,0.00866671129884,-0.0538425726989,-0.121253511094,-0.0524646550249,0.0350185160434,-0.170154237199,-0.0230819133886
1589284646101405957,72,1589284646101340100,,0,0.00882200488912,-0.0541652788175,-0.122388420085,-0.0530586535483,0.0351647518412,-0.171318583217,-0.0233359735022
1589284646107307731,73,1589284646107229706,,0,0.00757978003028,-0.0519214232218,-0.124157272606,-0.0507234796812,0.0366743814279,-0.170553772887,-0.0215040722654
1589284646113708728,74,1589284646113589022,,0,0.00698178212533,-0.0523701387262,-0.121222339171,-0.0499717492499,0.0361443206937,-0.168157745687,-0.0213041466876
1589284646119661124,75,1589284646119555192,,0,0.00587697143891,-0.0500735009181,-0.122098047511,-0.0476598239613,0.0372638963434,-0.166584435171,-0.0195848599244
1589284646125503240,76,1589284646125418837,,0,0.00562240809144,-0.0482233868471,-0.117961205264,-0.0459710535665,0.0359499436299,-0.160716106569,-0.0188145644641
1589284646131585942,77,1589284646131500485,,0,0.00563410988287,-0.0478710937901,-0.117639729893,-0.0457580318287,0.0357519734541,-0.160005657165,-0.0186711827701
1589284646137506203,78,1589284646137428402,,0,0.00506443505596,-0.0470986575588,-0.11423504304,-0.0441940278486,0.0350598035401,-0.156091401045,-0.017969309908
1589284646143880281,79,1589284646143750726,,0,0.00511075468781,-0.0467371651045,-0.11388314487,-0.043949189212,0.0348751010348,-0.155611262641,-0.0177853019324
1589284646149799303,80,1589284646149697356,,0,0.0055500271505,-0.0461453826022,-0.115323382679,-0.0442673345233,0.0349394567276,-0.156482182101,-0.0177986055806
1589284646155908650,81,1589284646155791801,,0,0.0082836867812,-0.0486874153784,-0.114785076731,-0.048634369544,0.0324646563419,-0.158758529345,-0.0207945107302
1589284646161739084,82,1589284646161609724,,0,0.00830329801442,-0.0482947018818,-0.114442245673,-0.0484147446716,0.0322929360305,-0.158131890456,-0.02064051536
1589284646167663197,83,1589284646167582076,,0,0.00910352704527,-0.0488915865794,-0.118267847381,-0.0501342540395,0.0328788460176,-0.162404298241,-0.0213658168578
1589284646173280080,84,1589284646173211244,,0,0.00912214475141,-0.0485141733813,-0.117913847937,-0.0499242638296,0.0327248319767,-0.16180078107,-0.0212305702114
1589284646179319966,85,1589284646179234530,,0,0.0078842718828,-0.0478618622565,-0.12132637462,-0.0486048709144,0.0349087987282,-0.164383277327,-0.0199622741302
1589284646185601180,86,1589284646185495886,,0,0.00796900873476,-0.0478941620229,-0.12209018544,-0.0488643345393,0.035071142236,-0.165188959682,-0.0200294750011
1589284646191618987,87,1589284646191536546,,0,0.00784513119252,-0.046985628826,-0.12012310718,-0.0480627136556,0.0344636766985,-0.162391903283,-0.019671122582
1589284646197709671,88,1589284646197609804,,0,0.00721147149687,-0.047299377943,-0.116601905642,-0.0470823607283,0.0338124368541,-0.159362342807,-0.019406851612
1589284646203709156,89,1589284646203609398,,0,0.00724987903561,-0.0452339318647,-0.113902742761,-0.0457481113838,0.0327943790502,-0.154714058946,-0.018744022268
1589284646209727642,90,1589284646209618085,,0,0.0055026088697,-0.0422780065079,-0.111070837141,-0.0418834841198,0.0332403988004,-0.148889783622,-0.0164199303165
1589284646215581597,91,1589284646215476374,,0,0.00532602494814,-0.0413707261051,-0.109290998896,-0.0410555144547,0.0327227779327,-0.1462062631,-0.0160208747776
1589284646221713238,92,1589284646221572583,,0,0.00530870992051,-0.0410853305972,-0.108996427234,-0.0409401698958,0.0325673520761,-0.145525596755,-0.0159459716838
1589284646227714175,93,1589284646227615999,,0,0.00612339326393,-0.0405690459448,-0.112794494088,-0.0421651529331,0.0330290826071,-0.148492192224,-0.0162822373962
1589284646233621135,94,1589284646233522889,,0,0.00612026343556,-0.040284341633,-0.112501568807,-0.0420095983429,0.0328424446248,-0.14778162638,-0.0161812708541
1589284646239680104,95,1589284646239569793,,0,0.00734445073317,-0.0434050102067,-0.113073444976,-0.0451368092822,0.0319921761658,-0.151375158672,-0.0182741870495
1589284646245693621,96,1589284646245592751,,0,0.00735314095733,-0.0430781833416,-0.112766447077,-0.044895669536,0.0318624374145,-0.150720680632,-0.0181593144366
1589284646251655205,97,1589284646251554332,,0,0.00794911755532,-0.0428250890685,-0.116361507475,-0.0459142819052,0.0324637003375,-0.153883622495,-0.0183753826839
1589284646257805827,98,1589284646257636594,,0,0.00793287311046,-0.0439787730797,-0.118049755561,-0.0466515280192,0.0330803174972,-0.15680621229,-0.0187030219394
1589284646263814080,99,1589284646263730554,,0,0.00800418327031,-0.0438329387702,-0.118250319305,-0.0466281236307,0.0330807935276,-0.157049158833,-0.0186284171872
1589284646269714225,100,1589284646269610721,,0,0.00738892511735,-0.0444444372845,-0.115044482415,-0.0457596524696,0.0325822737099,-0.154864574391,-0.0184061033313
1589284646275753682,101,1589284646275667045,,0,0.00729289688072,-0.0432594145999,-0.112579692306,-0.0446824535861,0.0318107799531,-0.151559334675,-0.0178827360146
1589284646281606299,102,1589284646281522725,,0,0.00725492893896,-0.0416426992458,-0.109956387885,-0.0434820168504,0.0309197099768,-0.147567434319,-0.017295569912
1589284646287614089,103,1589284646287510756,,0,0.00731279165934,-0.0407101010456,-0.108937330681,-0.042934524487,0.030510387341,-0.145844675525,-0.0169816641306
1589284646293544742,104,1589284646293456067,,0,0.00393911797142,-0.0365500349737,-0.107747597307,-0.0367700244362,0.0329173730441,-0.140578988269,-0.0128770955272
1589284646299592049,105,1589284646299495518,,0,0.00393974253443,-0.0362528544943,-0.107422876454,-0.0366271590512,0.0327414564108,-0.139939426676,-0.0127728095179
1589284646305579590,106,1589284646305488659,,0,0.00709920246836,-0.0388458884784,-0.105212450037,-0.0414323894054,0.0292427579973,-0.140347713416,-0.0162365291734
1589284646311850244,107,1589284646311762957,,0,0.00739627518977,-0.0386696417385,-0.107164269501,-0.0419969576615,0.0295519359572,-0.141864758664,-0.0163690037394
1589284646317578560,108,1589284646317487031,,0,0.00737883491115,-0.0384036014409,-0.106885829238,-0.0418802051724,0.0293853420563,-0.141147734837,-0.0162967004939
1589284646323737470,109,1589284646323595827,,0,0.00659927385259,-0.0374160834038,-0.110796830901,-0.0410759076719,0.0312771775761,-0.143751684761,-0.0152759106404
1589284646329694149,110,1589284646329594952,,0,0.00767650061951,-0.039271399677,-0.110772321967,-0.0433867182609,0.0302900959877,-0.145488410616,-0.0168203697596
1589284646335626852,111,1589284646335522558,,0,0.00758056457206,-0.0403295734052,-0.111977428375,-0.0440566502966,0.0307601829289,-0.147689817347,-0.0171366910161
1589284646341612978,112,1589284646341526973,,0,0.00769402394484,-0.040627822931,-0.113364470312,-0.0446109435061,0.0310884089626,-0.149356378036,-0.0173104404226
1589284646347614745,113,1589284646347528846,,0,0.00608057734804,-0.0381809918779,-0.111189344703,-0.041266491058,0.0316493685355,-0.144666407074,-0.01525926231
1589284646353743723,114,1589284646353661142,,0,0.00606612047749,-0.0379087370602,-0.110887182028,-0.0411607099329,0.0315053715572,-0.14411131426,-0.0151710418351
1589284646359753295,115,1589284646359657270,,0,0.00719648350214,-0.037602950918,-0.105870605354,-0.0417109687935,0.0287964990206,-0.139108540195,-0.0160213383766
1589284646365670764,116,1589284646365574060,,0,0.00692477142502,-0.0360402399189,-0.10171955222,-0.0400509569055,0.0276107509291,-0.133632899904,-0.0153293565099
1589284646371339218,117,1589284646371259817,,0,0.00693486068397,-0.0357415756122,-0.101379434673,-0.0398326315203,0.0274643166971,-0.133035888765,-0.0152075935108
1589284646377576059,118,1589284646377482814,,0,0.00374869601,-0.0325585324737,-0.102973098138,-0.0346657902816,0.0307089638404,-0.131349281332,-0.0115493385052
1589284646383604817,119,1589284646383510300,,0,0.00376760955541,-0.0322624479551,-0.102610323799,-0.0344318792869,0.0305625130522,-0.130820749688,-0.0114112009584
