%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1589273890780285668,7675,1589273890780189261,,0.499743750441,-0.200378587019,0.219983639495
1589273890783401973,7676,1589273890783222572,,0.499743326223,-0.200380155075,0.219984115092
1589273890786346303,7677,1589273890786216191,,0.49974332808,-0.200379186193,0.219983864803
1589273890792409885,7678,1589273890792281122,,0.49974268367,-0.20038154448,0.21998399259
1589273890795399681,7679,1589273890795225397,,0.499742483412,-0.200380465896,0.219984128437
1589273890801386831,7680,1589273890801257327,,0.499742096035,-0.200383091431,0.219983862397
1589273890804361597,7681,1589273890804224348,,0.499742419031,-0.20038244704,0.219984477159
1589273890807310593,7682,1589273890807211097,,0.499742030433,-0.200383090119,0.219984467048
1589273890813399451,7683,1589273890813214403,,0.499741720566,-0.20038438261,0.219984632717
1589273890816370766,7684,1589273890816185756,,0.499741541194,-0.20038490164,0.219985000852
1589273890819385672,7685,1589273890819272102,,0.499740775911,-0.200385480932,0.219984385265
1589273890825323434,7686,1589273890825214868,,0.499740924937,-0.200386397351,0.219984268349
1589273890828324924,7687,1589273890828235400,,0.49974047131,-0.200387446489,0.219984231083
1589273890831288417,7688,1589273890831208066,,0.499740336339,-0.200387317435,0.219984202352
1589273890837396446,7689,1589273890837227974,,0.499740607237,-0.200388943023,0.219985424022
1589273890840399122,7690,1589273890840276363,,0.499739614386,-0.200388619032,0.21998460641
1589273890843324407,7691,1589273890843243870,,0.499740100458,-0.200389553834,0.219985803389
1589273890849505001,7692,1589273890849343516,,0.499740157897,-0.200390421699,0.219984719035
1589273890852318175,7693,1589273890852210840,,0.499739564629,-0.20038973676,0.219983762951
1589273890855451799,7694,1589273890855286191,,0.49974025056,-0.200391100447,0.219985447284
1589273890861398657,7695,1589273890861240089,,0.499739975686,-0.200392950587,0.219984787473
1589273890864416140,7696,1589273890864256512,,0.49973956165,-0.20039302905,0.219983821305
1589273890867349188,7697,1589273890867244222,,0.499739544894,-0.200392904546,0.219984363259
1589273890873370364,7698,1589273890873239738,,0.499739493606,-0.200394772422,0.219984168086
1589273890876529086,7699,1589273890876444154,,0.499739931696,-0.200393910693,0.219983550636
1589273890879264248,7700,1589273890879203646,,0.499739071783,-0.200394033075,0.219983232896
1589273890885353602,7701,1589273890885229506,,0.499739452403,-0.200394817182,0.219983505804
1589273890888480881,7702,1589273890888272298,,0.499739182002,-0.20039645304,0.219983655224
1589273890897348241,7703,1589273890897186559,,0.499739266323,-0.200396824204,0.219982442546
1589273890900295907,7704,1589273890900190672,,0.499740096618,-0.200396312118,0.219982962871
1589273890903381671,7705,1589273890903248368,,0.499739586465,-0.200396466218,0.219981196462
1589273890909462713,7706,1589273890909247243,,0.49973937985,-0.200397813556,0.219981158653
1589273890912495044,7707,1589273890912318792,,0.499740216144,-0.200397328194,0.219981805033
1589273890918341583,7708,1589273890918203484,,0.499740162077,-0.200397299157,0.21998190991
1589273890921351436,7709,1589273890921256473,,0.499740616835,-0.200397348075,0.219982374559
1589273890924299026,7710,1589273890924197124,,0.499740666913,-0.200397526271,0.219981960281
1589273890930250528,7711,1589273890930178553,,0.499740274371,-0.200398559948,0.219980982938
1589273890933305463,7712,1589273890933195468,,0.499740686865,-0.200399215119,0.219981716153
1589273890939329582,7713,1589273890939227703,,0.499740692215,-0.200400351146,0.21998116232
1589273890942272319,7714,1589273890942175700,,0.499740790021,-0.200400530499,0.219980521235
1589273890945442469,7715,1589273890945325832,,0.499741306464,-0.200400715647,0.219981139419
1589273890948346171,7716,1589273890948201984,,0.49974179679,-0.200399958105,0.219980260316
1589273890954472213,7717,1589273890954325623,,0.499741773093,-0.200399958104,0.219980371657
1589273890957320358,7718,1589273890957232879,,0.499741502589,-0.200399145585,0.219979428827
1589273890963344837,7719,1589273890963215790,,0.499741910251,-0.200400281075,0.219979206018
1589273890966305551,7720,1589273890966219324,,0.499742167192,-0.200399534742,0.219979304455
1589273890969363161,7721,1589273890969235569,,0.499742211266,-0.200399686211,0.219978764121
1589273890972383177,7722,1589273890972261815,,0.499742630613,-0.200399325957,0.219977857717
1589273890978731204,7723,1589273890978604238,,0.499742052471,-0.200399233954,0.219976922044
1589273890981453503,7724,1589273890981267582,,0.499743167273,-0.200399569556,0.219977704959
1589273890987380795,7725,1589273890987224235,,0.499742532382,-0.200398857819,0.219975702725
1589273890990401983,7726,1589273890990305572,,0.499743387013,-0.200399134704,0.219976085498
1589273890993431922,7727,1589273890993315174,,0.499744319211,-0.200397544752,0.219976400672
1589273890996430460,7728,1589273890996298085,,0.499744225803,-0.200396971225,0.219975424455
1589273891002508106,7729,1589273891002325584,,0.499744392372,-0.200396221324,0.219974439305
1589273891005449056,7730,1589273891005301999,,0.499744861939,-0.200395647009,0.21997530761
1589273891014501843,7731,1589273891014332950,,0.499745843391,-0.200393470717,0.219973854376
1589273891017384254,7732,1589273891017287479,,0.499746506229,-0.200391344072,0.21997424185
1589273891020443073,7733,1589273891020323471,,0.499747343542,-0.200389541651,0.219972661938
1589273891026508305,7734,1589273891026366370,,0.499747331384,-0.200388349126,0.219972315265
1589273891029464858,7735,1589273891029297545,,0.499747881753,-0.200386475237,0.21997077229
1589273891035441966,7736,1589273891035367913,,0.499748991427,-0.200384153446,0.219970864303
1589273891038377457,7737,1589273891038285618,,0.499749520647,-0.200382920273,0.219970275102
1589273891041422624,7738,1589273891041295741,,0.49975027685,-0.20038157054,0.219970806271
1589273891044379686,7739,1589273891044274900,,0.4997508962,-0.20037966887,0.219969098741
1589273891050429473,7740,1589273891050307591,,0.499751490931,-0.200377831177,0.21996855516
1589273891053445748,7741,1589273891053309144,,0.499751608722,-0.200375760705,0.219966362596
1589273891059463126,7742,1589273891059316060,,0.499752926326,-0.200373369328,0.219966222544
1589273891062427763,7743,1589273891062260765,,0.499753873137,-0.200370586188,0.219964979289
1589273891065377602,7744,1589273891065300858,,0.499754904986,-0.200367807627,0.219963620303
1589273891068402845,7745,1589273891068302302,,0.499755940305,-0.20036575123,0.219962807357
1589273891074873403,7746,1589273891074764856,,0.499756709055,-0.200362741714,0.219961877139
1589273891077770987,7747,1589273891077659500,,0.4997576216,-0.200359540069,0.219960479322
1589273891083388694,7748,1589273891083250988,,0.499758701535,-0.20035658668,0.219959288321
1589273891086339420,7749,1589273891086238372,,0.499759066529,-0.200353427755,0.219957386166
