%time,field.header.seq,field.header.stamp,field.header.frame_id,field.array.layout.data_offset,field.array.data0,field.array.data1,field.array.data2,field.array.data3,field.array.data4,field.array.data5,field.array.data6
1588857076976009412,3651,1588857076975892221,,0,0.00854222875013,-0.0787674941235,-0.135982965849,-0.0626037385947,0.0466871505315,-0.206911368839,-0.0329557141139
1588857076978837519,3652,1588857076978706441,,0,0.00854127471089,-0.078764654859,-0.135983070236,-0.0626090983551,0.0466876988026,-0.206912935368,-0.0329564220485
1588857076981690580,3653,1588857076981604917,,0,0.008333459457,-0.0792704495458,-0.135302098763,-0.0625418713029,0.0466425873917,-0.206774426618,-0.0330017403687
1588857076987715419,3654,1588857076987620342,,0,0.00834683540019,-0.0794180783317,-0.135628508736,-0.0626546544591,0.0467636003849,-0.207231755109,-0.0330583851151
1588857076990662504,3655,1588857076990576718,,0,0.00854305733978,-0.0787670867064,-0.135982731838,-0.0626074596452,0.0466845651804,-0.206912585275,-0.032955392909
1588857076993542856,3656,1588857076993461938,,0,0.00854188897491,-0.0787676227862,-0.135982620892,-0.0626048265199,0.0466840665671,-0.206912287719,-0.0329531800367
1588857076999666094,3657,1588857076999568873,,0,0.00855128869153,-0.0789179407798,-0.136302239078,-0.0627195475283,0.0468031110966,-0.207358435679,-0.0330105768744
1588857077002647282,3658,1588857077002573068,,0,0.0085406152264,-0.0787609848609,-0.135983643391,-0.0626107581466,0.0466856197473,-0.206911284738,-0.0329540534594
1588857077005613365,3659,1588857077005492408,,0,0.00854348803358,-0.0787411719515,-0.13597010997,-0.0626124572365,0.0466925921488,-0.206945549407,-0.0329472472516
1588857077011708547,3660,1588857077011632817,,0,0.00877819677151,-0.0780502320871,-0.136268441978,-0.0626183579664,0.0465775365417,-0.206621134516,-0.0328703257295
1588857077014591548,3661,1588857077014496641,,0,0.00877616210564,-0.0780007225522,-0.136247408802,-0.0626270429465,0.0465964600304,-0.206644029996,-0.0328664682704
1588857077017785595,3662,1588857077017694778,,0,0.0105439358951,-0.0785545033466,-0.133566216364,-0.0649296757226,0.0442117436735,-0.205041537542,-0.0346623325863
1588857077023844663,3663,1588857077023768416,,0,0.0101806005851,-0.0773295150672,-0.128996032909,-0.0636041129658,0.0428185595535,-0.199528167516,-0.0341575307804
1588857077026809324,3664,1588857077026691375,,0,0.0101249991311,-0.0771181964929,-0.128904726793,-0.0635707766189,0.0427951919256,-0.198947048232,-0.0341853895222
1588857077029727440,3665,1588857077029643953,,0,0.0100602624863,-0.0764239249397,-0.127806831075,-0.0631823669663,0.0423984058115,-0.197035359094,-0.0340314684306
1588857077035872912,3666,1588857077035734527,,0,0.00969911245123,-0.0759165336013,-0.124772767227,-0.0621381831231,0.0415467613731,-0.193390206019,-0.0336885786429
1588857077038773928,3667,1588857077038685401,,0,0.00966754485878,-0.0746792186181,-0.12259200998,-0.0611644851062,0.0406592032782,-0.189915080487,-0.0332268943869
1588857077044749874,3668,1588857077044659683,,0,0.00972769618731,-0.0743253781456,-0.12234279121,-0.0609583630158,0.0404192632448,-0.18924130953,-0.0330789949992
1588857077047768701,3669,1588857077047676268,,0,0.00980439048182,-0.0739249605489,-0.122073714505,-0.0606312614211,0.0401978428282,-0.188521719832,-0.0329014143724
1588857077050809584,3670,1588857077050688386,,0,0.00959512384734,-0.0744174127679,-0.12129662719,-0.060390267018,0.0400879974655,-0.188358275874,-0.0328315165524
1588857077053768356,3671,1588857077053643694,,0,0.00809713600173,-0.073361583012,-0.124174154087,-0.058204503309,0.0423491739298,-0.190096123045,-0.031012816572
1588857077060132649,3672,1588857077060047788,,0,0.00814011248696,-0.0728492778028,-0.12386436407,-0.0578575837148,0.042154149394,-0.189300903133,-0.0308083768198
1588857077062806634,3673,1588857077062718819,,0,0.00914772835036,-0.0716095593357,-0.129280581087,-0.0589601532719,0.043187237685,-0.193239069062,-0.0309618640194
1588857077068814301,3674,1588857077068724280,,0,0.00917445394699,-0.0710664186217,-0.12894201017,-0.0586843171593,0.0429481109784,-0.192486944521,-0.0307211517268
1588857077071819277,3675,1588857077071736093,,0,0.00935931731684,-0.072526724902,-0.134801932237,-0.0601573536522,0.0449224367134,-0.199406037385,-0.0312029476732
1588857077074581338,3676,1588857077074494234,,0,0.00940061676879,-0.0719845345737,-0.134427972533,-0.0599126974908,0.0446586093374,-0.198790333628,-0.0309328895791
1588857077080850809,3677,1588857077080770355,,0,0.00980771380911,-0.0738622982072,-0.136916790693,-0.0616299803249,0.0451965593393,-0.203297909289,-0.0317760579994
