%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1588858573603751033,749,1588858573603566061,,0.499439464058,-0.200510688026,0.214997090542
1588858573606804958,750,1588858573606621755,,0.499439577825,-0.200509897287,0.21499655333
1588858573612735068,751,1588858573612591883,,0.499440331103,-0.200508333239,0.214996148791
1588858573615770586,752,1588858573615642486,,0.499440449892,-0.200506834533,0.214996391019
1588858573618858921,753,1588858573618604706,,0.499440405007,-0.200505482247,0.214995523923
1588858573624704267,754,1588858573624597303,,0.499440537239,-0.200506234396,0.21499530244
1588858573627803075,755,1588858573627688788,,0.499440700214,-0.200503483177,0.214994734301
1588858573630745025,756,1588858573630631805,,0.499440794877,-0.200501846264,0.214994090687
1588858573636783865,757,1588858573636654804,,0.499441368581,-0.200500884691,0.214993721405
1588858573639752105,758,1588858573639603220,,0.499441478981,-0.200499783651,0.214993829192
1588858573642767510,759,1588858573642668809,,0.499441384328,-0.200498861869,0.214993001568
1588858573648780516,760,1588858573648681878,,0.499441473544,-0.200497887821,0.214991797909
1588858573651758098,761,1588858573651636946,,0.499441951423,-0.200494824705,0.214991506486
1588858573657789019,762,1588858573657634373,,0.499441987441,-0.200493115899,0.214990518158
1588858573660817307,763,1588858573660672052,,0.499442323106,-0.200491609522,0.214990138334
1588858573663758862,764,1588858573663610868,,0.499441572902,-0.200491304909,0.214988144768
1588858573666753817,765,1588858573666628327,,0.499442473877,-0.200490026258,0.21498818458
1588858573673086190,766,1588858573672960943,,0.499442720007,-0.200486719292,0.214986963217
1588858573675757768,767,1588858573675628341,,0.499442590789,-0.200484856329,0.214985654325
1588858573681870856,768,1588858573681661173,,0.499442421242,-0.200482421934,0.214983636881
1588858573684717969,769,1588858573684632038,,0.499442656648,-0.200480073268,0.214982410654
1588858573687766089,770,1588858573687656946,,0.499442074202,-0.200477047829,0.214979869822
1588858573690785027,771,1588858573690693833,,0.499441665523,-0.200471597386,0.214977588192
1588858573699765778,772,1588858573699600483,,0.499440675313,-0.200460942445,0.214971141319
1588858573705768633,773,1588858573705626523,,0.499439884776,-0.200456174368,0.214968799409
1588858573708836572,774,1588858573708647657,,0.499439830777,-0.200451749845,0.214966943983
1588858573711707507,775,1588858573711619260,,0.499439509314,-0.200448533317,0.214965123982
1588858573717768975,776,1588858573717636282,,0.499439752144,-0.200445449964,0.214963359785
1588858573720820629,777,1588858573720685292,,0.499440565457,-0.20044129369,0.214962687751
1588858573723747080,778,1588858573723639653,,0.49943956761,-0.20044027984,0.214960642024
1588858573729732765,779,1588858573729577961,,0.499439998509,-0.200437430759,0.214959844879
1588858573732776594,780,1588858573732637885,,0.499439867366,-0.200436211432,0.214958838265
1588858573735755683,781,1588858573735609585,,0.499440203227,-0.20043381046,0.214958412786
1588858573741796578,782,1588858573741641133,,0.499439740865,-0.200431932314,0.214957811144
1588858573744863947,783,1588858573744720981,,0.499439917875,-0.200431631589,0.214956857392
1588858573747851427,784,1588858573747679550,,0.499440262475,-0.200429466587,0.214957325358
1588858573753902450,785,1588858573753739648,,0.499440169141,-0.200427980545,0.214955812273
1588858573762803651,786,1588858573762682983,,0.499439993186,-0.200426081029,0.214955389143
1588858573765832630,787,1588858573765720397,,0.499439782165,-0.20042546457,0.214954950081
1588858573768891522,788,1588858573768695125,,0.499439698173,-0.200424528026,0.214954250287
1588858573771911870,789,1588858573771771408,,0.499439555539,-0.200424855906,0.214953483553
1588858573777918501,790,1588858573777728022,,0.499439456462,-0.200423477006,0.214953570344
1588858573780821359,791,1588858573780686807,,0.499439539112,-0.200423554442,0.21495357522
1588858573786832366,792,1588858573786662653,,0.499438823247,-0.200423253096,0.214952449091
1588858573789907915,793,1588858573789728647,,0.499438684772,-0.200422697258,0.214952104026
1588858573792731101,794,1588858573792647365,,0.499438457474,-0.200424045162,0.214951358005
1588858573795732270,795,1588858573795622494,,0.49943801724,-0.200424031223,0.214950637736
1588858573801795243,796,1588858573801685077,,0.499438401708,-0.20042326502,0.214951879801
1588858573804750176,797,1588858573804594127,,0.499437461978,-0.200423001078,0.214950092389
1588858573810759526,798,1588858573810636748,,0.499437768672,-0.200422856125,0.214950688929
1588858573813746666,799,1588858573813622765,,0.499438125044,-0.200423676323,0.214950932864
1588858573819833160,800,1588858573819659328,,0.499437277984,-0.200422820344,0.214949931659
1588858573825843369,801,1588858573825715649,,0.499437279134,-0.200423731247,0.214950479439
1588858573828825023,802,1588858573828710834,,0.49943698697,-0.200423629955,0.214950124102
1588858573834880764,803,1588858573834706913,,0.499436393976,-0.20042397375,0.214948852271
1588858573837784207,804,1588858573837658232,,0.499436415037,-0.200424015988,0.21494902199
1588858573840809826,805,1588858573840692462,,0.499436576437,-0.200424971081,0.214949516403
1588858573843798439,806,1588858573843635084,,0.499436415761,-0.200424442767,0.214949358927
1588858573849801681,807,1588858573849634395,,0.499435741428,-0.200424777386,0.214948796776
1588858573852888692,808,1588858573852737482,,0.499436419215,-0.200424598673,0.214949925599
1588858573858774399,809,1588858573858646479,,0.499435436234,-0.200424405807,0.214948926781
1588858573861931283,810,1588858573861658491,,0.499435367464,-0.200424896837,0.214948735745
1588858573864768650,811,1588858573864664394,,0.499435352782,-0.200425140165,0.214948250654
1588858573870991550,812,1588858573870895469,,0.499435498267,-0.200425845769,0.214949396831
1588858573874012861,813,1588858573873913806,,0.499435793756,-0.20042553421,0.214949181798
1588858573876847801,814,1588858573876674418,,0.49943586752,-0.200426024857,0.214949662715
1588858573882999288,815,1588858573882667980,,0.49943528535,-0.20042549853,0.214948723242
1588858573885817265,816,1588858573885652973,,0.499435639352,-0.200425654985,0.214948838346
1588858573888836057,817,1588858573888692249,,0.499434829229,-0.200426504638,0.214947891112
1588858573894846514,818,1588858573894695281,,0.499434852998,-0.200424858279,0.214948132872
1588858573897811552,819,1588858573897708883,,0.499434726823,-0.200426151611,0.214948369296
1588858573900840494,820,1588858573900715513,,0.499435083409,-0.200426720879,0.214948955199
1588858573906890853,821,1588858573906694574,,0.499434552126,-0.200425317665,0.21494851653
1588858573909717986,822,1588858573909593287,,0.499434650769,-0.200424357077,0.214948819067
1588858573912809289,823,1588858573912664734,,0.499434959902,-0.200425731164,0.214949004561
1588858573918836878,824,1588858573918724911,,0.499434000969,-0.200425178928,0.214948119474
1588858573921801884,825,1588858573921656498,,0.49943469497,-0.200424133057,0.214949156019
1588858573924818438,826,1588858573924712787,,0.49943404517,-0.200424954908,0.214948456426
