%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1589274713385348868,749,1589274713385262547,,-0.103128127846,-0.835586119674,5.04819455287
1589274713391620039,750,1589274713391479531,,-0.103115753818,-0.852888144992,5.04144547978
1589274713394312909,751,1589274713394178376,,-0.103926064133,-0.877624655525,5.03733780746
1589274713400449416,752,1589274713400293780,,-0.104008035966,-0.903171099765,5.03434567527
1589274713403305217,753,1589274713403222685,,-0.105498185727,-0.904352365164,5.02327072517
1589274713406453828,754,1589274713406366194,,-0.105551191377,-0.933132732828,5.02110892692
1589274713409426075,755,1589274713409339321,,-0.106271836866,-0.93464462051,5.00990679612
1589274713415047737,756,1589274713414956275,,-0.107311872365,-0.96874353108,5.00693256202
1589274713418040308,757,1589274713417961315,,-0.108095846781,-0.970043773279,4.99718851219
1589274713424246313,758,1589274713424141831,,-0.108960769664,-1.00641316373,4.99725994486
1589274713427273083,759,1589274713427176613,,-0.109785022323,-1.04827005846,5.000253716
1589274713430273683,760,1589274713430170860,,-0.110567552287,-1.04920496184,4.99195345242
1589274713433466854,761,1589274713433303349,,-0.109943999893,-1.09210598591,4.9957532517
1589274713439274930,762,1589274713439179479,,-0.110896987272,-1.09381763708,4.98803947885
1589274713442354515,763,1589274713442271917,,-0.110509887206,-1.14044313349,4.99347380414
1589274713448348258,764,1589274713448279047,,-0.110681548607,-1.19265119033,4.99715558473
1589274713451059283,765,1589274713450941329,,-0.110629554498,-1.19295790076,4.98903050805
1589274713454323680,766,1589274713454193721,,-0.111010879213,-1.24864302588,4.9938490368
1589274713457183872,767,1589274713457087680,,-0.111176466358,-1.25005612102,4.98426338719
1589274713463344791,768,1589274713463213008,,-0.111668413613,-1.30916349232,4.9901391867
1589274713466274970,769,1589274713466187578,,-0.112118874374,-1.36907693444,4.99511583856
1589274713472404983,770,1589274713472274670,,-0.112445632448,-1.37170727907,4.98577748822
1589274713475365275,771,1589274713475262920,,-0.112706667162,-1.43807037018,4.99259954153
1589274713478475867,772,1589274713478344991,,-0.113432062176,-1.43779919581,4.98187898763
1589274713481599405,773,1589274713481473882,,-0.113692128023,-1.50762388232,4.9897216799
1589274713487445716,774,1589274713487305060,,-0.114372480111,-1.57900316381,4.9980515811
1589274713490337088,775,1589274713490194301,,-0.115087466726,-1.57910807798,4.98958181667
1589274713496618318,776,1589274713496471533,,-0.115838120672,-1.65544528735,4.9995061347
1589274713499291809,777,1589274713499207669,,-0.116501858904,-1.65504701629,4.99048908816
1589274713502244298,778,1589274713502130627,,-0.11688820018,-1.73386806023,5.00383817595
