%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1589275809768387245,8151,1589275809768313088,,0.184864712662,-0.24972063342,0.681169615649,0.17346074761,-0.00229469300131,-0.0445360247397
1589275809771434622,8152,1589275809771256272,,0.207560584431,-0.375987502155,0.684667547626,0.174448839447,-0.00229658442271,-0.0470274131579
1589275809777221688,8153,1589275809777159442,,0.20756022366,-0.375983994002,0.684669583497,0.174448930602,-0.00229637998042,-0.0470270849974
1589275809780157272,8154,1589275809780083382,,0.185219075572,-0.376311062267,0.706896175821,0.175190730363,-0.00229801283826,-0.0462864425978
1589275809786159137,8155,1589275809786104016,,0.184787502908,-0.250155671154,0.704220846865,0.176078848931,-0.00230056235396,-0.0454078924481
1589275809789161680,8156,1589275809789112225,,0.206892326904,-0.250744171064,0.728022865015,0.177831819172,-0.00230363256164,-0.0478897115548
1589275809792429323,8157,1589275809792317632,,0.206959951773,-0.250330768075,0.70496962631,0.177065651074,-0.00230169900797,-0.0478939477627
1589275809795509094,8158,1589275809795373970,,0.206897850199,-0.250740487593,0.728022564007,0.178719792213,-0.002305250343,-0.0470106629592
1589275809801292593,8159,1589275809801137531,,0.206903704946,-0.250737658485,0.72802187449,0.178719469291,-0.00230486039648,-0.0470119097128
1589275809804279273,8160,1589275809804212666,,0.184705383079,-0.250571348145,0.727287786282,0.178696101677,-0.00230410579358,-0.0462725087242
1589275809807283462,8161,1589275809807212437,,0.184707849814,-0.25056931491,0.727287860319,0.178695988594,-0.00230377735964,-0.0462729617808
1589275809813387026,8162,1589275809813300182,,0.162755917877,-0.24998489386,0.703503612144,0.177849637525,-0.00293651368798,-0.0437813972607
1589275809816287880,8163,1589275809816207344,,0.162755461155,-0.249983957094,0.703504050679,0.177849725112,-0.00293597061351,-0.0437810778839
1589275809819126095,8164,1589275809819067420,,0.184797994533,-0.250145644453,0.704221655431,0.177873139152,-0.00293460079184,-0.0445150478226
1589275809825538921,8165,1589275809825334101,,0.185244412633,-0.376301781035,0.706894477351,0.177817732687,-0.00293360161729,-0.0427659218775
1589275809828105820,8166,1589275809828036349,,0.163133449773,-0.376112688434,0.706228512477,0.17685123644,-0.00229548551888,-0.0411625792735
1589275809831418877,8167,1589275809831312044,,0.163137158752,-0.376111562258,0.706228255482,0.176824761735,-0.00165157149,-0.0402793308056
1589275809837488118,8168,1589275809837330800,,0.163138095279,-0.376111127374,0.706228270749,0.176824652118,-0.00165204908022,-0.0402797924302
1589275809840370645,8169,1589275809840279766,,0.163136129372,-0.376112225169,0.706228140223,0.175943938,-0.00229260688919,-0.0411681102336
1589275809846328786,8170,1589275809846226286,,0.16313356942,-0.37610914093,0.706230374105,0.175943975023,-0.00229364590813,-0.0411678941295
1589275809849346572,8171,1589275809849212162,,0.163132440349,-0.37610801379,0.706231235177,0.174974577989,-0.00100406872815,-0.0394147906449
1589275809852299574,8172,1589275809852221253,,0.163296234037,-0.375553816709,0.683289732637,0.174206404065,-0.00164668682114,-0.0394208408848
1589275809858328331,8173,1589275809858254279,,0.163299653338,-0.375556116027,0.683287651693,0.174206267846,-0.00164607329368,-0.0394214684748
