%time,field.header.seq,field.header.stamp,field.header.frame_id,field.array.layout.data_offset,field.array.data0,field.array.data1,field.array.data2,field.array.data3,field.array.data4,field.array.data5,field.array.data6
1589275509850693672,1108,1589275509850431009,,0,0.00177766653783,-0.0788623514963,-0.135865538671,-0.06447293171,0.0423887573451,-0.213239994816,-0.0263217116338
1589275509853124693,1109,1589275509852993607,,0,0.0017773010542,-0.0788625394543,-0.135865107468,-0.0644740450193,0.0423856962828,-0.213240746525,-0.0263192575379
1589275509858808505,1110,1589275509858724160,,0,0.0017816375683,-0.0788625847978,-0.135865980426,-0.0644709134522,0.0423857920967,-0.213233130156,-0.0263232117067
1589275509861777518,1111,1589275509861698985,,0,0.00128626088744,-0.0781110393353,-0.136778755211,-0.0636526037405,0.0430170172495,-0.213319875651,-0.0256833214108
1589275509864795340,1112,1589275509864704078,,0,0.00178060196471,-0.0788629101289,-0.135868394604,-0.0644701734337,0.0423878824931,-0.213238189479,-0.0263223738299
1589275509867846540,1113,1589275509867769565,,0,0.00178027023058,-0.0788625914271,-0.13586876678,-0.0644690516484,0.0423894419701,-0.213230543558,-0.0263246767979
1589275509873792185,1114,1589275509873701553,,0,0.0017777981686,-0.0788622785335,-0.135865996747,-0.0644692525895,0.042388532645,-0.213233115015,-0.0263217112578
1589275509877274910,1115,1589275509877174794,,0,0.00169016512425,-0.079048180355,-0.135360531286,-0.0643586986101,0.0423247831262,-0.212938012185,-0.0263072068737
1589275509882958783,1116,1589275509882876393,,0,0.00168993143546,-0.0790257729031,-0.135349850615,-0.0643660829473,0.0423315800024,-0.212967753726,-0.0263036855202
1589275509886020379,1117,1589275509885935531,,0,0.00128821907697,-0.0780408885399,-0.136752206879,-0.0636775209982,0.0430318954452,-0.213402764924,-0.025671720355
1589275509889179476,1118,1589275509889082848,,0,0.0012876040446,-0.0779803513002,-0.136733791209,-0.0636811603393,0.0430480571138,-0.213436627774,-0.0256638566095
1589275509892024041,1119,1589275509891924757,,0,0.00128311309375,-0.0778168948817,-0.13666133754,-0.0637134811438,0.0430877409064,-0.213538635088,-0.0256465439099
1589275509898030312,1120,1589275509897942639,,0,0.0012522611401,-0.0775067779065,-0.13637722736,-0.0636327084111,0.0430372118902,-0.212942215716,-0.0256278856071
1589275509901010657,1121,1589275509900919863,,0,0.00167037679568,-0.0777843201154,-0.13325829757,-0.0638704856924,0.0417773334333,-0.209914937791,-0.0261902505225
1589275509907015467,1122,1589275509906915325,,0,0.00177751838456,-0.0769080686847,-0.132799615308,-0.0635700180826,0.0415183969304,-0.208357391852,-0.0261148139674
1589275509910028698,1123,1589275509909951474,,0,0.00140559520317,-0.0768772512129,-0.129503653961,-0.0624185470868,0.0408728740091,-0.204773590897,-0.0258754488932
1589275509913068522,1124,1589275509912981192,,0,0.0014301917292,-0.076552728716,-0.129302587476,-0.0622162448735,0.0406792727297,-0.203928612917,-0.0257925543325
1589275509919094113,1125,1589275509919001673,,0,0.00149258533792,-0.0759657327537,-0.128534078065,-0.0617779145911,0.04022692719,-0.202470917251,-0.0255396489499
1589275509922096603,1126,1589275509921962381,,0,0.00181972123337,-0.074830564478,-0.129205560172,-0.0616248865554,0.0400797223914,-0.20191799755,-0.0254143339684
1589275509925141747,1127,1589275509925056460,,0,0.00188038013283,-0.0743665568028,-0.128890692333,-0.0612857091233,0.0398485918679,-0.201068061896,-0.0252472476563
1589275509930914044,1128,1589275509930803250,,0,0.00194762995212,-0.0739792462832,-0.128797853569,-0.0610924324875,0.0396773222612,-0.200612244069,-0.0251103873204
1589275509933785068,1129,1589275509933704043,,0,0.00136748455168,-0.0729810908515,-0.130964892355,-0.0601602453589,0.040773589726,-0.202044852281,-0.0242438619138
1589275509936846944,1130,1589275509936751676,,0,0.00156580127483,-0.0723132601765,-0.131556601095,-0.0601559330178,0.0407494079338,-0.202243204653,-0.0241384089261
1589275509943059625,1131,1589275509942978809,,0,0.0017324266804,-0.0716548947585,-0.132108229232,-0.0601995340544,0.0406916458408,-0.202298289161,-0.0240405218734
1589275509946174591,1132,1589275509946099675,,0,0.00132322304444,-0.0703866952608,-0.134284950439,-0.0594428026981,0.0415481302716,-0.203271655291,-0.0232477340737
1589275509948836799,1133,1589275509948744848,,0,0.00143821775426,-0.070371502077,-0.134549854695,-0.0596294433675,0.0414337867166,-0.203628463259,-0.0232619143946
1589275509954893594,1134,1589275509954724156,,0,0.002006269848,-0.0720306178989,-0.135169992953,-0.0612005192183,0.0411216040385,-0.206013568918,-0.0241515473751
