%time,field.header.seq,field.header.stamp,field.header.frame_id,field.array.layout.data_offset,field.array.data0,field.array.data1,field.array.data2,field.array.data3,field.array.data4,field.array.data5,field.array.data6
1588857147177102731,6971,1588857147176969802,,0,0.00633412745543,-0.0784214301617,-0.140142288456,-0.0599808018513,0.0498628652248,-0.210457327019,-0.0308455048421
1588857147183276564,6972,1588857147183193891,,0,0.00633827538073,-0.07842217035,-0.14014531789,-0.059969845911,0.049866068974,-0.21045587906,-0.0308467355572
1588857147189019757,6973,1588857147188927077,,0,0.00633556976111,-0.0784216728341,-0.14014333061,-0.059971868012,0.0498641969654,-0.210451873931,-0.0308452276768
1588857147194905941,6974,1588857147194826888,,0,0.00633456087647,-0.0784243046136,-0.140143717506,-0.0599748885387,0.0498614057106,-0.210448436672,-0.0308453863138
1588857147201050754,6975,1588857147200940957,,0,0.00633519918524,-0.0784244885586,-0.140143750103,-0.059974898398,0.0498628823241,-0.210453798861,-0.0308456164414
1588857147206881391,6976,1588857147206798956,,0,0.00633827538073,-0.07842217035,-0.14014531789,-0.059969845911,0.049866068974,-0.21045587906,-0.0308467355572
1588857147212693709,6977,1588857147212560752,,0,0.00743026294903,-0.0789781169482,-0.13843186349,-0.0614489014093,0.0483329934285,-0.209440966423,-0.0320252269053
1588857147218976150,6978,1588857147218876135,,0,0.00769482281987,-0.0781514380678,-0.138371129465,-0.0613494042019,0.0480412023365,-0.20856218118,-0.0319234468217
1588857147224831473,6979,1588857147224747760,,0,0.00779390171589,-0.0773349573899,-0.136636692874,-0.0609172765876,0.0472911466011,-0.206170809834,-0.031748462313
1588857147230935101,6980,1588857147230841893,,0,0.00752756104314,-0.0767897320453,-0.133359472092,-0.0600439649906,0.0463347233188,-0.202678573955,-0.0314364186927
1588857147236888164,6981,1588857147236776915,,0,0.00705326531317,-0.0749996435833,-0.127427077717,-0.0580899820952,0.0445665238974,-0.195597542115,-0.0305736519648
1588857147242899803,6982,1588857147242804497,,0,0.00704918217645,-0.074826596381,-0.127368392086,-0.0581297612845,0.0446137269116,-0.195657090402,-0.0305561156555
1588857147249295149,6983,1588857147249189712,,0,0.00611186011471,-0.0769863355212,-0.124910992504,-0.0579990066533,0.044664160318,-0.195490444347,-0.0308211434515
1588857147254988325,6984,1588857147254918177,,0,0.00642905522264,-0.0765122362754,-0.126768615749,-0.0584951266267,0.0450633312501,-0.196712625482,-0.0309686133454
1588857147260924926,6985,1588857147260861306,,0,0.00704966184627,-0.0755549892233,-0.130031292131,-0.0592671257132,0.045605553469,-0.198542793487,-0.0311414949478
1588857147267066041,6986,1588857147266949748,,0,0.00702782881937,-0.0741342990242,-0.140681861085,-0.0595783581188,0.0493216182621,-0.206911938958,-0.0302294382687
1588857147273047152,6987,1588857147272945829,,0,0.00708566226585,-0.073804760543,-0.140467322315,-0.0593033625097,0.0491052648375,-0.206080969985,-0.0301200493869
1588857147279081939,6988,1588857147278966194,,0,0.00665439430179,-0.0756646426283,-0.140222500361,-0.0596261596634,0.0493757466843,-0.20738760536,-0.0304855897735
1588857147285075235,6989,1588857147284983219,,0,0.00694907557615,-0.0775021238825,-0.143917746799,-0.0610697190589,0.0504635052085,-0.212593837628,-0.0311869959041
1588857147291092339,6990,1588857147290998984,,0,0.00703138843985,-0.077037340739,-0.143615174021,-0.0607232033503,0.0502216775807,-0.211837151906,-0.0309831818228
1588857147297107040,6991,1588857147296992262,,0,0.00806783427744,-0.0771796722188,-0.139027816199,-0.0614903822371,0.0477171232197,-0.207898486439,-0.0319707563251
1588857147303010802,6992,1588857147302930752,,0,0.00812668331955,-0.0766403373828,-0.138701484447,-0.061200810351,0.0475395097386,-0.207301346389,-0.0317561816438
1588857147309071163,6993,1588857147308955797,,0,0.00778725249432,-0.0747889808561,-0.136362780927,-0.0596049491895,0.0468824667456,-0.20342200894,-0.0307911288167
1588857147314974069,6994,1588857147314898333,,0,0.00815010106696,-0.0721094945923,-0.133117790386,-0.0583631686204,0.045276765581,-0.197909665933,-0.0301212005418
1588857147320904965,6995,1588857147320837385,,0,0.00818450532431,-0.071564163835,-0.132775449559,-0.0580830811063,0.0450488337889,-0.197171585096,-0.0298896167096
1588857147326951218,6996,1588857147326875197,,0,0.00765031679605,-0.0716486463452,-0.129254776099,-0.0571523454427,0.0441593781706,-0.193949414424,-0.0295673525749
1588857147332967828,6997,1588857147332893754,,0,0.00711497874135,-0.0724442010771,-0.1271481385,-0.0567099058025,0.0437913290428,-0.192725979349,-0.0294588503983
1588857147339231709,6998,1588857147339147038,,0,0.00636727247676,-0.0703905802697,-0.13215113094,-0.0552793384914,0.0459830796997,-0.195186994788,-0.0278418648179
