%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1589284779774425678,11756,1589284779774341641,,-0.0342955045551,-0.049685707105,1.19025923068
1589284779780344304,11757,1589284779780262620,,-0.0346716220571,-0.0500923382722,1.1895077834
1589284779783456708,11758,1589284779783243551,,-0.0351191114555,-0.0505928260028,1.18878399887
1589284779786343487,11759,1589284779786243501,,-0.0355613854444,-0.0510795043041,1.18789471697
1589284779792282307,11760,1589284779792214874,,-0.0359840638691,-0.0513687081372,1.18721087231
1589284779795338106,11761,1589284779795235688,,-0.0365320280048,-0.0518340692293,1.1864142186
1589284779798295574,11762,1589284779798177712,,-0.0369950932092,-0.0521837221966,1.18572854677
1589284779804578974,11763,1589284779804451218,,-0.0375503569103,-0.0527136488836,1.18498317056
1589284779807385953,11764,1589284779807272714,,-0.0380743601083,-0.0529502542098,1.18428885348
1589284779813558263,11765,1589284779813457595,,-0.0385946651749,-0.0533226551667,1.18368134607
1589284779816304807,11766,1589284779816220906,,-0.0391445275436,-0.0537340682634,1.18292097686
1589284779819285645,11767,1589284779819222531,,-0.0396775104645,-0.0540230245574,1.18236972754
1589284779822385564,11768,1589284779822244581,,-0.0402790333684,-0.0545343945539,1.18162819362
1589284779828331903,11769,1589284779828248632,,-0.040901385506,-0.0549430412518,1.18091806229
1589284779831300729,11770,1589284779831234043,,-0.0415839681199,-0.0554421971858,1.18004066919
1589284779834346572,11771,1589284779834217699,,-0.0422650880087,-0.0558134488564,1.17921840376
1589284779840347672,11772,1589284779840236548,,-0.0429420474256,-0.0561735153116,1.17836108468
1589284779843277487,11773,1589284779843205987,,-0.0436282606247,-0.0564369500884,1.17758153068
1589284779846248752,11774,1589284779846163637,,-0.0442942861953,-0.0568544935355,1.17685070243
1589284779855369966,11775,1589284779855256475,,-0.0449083045585,-0.0572100267575,1.17613952853
1589284779858990859,11776,1589284779858207262,,-0.0455354696177,-0.0575593996694,1.17551266653
1589284779861240136,11777,1589284779861144379,,-0.0461605982395,-0.0579846051567,1.17479150378
1589284779864228484,11778,1589284779864156723,,-0.0468678454058,-0.0583699982235,1.174158914
1589284779867460925,11779,1589284779867346853,,-0.0474723185142,-0.0586236924245,1.17359010235
1589284779873386679,11780,1589284779873305541,,-0.0481432694947,-0.0589396297144,1.17298766948
1589284779876271834,11781,1589284779876177891,,-0.0488563507515,-0.059287488797,1.17252447889
1589284779882257265,11782,1589284779882168776,,-0.0494938960705,-0.0595676218527,1.17216677392
1589284779885317630,11783,1589284779885239375,,-0.0502292471337,-0.059898398865,1.17200263592
1589284779888219276,11784,1589284779888145994,,-0.0509436021688,-0.0602647580121,1.17179222041
1589284779891250729,11785,1589284779891157741,,-0.051632809866,-0.0604813726613,1.17161505821
1589284779897475788,11786,1589284779897387350,,-0.0524168387812,-0.0608302460355,1.17130883207
1589284779902173119,11787,1589284779902005727,,-0.0531648338607,-0.061324299791,1.17118622332
1589284779906966506,11788,1589284779906872255,,-0.053925802231,-0.0614134700309,1.1706652261
1589284779909498299,11789,1589284779909414226,,-0.0547939918111,-0.061874440437,1.17045382295
1589284779912479490,11790,1589284779912392209,,-0.0555551670713,-0.0620523344241,1.17029707062
1589284779915615848,11791,1589284779915551773,,-0.0562682941208,-0.0623290794939,1.17015233054
1589284779921480631,11792,1589284779921400494,,-0.0570332472505,-0.0627995846462,1.16999992736
1589284779924469738,11793,1589284779924377297,,-0.0577851082641,-0.0628261909386,1.16983379841
1589284779930563816,11794,1589284779930482198,,-0.058533649814,-0.0631534296166,1.16967834291
1589284779933573950,11795,1589284779933502311,,-0.0593467920888,-0.0635262251515,1.16957620583
1589284779936419669,11796,1589284779936349625,,-0.0602219969582,-0.0637986411595,1.16908844571
1589284779939584620,11797,1589284779939479304,,-0.0610138209965,-0.0641797350311,1.16874957786
1589284779945664566,11798,1589284779945584943,,-0.0617601538294,-0.0644425835521,1.1686032178
1589284779951733725,11799,1589284779951645330,,-0.0625623934454,-0.0646903876949,1.16835836229
1589284779954727794,11800,1589284779954633500,,-0.0632656304425,-0.0649550133429,1.16790310488
1589284779957655758,11801,1589284779957554740,,-0.0639327898678,-0.0652728801547,1.16781510961
1589284779960654793,11802,1589284779960563220,,-0.0645709265492,-0.0654267268811,1.16731547324
1589284779963680591,11803,1589284779963593640,,-0.0652979295814,-0.0657814374287,1.16687017821
1589284779969697289,11804,1589284779969586744,,-0.0659755578335,-0.0659121416102,1.1663513599
1589284779972683524,11805,1589284779972546910,,-0.0665606162439,-0.0661030568441,1.1659875596
1589284779978725500,11806,1589284779978634266,,-0.0671653411679,-0.0663161475199,1.16564841446
1589284779981632800,11807,1589284779981545705,,-0.0677526104628,-0.0666233021255,1.16531481817
1589284779984558682,11808,1589284779984488157,,-0.0683836183072,-0.0666941955518,1.16491299259
1589284779990660906,11809,1589284779990559098,,-0.0688807913902,-0.0669650054336,1.16461315687
1589284779993614859,11810,1589284779993529759,,-0.069419039808,-0.0671871764119,1.16435813692
1589284779996684920,11811,1589284779996556648,,-0.0698299443493,-0.0674195028419,1.16413817248
1589284780002416174,11812,1589284780002359088,,-0.0703038690351,-0.0676822668255,1.16384238423
1589284780005836723,11813,1589284780005730341,,-0.0707118879344,-0.0678532404928,1.16360492845
1589284780008720400,11814,1589284780008548704,,-0.0711427008881,-0.0683231780556,1.16332529368
1589284780014705969,11815,1589284780014583955,,-0.0715767485365,-0.0686677787015,1.16300538709
1589284780017668440,11816,1589284780017566926,,-0.0719767658556,-0.0688014701579,1.16262390665
1589284780020382645,11817,1589284780020300436,,-0.0723180211698,-0.069097381143,1.16230892705
1589284780026720650,11818,1589284780026544003,,-0.0727693089429,-0.0694452165303,1.16198983732
1589284780029695339,11819,1589284780029602265,,-0.0730992215921,-0.0695964157282,1.16163721776
1589284780035548368,11820,1589284780035458567,,-0.0734557079737,-0.0698855971472,1.16129481588
1589284780038516628,11821,1589284780038435712,,-0.0737818314482,-0.070209973539,1.16100564004
1589284780041502643,11822,1589284780041399639,,-0.0740883406079,-0.0703801005067,1.16064506738
1589284780044464842,11823,1589284780044394099,,-0.0743151972148,-0.0705561401337,1.1603935808
1589284780053468260,11824,1589284780053372498,,-0.0746009497649,-0.0707864719438,1.16006925882
