%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1589275921022199329,14618,1589275921022078879,,0.0331457006078,-0.370775086879,0.847370715752
1589275921028087546,14619,1589275921028020605,,0.0330932484632,-0.373484296414,0.846324548172
1589275921031016190,14620,1589275921030945170,,0.0333664780382,-0.376703185928,0.846134518854
1589275921037106380,14621,1589275921037029922,,0.0336094537992,-0.377732542778,0.844919489114
1589275921040113535,14622,1589275921040027808,,0.0337451230478,-0.381511796785,0.844354774849
1589275921043236035,14623,1589275921043074573,,0.0338305054401,-0.382209764356,0.843598339408
1589275921049176345,14624,1589275921049082451,,0.0341200034343,-0.385950044383,0.843414012216
1589275921052154438,14625,1589275921052067089,,0.0341357955699,-0.390519100677,0.843095420268
1589275921055067071,14626,1589275921054992057,,0.0345032237104,-0.391149640524,0.842520520494
1589275921061161773,14627,1589275921061081817,,0.0346985083206,-0.395793985931,0.842499037264
1589275921064284981,14628,1589275921064173337,,0.0348781419661,-0.400607869757,0.842065947333
1589275921067090112,14629,1589275921066987516,,0.0351273111504,-0.401605366849,0.841405681017
1589275921073090442,14630,1589275921073018648,,0.0353350644774,-0.406998858443,0.841153994831
1589275921076167689,14631,1589275921076093183,,0.0355395079486,-0.407747562577,0.840330327032
1589275921079169203,14632,1589275921079079832,,0.0359327398056,-0.413657498841,0.840882769152
1589275921085036683,14633,1589275921084963792,,0.0360918600389,-0.420219570178,0.841223498055
1589275921088085460,14634,1589275921087984715,,0.0362470361341,-0.421205623828,0.840114457335
1589275921091205222,14635,1589275921091132590,,0.0364281694037,-0.427778964903,0.840141889258
1589275921097314528,14636,1589275921097217392,,0.0365775866876,-0.429137231988,0.83915815731
1589275921100250927,14637,1589275921100154863,,0.0368641295014,-0.436371007771,0.839491369051
1589275921103376447,14638,1589275921103228684,,0.0369361578726,-0.4376453763,0.838287311163
1589275921109296571,14639,1589275921109194224,,0.0371370041182,-0.445388483933,0.838308318779
1589275921112352378,14640,1589275921112240559,,0.0373374886443,-0.45339542826,0.838783465404
1589275921115343145,14641,1589275921115240611,,0.0373977179083,-0.454386993694,0.837775888989
1589275921121280302,14642,1589275921121203775,,0.0376755798633,-0.463178438243,0.838423514536
1589275921124199453,14643,1589275921124121321,,0.037790058515,-0.46425642561,0.837294893201
1589275921127416713,14644,1589275921127271837,,0.0379576381126,-0.473671201794,0.837811718076
1589275921133281917,14645,1589275921133114449,,0.038184765843,-0.483276808869,0.838690576383
1589275921136192277,14646,1589275921136112586,,0.0383649895628,-0.484788551393,0.837529090455
1589275921139201195,14647,1589275921139049940,,0.0386674067247,-0.494664214651,0.838536851914
1589275921145284192,14648,1589275921145169078,,0.0388392932383,-0.504966497165,0.83949898842
1589275921148278572,14649,1589275921148165003,,0.0392383901172,-0.506047839323,0.83916939432
1589275921151347819,14650,1589275921151237023,,0.0393323449736,-0.516535995491,0.839718143523
1589275921157152625,14651,1589275921157070386,,0.0399394935848,-0.517136362385,0.839302682658
1589275921160169811,14652,1589275921160051759,,0.040373205372,-0.527575161359,0.840558377866
1589275921163190520,14653,1589275921163080330,,0.0406098114477,-0.528366482368,0.839400339109
1589275921169111158,14654,1589275921169040006,,0.0410653753309,-0.539298824297,0.840489077482
1589275921172119345,14655,1589275921172036001,,0.0415520467929,-0.550566342689,0.841995634868
