%time,field.data
1589275920997219344,-0.2
1589275920997298806,-0.199999997691
1589275921004073587,-0.199999981574
1589275921010742493,-0.199999937968
1589275921017457362,-0.199999853329
1589275921024078862,-0.199999714253
1589275921030742642,-0.19999950747
1589275921037403396,-0.199999219848
1589275921044069871,-0.199998838392
1589275921050723729,-0.199998350241
1589275921057371653,-0.19999774267
1589275921064018429,-0.199997003088
1589275921070741011,-0.19999611904
1589275921077351493,-0.199995078203
1589275921084096369,-0.199993868388
1589275921090739007,-0.199992477539
1589275921097411572,-0.199990893732
1589275921104127244,-0.199989105176
1589275921110772908,-0.19998710021
1589275921117449841,-0.199984867305
1589275921124111439,-0.199982395062
1589275921130805839,-0.199979672212
1589275921137437437,-0.199976687617
1589275921144116253,-0.199973430267
1589275921150738507,-0.19996988928
1589275921157406470,-0.199966053904
1589275921164103716,-0.199961913513
1589275921170699738,-0.19995745761
1589275921177436726,-0.199952675824
1589275921184016307,-0.19994755791
1589275921190706837,-0.19994209375
1589275921197415119,-0.19993627335
1589275921204095492,-0.199930086842
1589275921210772747,-0.199923524483
1589275921217382045,-0.199916576653
1589275921224073256,-0.199909233857
1589275921230770788,-0.19990148672
1589275921237442241,-0.199893325994
1589275921244079227,-0.19988474255
1589275921250732174,-0.199875727382
1589275921257428642,-0.199866271605
1589275921264117871,-0.199856366456
1589275921270755849,-0.19984600329
1589275921277372037,-0.199835173584
1589275921284038315,-0.199823868934
1589275921290716514,-0.199812081055
1589275921297395081,-0.199799801779
1589275921304043930,-0.199787023057
1589275921310674911,-0.19977373696
1589275921317390268,-0.199759935672
1589275921324028544,-0.199745611497
1589275921330697705,-0.199730756853
1589275921337336748,-0.199715364275
1589275921344030532,-0.199699426412
1589275921350718119,-0.19968293603
1589275921357394808,-0.199665886007
1589275921364120493,-0.199648269337
1589275921370761965,-0.199630079126
1589275921377433778,-0.199611308593
1589275921384042500,-0.199591951069
1589275921390712630,-0.199572
1589275921397411767,-0.19955144894
1589275921404084478,-0.199530291555
1589275921410724639,-0.199508521624
1589275921417402065,-0.199486133033
1589275921424074367,-0.19946311978
1589275921430716315,-0.19943947597
1589275921437459776,-0.199415195819
1589275921444053809,-0.199390273651
1589275921450741882,-0.199364703897
1589275921457439676,-0.199338481096
1589275921463994321,-0.199311599893
1589275921470729549,-0.19928405504
1589275921477409213,-0.199255841396
1589275921484026833,-0.199226953925
1589275921490729417,-0.199197387695
1589275921497343447,-0.19916713788
1589275921504098235,-0.199136199758
1589275921510660816,-0.19910456871
1589275921517345105,-0.19907224022
1589275921523992081,-0.199039209877
1589275921530767407,-0.199005473368
1589275921537387791,-0.198971026488
1589275921543968157,-0.198935865127
1589275921550706220,-0.19889998528
1589275921557278168,-0.198863383042
1589275921564069499,-0.198826054606
1589275921570667495,-0.198787996267
1589275921577386732,-0.198749204417
1589275921584008537,-0.198709675548
1589275921590697143,-0.19866940625
1589275921597394099,-0.19862839321
1589275921604024881,-0.198586633213
1589275921610679816,-0.19854412314
1589275921617373635,-0.198500859968
1589275921624090178,-0.198456840772
1589275921630724477,-0.19841206272
1589275921637350795,-0.198366523076
1589275921644050072,-0.198320219198
1589275921650714302,-0.198273148538
1589275921657395411,-0.198225308642
1589275921664084011,-0.198176697149
1589275921670741722,-0.19812731179
1589275921677416370,-0.198077150389
1589275921684116405,-0.19802621086
1589275921690809740,-0.197974491211
1589275921697372676,-0.197921989538
