%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1589274131841661808,15119,1589274131841519349,,0.501115327373,-0.200893349324,0.219858146912
1589274131847735860,15120,1589274131847540974,,0.501115335401,-0.200892650654,0.219857148303
1589274131853730219,15121,1589274131853591236,,0.50111514899,-0.200888560751,0.21985471791
1589274131859797104,15122,1589274131859607262,,0.5011147406,-0.200886780249,0.219852517696
1589274131865722116,15123,1589274131865603805,,0.501114558329,-0.200882461416,0.219848924777
1589274131871737184,15124,1589274131871590109,,0.5011139815,-0.200881846372,0.219847047883
1589274131877770873,15125,1589274131877594658,,0.501113157158,-0.200876500876,0.219842032886
1589274131883687046,15126,1589274131883550832,,0.501113183628,-0.200873335346,0.219839659262
1589274131890131233,15127,1589274131889939080,,0.501112304344,-0.200867688066,0.219834326629
1589274131895835957,15128,1589274131895528743,,0.501111711827,-0.200862197451,0.219830901951
1589274131901751305,15129,1589274131901563553,,0.501110800404,-0.200831592462,0.219817595522
1589274131907677067,15130,1589274131907546442,,0.501109642667,-0.200812330103,0.219808915948
1589274131913732279,15131,1589274131913578403,,0.501105023414,-0.200805906326,0.219795757563
1589274131919686860,15132,1589274131919582735,,0.501101425026,-0.200802806385,0.219788078273
1589274131925752671,15133,1589274131925623748,,0.501097790392,-0.200795985213,0.219776911554
1589274131931710668,15134,1589274131931584282,,0.501097758283,-0.200792657316,0.219774548281
1589274131937729832,15135,1589274131937578925,,0.501096655905,-0.200788058581,0.219769384819
1589274131943845257,15136,1589274131943553512,,0.501096128926,-0.200785874364,0.219766765595
1589274131949747501,15137,1589274131949601244,,0.501096475321,-0.200781833406,0.219763953839
1589274131955748097,15138,1589274131955609681,,0.501097151586,-0.200780073459,0.219763851858
1589274131961789541,15139,1589274131961601186,,0.501097031437,-0.20077923415,0.219762878717
1589274131967756574,15140,1589274131967640479,,0.501097905985,-0.200776599544,0.219761454551
1589274131973831300,15141,1589274131973639709,,0.501098441685,-0.200772536184,0.219760463729
1589274131979843286,15142,1589274131979598017,,0.50109822914,-0.200771410276,0.219759628266
1589274131985802310,15143,1589274131985673973,,0.50109817773,-0.200769860212,0.21975811081
1589274131991817889,15144,1589274131991601569,,0.501097693056,-0.200768841057,0.219756074095
1589274131997893217,15145,1589274131997652404,,0.501097321083,-0.200770971071,0.219755742903
1589274132003776489,15146,1589274132003618653,,0.501097699775,-0.200769064271,0.219754993282
1589274132009831787,15147,1589274132009647836,,0.501097278523,-0.200768915569,0.219754945985
1589274132015677789,15148,1589274132015573757,,0.501096960364,-0.200769019416,0.219753808582
1589274132021860659,15149,1589274132021650852,,0.501096943553,-0.200769090689,0.219753154802
1589274132027684507,15150,1589274132027576411,,0.501096488553,-0.200769041146,0.219752687143
1589274132033695100,15151,1589274132033560134,,0.501096099425,-0.200770048741,0.219752418626
1589274132039706796,15152,1589274132039569816,,0.50109604847,-0.200770519217,0.219750267162
1589274132045703421,15153,1589274132045543616,,0.501094963511,-0.200771245541,0.21974827934
1589274132048701374,15154,1589274132048593327,,0.50109425379,-0.200770525598,0.219746302987
1589274132054848333,15155,1589274132054658184,,0.501093209734,-0.200771250139,0.219744399116
1589274132060667396,15156,1589274132060578670,,0.501091787631,-0.200771032368,0.219742072395
1589274132066750316,15157,1589274132066616065,,0.501091469757,-0.20077113735,0.219740930872
1589274132072719287,15158,1589274132072563063,,0.501089990695,-0.2007719706,0.219739214715
1589274132081738976,15159,1589274132081608863,,0.501087849591,-0.200770732132,0.219735235932
1589274132088091429,15160,1589274132087850897,,0.501085975904,-0.200770167818,0.219730487207
1589274132093750265,15161,1589274132093592243,,0.501082123778,-0.200769144607,0.21972503228
1589274132099756959,15162,1589274132099655525,,0.501080464786,-0.200769183849,0.219721437555
1589274132105761027,15163,1589274132105615002,,0.501078592046,-0.200767622017,0.219717672368
1589274132111717754,15164,1589274132111623825,,0.50107317251,-0.200767025764,0.219709542781
1589274132117787535,15165,1589274132117625507,,0.501071284998,-0.200765862863,0.219704960069
1589274132123846366,15166,1589274132123589087,,0.501065698246,-0.200763367462,0.219695688783
1589274132129669668,15167,1589274132129530925,,0.501063279186,-0.200762185255,0.219691090171
1589274132135736686,15168,1589274132135622329,,0.501059287067,-0.20075890797,0.219684152031
1589274132141911601,15169,1589274132141649615,,0.501058176905,-0.200757732631,0.219679959992
1589274132147694666,15170,1589274132147596207,,0.50105539867,-0.200755698934,0.219673673861
1589274132153789238,15171,1589274132153635750,,0.501054237906,-0.200753846418,0.219670688777
1589274132159751665,15172,1589274132159634601,,0.501053689589,-0.200749945855,0.219668367756
1589274132165693056,15173,1589274132165587289,,0.501052565337,-0.200742870023,0.219661402182
1589274132171682215,15174,1589274132171524145,,0.501051699666,-0.200733821148,0.219656960297
1589274132177742971,15175,1589274132177623840,,0.501051987181,-0.200708796146,0.219648309659
1589274132183739883,15176,1589274132183581511,,0.501050325866,-0.200700147566,0.219642158131
1589274132190051739,15177,1589274132189927555,,0.501048480827,-0.200692520052,0.219633961418
1589274132195672494,15178,1589274132195558058,,0.501047376591,-0.200688964589,0.219629858048
1589274132201779114,15179,1589274132201589810,,0.501046397129,-0.200674288421,0.219618149634
