%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1588764048912895844,799,1588764048912732767,,0.499696407279,-0.201146579791,0.231598437218
1588764048915856207,800,1588764048915715683,,0.499695743662,-0.201135484538,0.231581073303
1588764048921975336,801,1588764048921776057,,0.499695726012,-0.201121659968,0.231565934059
1588764048924999807,802,1588764048924807271,,0.499695120392,-0.201109562758,0.231549634797
1588764048927913093,803,1588764048927754018,,0.49969552687,-0.201096213497,0.231531756497
1588764048934037193,804,1588764048933859029,,0.499695449414,-0.201080489348,0.231511597919
1588764048937008822,805,1588764048936780517,,0.499695532846,-0.201065671884,0.231494105306
1588764048939876634,806,1588764048939763360,,0.499696338433,-0.201048312558,0.231475157463
1588764048946075135,807,1588764048945833140,,0.49969764516,-0.201029488431,0.231456570898
1588764048949018707,808,1588764048948817099,,0.49969873502,-0.201011767719,0.231436267871
1588764048951897338,809,1588764048951758896,,0.499699128739,-0.200996526474,0.231416861854
1588764048958263591,810,1588764048958122630,,0.499698937258,-0.200978763155,0.231396958257
1588764048961199243,811,1588764048961081071,,0.49969954214,-0.200960908221,0.23137974539
1588764048963926688,812,1588764048963744037,,0.499699604202,-0.200941455194,0.231361216856
1588764048969982777,813,1588764048969807873,,0.499700620908,-0.200921547096,0.231342544658
1588764048972880385,814,1588764048972728227,,0.499701807429,-0.200899554133,0.231322651252
1588764048975865510,815,1588764048975740685,,0.499702879288,-0.200879426357,0.231304033354
1588764048981992977,816,1588764048981783971,,0.499703204167,-0.200858822123,0.231284301406
1588764048984952942,817,1588764048984784958,,0.499704444159,-0.200837676303,0.231264987747
1588764048987905468,818,1588764048987771669,,0.499704690084,-0.200815283297,0.231242231976
1588764048993940646,819,1588764048993796392,,0.499704799672,-0.200793767681,0.231217563735
1588764048996943244,820,1588764048996776000,,0.499705275013,-0.200770430583,0.231195010592
1588764048999932813,821,1588764048999791050,,0.499705339329,-0.20074757161,0.231172229658
1588764049005915747,822,1588764049005808390,,0.499705911728,-0.200724518624,0.231148259816
1588764049008890391,823,1588764049008819799,,0.499706260536,-0.200699253504,0.231124873587
1588764049011861469,824,1588764049011776074,,0.499705436484,-0.20067323803,0.231100064066
1588764049017929756,825,1588764049017780280,,0.499705481643,-0.200648847814,0.231075284344
1588764049021002833,826,1588764049020860948,,0.499705880651,-0.200623396377,0.23105060309
1588764049026999071,827,1588764049026812593,,0.499705801554,-0.200597693417,0.231026753194
1588764049030009807,828,1588764049029879980,,0.499706531619,-0.200569045347,0.23100176663
1588764049033040206,829,1588764049032892789,,0.499707221511,-0.200544027418,0.230977469553
1588764049039011651,830,1588764049038813294,,0.499706823796,-0.200517790857,0.230951900896
1588764049042028815,831,1588764049041812939,,0.499706575818,-0.200490084332,0.230928395759
1588764049044965152,832,1588764049044832571,,0.499707627608,-0.20046247782,0.230905035878
1588764049051028932,833,1588764049050803352,,0.499708372936,-0.200432044453,0.230879836954
1588764049053932472,834,1588764049053804884,,0.499706614371,-0.200401789132,0.230851088127
1588764049056882786,835,1588764049056747206,,0.499707170843,-0.200375767666,0.230827666269
1588764049063065451,836,1588764049062853319,,0.49970749582,-0.200344826499,0.230802698339
1588764049065892872,837,1588764049065792577,,0.49970581073,-0.200318473024,0.230774321841
1588764049068990725,838,1588764049068827489,,0.499706425719,-0.200286422743,0.230747281351
1588764049074997943,839,1588764049074836068,,0.499707345787,-0.200257455834,0.230722306423
1588764049077964235,840,1588764049077852803,,0.499705641599,-0.200227874547,0.230692215676
1588764049081016779,841,1588764049080832759,,0.499705006925,-0.200199781032,0.230664249478
1588764049086925916,842,1588764049086826889,,0.499705514614,-0.200169328913,0.230639744115
1588764049090017153,843,1588764049089889762,,0.49970419977,-0.200139082633,0.230609789226
1588764049092945888,844,1588764049092797186,,0.499702864993,-0.200105835897,0.230578901624
1588764049098940015,845,1588764049098805393,,0.499702386942,-0.200075808327,0.230553005336
1588764049101975707,846,1588764049101856740,,0.499700701118,-0.20004551482,0.230524343803
1588764049104935809,847,1588764049104813464,,0.499700326963,-0.200013859979,0.230498383305
1588764049110910768,848,1588764049110797982,,0.499699520305,-0.199979728848,0.230473010844
1588764049113974087,849,1588764049113856415,,0.49969889415,-0.19994700132,0.230443201624
1588764049116967787,850,1588764049116778334,,0.499697316764,-0.199916029058,0.230413690148
1588764049123061642,851,1588764049122882942,,0.499696582989,-0.199881703104,0.230387402547
1588764049126014020,852,1588764049125877861,,0.499694682756,-0.199850143923,0.230359917588
1588764049131980169,853,1588764049131860121,,0.499693123948,-0.199815154735,0.230331258357
1588764049134986847,854,1588764049134849462,,0.499692312126,-0.199779421204,0.230304185329
1588764049137982716,855,1588764049137852616,,0.499690723783,-0.199748795106,0.230274953737
1588764049144092846,856,1588764049143877420,,0.499692476898,-0.199712399247,0.230249416492
1588764049146979110,857,1588764049146860173,,0.49969206285,-0.199677225922,0.230219466692
1588764049150065725,858,1588764049149852496,,0.49969044292,-0.199642203588,0.23018535915
1588764049155991253,859,1588764049155847407,,0.499691106665,-0.199610326614,0.230155826836
1588764049159223443,860,1588764049159089109,,0.499690991436,-0.199574757635,0.230125131502
1588764049164968045,861,1588764049164828084,,0.4996902269,-0.199541227157,0.230095491641
1588764049167941076,862,1588764049167831647,,0.499690788404,-0.199504232988,0.23006491643
1588764049171041865,863,1588764049170824657,,0.499689343906,-0.199468639308,0.230032827186
1588764049177067931,864,1588764049176875093,,0.499689990486,-0.199432960088,0.230003170134
1588764049180146597,865,1588764049179854515,,0.499689737786,-0.199395746124,0.229970319374
1588764049183060315,866,1588764049182887735,,0.499689784191,-0.199359654165,0.229938388151
1588764049186016561,867,1588764049185829234,,0.499688193447,-0.199322543246,0.229901806415
1588764049192046087,868,1588764049191862972,,0.499689681744,-0.199283218799,0.229873154213
