%time,field.header.seq,field.header.stamp,field.header.frame_id,field.array.layout.data_offset,field.array.data0,field.array.data1,field.array.data2,field.array.data3,field.array.data4,field.array.data5,field.array.data6
1589285286244603128,1096,1589285286244288116,,0,0.00168581228177,-0.077917119247,-0.137133331457,-0.063032945773,0.0437511297305,-0.212816342864,-0.0260353742652
1589285286247291909,1097,1589285286247205186,,0,0.00168527107071,-0.0779198184325,-0.137134079803,-0.0630346966203,0.0437516466845,-0.212811844769,-0.0260378847094
1589285286250211523,1098,1589285286250116656,,0,0.00168531569984,-0.0779196075675,-0.137132779949,-0.0630325988082,0.0437527094336,-0.212817417525,-0.0260366458709
1589285286256142495,1099,1589285286256046360,,0,0.00168354849238,-0.0779200776456,-0.137132606576,-0.0630344413819,0.0437552411139,-0.212816483397,-0.0260384633208
1589285286259162214,1100,1589285286259066680,,0,0.00168456579785,-0.0779206862898,-0.137132133451,-0.0630355924137,0.0437520311478,-0.212816240608,-0.0260373974434
1589285286265136712,1101,1589285286265049033,,0,0.00167176784849,-0.0779613643967,-0.137098478987,-0.0630326922389,0.0437541309761,-0.212820673312,-0.0260402420184
1589285286268193100,1102,1589285286268110418,,0,0.00167254469296,-0.0779575478624,-0.137099592347,-0.0630326046038,0.0437550071454,-0.212820007162,-0.0260405275199
1589285286271094845,1103,1589285286271021972,,0,0.0016858083268,-0.0779165757453,-0.137131921759,-0.0630331354008,0.0437515943974,-0.212818257184,-0.0260353602736
1589285286274081086,1104,1589285286273984799,,0,0.00168459423128,-0.0778920158661,-0.137118036502,-0.0630455561368,0.043760267956,-0.212859248076,-0.0260314025029
1589285286280070369,1105,1589285286279970841,,0,0.00168374686346,-0.0778479438054,-0.137104944873,-0.0630628843888,0.0437683619517,-0.212907292749,-0.0260222226887
1589285286283104647,1106,1589285286282986148,,0,0.00168564324129,-0.0777937372618,-0.137080128206,-0.0630745030257,0.0437764509564,-0.2129381788,-0.0260154216621
1589285286289101232,1107,1589285286289023327,,0,0.00168514066387,-0.077632421962,-0.137010497296,-0.0630988006946,0.043820534226,-0.213047942113,-0.0259979438061
1589285286292027830,1108,1589285286291956159,,0,0.00153315363079,-0.0772037366716,-0.135652546817,-0.0626462956513,0.043529866207,-0.211257210936,-0.0258513012374
1589285286295028170,1109,1589285286294937270,,0,0.00136168529624,-0.0771708182401,-0.134899556321,-0.0624670992371,0.0434112728664,-0.210191076465,-0.0258479163243
1589285286297986944,1110,1589285286297905420,,0,0.00139551914008,-0.0761830196181,-0.134129290927,-0.0620827068879,0.0430900362239,-0.208326946727,-0.0256792889724
1589285286304098673,1111,1589285286304019215,,0,0.000264115827212,-0.0752735193898,-0.132545249287,-0.0599757213609,0.0434788924884,-0.205482937037,-0.0245602077745
1589285286306939469,1112,1589285286306870321,,0,0.000307157162866,-0.074962807399,-0.13232450576,-0.0597748236069,0.043232157201,-0.20469393564,-0.0244410971582
1589285286313129248,1113,1589285286313033104,,0,0.000197263815836,-0.0748105695517,-0.13135657389,-0.0593620683801,0.0429449368164,-0.20333340903,-0.0243095017187
1589285286316196771,1114,1589285286316112429,,0,0.000423041528334,-0.0741761937066,-0.131784921052,-0.0592673715313,0.0428108499246,-0.203136074411,-0.0242019020332
1589285286319122046,1115,1589285286318993260,,0,0.000511163359734,-0.0737236979265,-0.131461316789,-0.0589445435263,0.0425764835643,-0.202450845662,-0.0240235344306
1589285286322344735,1116,1589285286322261453,,0,0.000752032017766,-0.0731144920818,-0.132079565809,-0.0588892726137,0.0425139956787,-0.202508419067,-0.0239418567867
1589285286328192341,1117,1589285286328083606,,0,0.000304968479665,-0.0716347012327,-0.134282181,-0.0578245033472,0.0434695098603,-0.203235287032,-0.0230223704125
1589285286331121473,1118,1589285286331047602,,0,0.000356058190255,-0.0710634990392,-0.133935051111,-0.057504583412,0.0432966452531,-0.202441475688,-0.0228622747641
1589285286337285782,1119,1589285286337181443,,0,0.00130308734897,-0.0715160304364,-0.133301312581,-0.0586986031893,0.0423348027199,-0.202503506208,-0.0237127744766
1589285286340058145,1120,1589285286339956298,,0,0.00236552170843,-0.0719349849713,-0.134952528211,-0.0604616618328,0.0419088992902,-0.204654272983,-0.0246490706347
1589285286343074914,1121,1589285286342981793,,0,0.00244708111827,-0.0713731739575,-0.134625601939,-0.0601789211166,0.0416740236285,-0.203997582452,-0.0244441939002
1589285286346105630,1122,1589285286346025665,,0,0.00261919247709,-0.0709198915917,-0.13521826144,-0.0602888575178,0.0416145590203,-0.204387254011,-0.0243430140095
