%time,field.data
1588858433486477140,-0.2
1588858433486543900,-0.199999998153
1588858433493356944,-0.199999985259
1588858433499978505,-0.199999950374
1588858433506649840,-0.199999882664
1588858433513317828,-0.199999771402
1588858433519966842,-0.199999605976
1588858433526638603,-0.199999375879
1588858433533290391,-0.199999070714
1588858433539975221,-0.199998680193
1588858433546611617,-0.199998194136
1588858433553327915,-0.199997602471
1588858433560023325,-0.199996895232
1588858433566609811,-0.199996062562
1588858433573321240,-0.19999509471
1588858433579985634,-0.199993982031
1588858433586686544,-0.199992714986
1588858433593385096,-0.199991284141
1588858433599967499,-0.199989680168
1588858433606687409,-0.199987893844
1588858433613308489,-0.199985916049
1588858433619995959,-0.19998373777
1588858433626698596,-0.199981350094
1588858433633348832,-0.199978744213
1588858433639981397,-0.199975911424
1588858433646633867,-0.199972843123
1588858433653287585,-0.199969530811
1588858433659976808,-0.199965966088
1588858433666649866,-0.199962140659
1588858433673298765,-0.199958046328
1588858433680007372,-0.199953675
1588858433686641779,-0.19994901868
1588858433693264114,-0.199944069474
1588858433699915833,-0.199938819587
1588858433706579012,-0.199933261323
1588858433713287494,-0.199927387085
1588858433719947377,-0.199921189376
1588858433726610129,-0.199914660795
1588858433733315024,-0.19990779404
1588858433740049715,-0.199900581905
1588858433746658536,-0.199893017284
1588858433753258212,-0.199885093165
1588858433759979037,-0.199876802632
1588858433766761049,-0.199868138867
1588858433773388883,-0.199859095147
1588858433779957234,-0.199849664844
1588858433786593060,-0.199839841423
1588858433793303017,-0.199829618446
1588858433800014430,-0.199818989568
1588858433806643071,-0.199807948538
1588858433813289028,-0.199796489198
1588858433819923455,-0.199784605482
1588858433826650102,-0.19977229142
1588858433833219511,-0.19975954113
1588858433839999823,-0.199746348824
1588858433846636328,-0.199732708806
1588858433853366829,-0.19971861547
1588858433859954953,-0.199704063301
1588858433866665169,-0.199689046874
1588858433873342787,-0.199673560856
1588858433879952588,-0.1996576
1588858433886679427,-0.199641159152
1588858433893313589,-0.199624233244
1588858433900000947,-0.199606817299
1588858433906608379,-0.199588906426
1588858433913303068,-0.199570495824
1588858433920009603,-0.199551580776
1588858433926639136,-0.199532156656
1588858433933269908,-0.199512218921
1588858433939970018,-0.199491763118
1588858433946613203,-0.199470784877
1588858433953344490,-0.199449279914
1588858433959981184,-0.199427244032
1588858433966662512,-0.199404673117
1588858433973322578,-0.19938156314
1588858433980045428,-0.199357910156
1588858433986709734,-0.199333710304
1588858433993262505,-0.199308959807
1588858433999936930,-0.199283654968
1588858434006609538,-0.199257792176
1588858434013299619,-0.199231367901
1588858434019982026,-0.199204378695
1588858434026719542,-0.19917682119
1588858434033311632,-0.199148692101
1588858434039976697,-0.199119988224
1588858434046668820,-0.199090706433
1588858434053237471,-0.199060843685
1588858434059952160,-0.199030397013
1588858434066594502,-0.198999363533
1588858434073260505,-0.198967740438
1588858434079931713,-0.198935525
1588858434086657221,-0.198902714568
1588858434093365498,-0.19886930657
1588858434099994766,-0.198835298512
1588858434106700705,-0.198800687975
1588858434113300784,-0.198765472618
1588858434119995361,-0.198729650176
1588858434126637605,-0.198693218461
1588858434133332793,-0.198656175358
1588858434139986460,-0.19861851883
1588858434146623876,-0.198580246914
1588858434153297750,-0.198541357719
1588858434160028906,-0.198501849432
1588858434166684572,-0.198461720311
1588858434173279600,-0.198420968688
1588858434180021706,-0.198379592969
1588858434186593977,-0.19833759163
1588858434193279298,-0.198294963223
1588858434200038381,-0.198251706368
1588858434206593820,-0.198207819759
1588858434213254656,-0.19816330216
1588858434220053254,-0.198118152407
1588858434226642428,-0.198072369405
1588858434233253536,-0.198025952129
1588858434239906705,-0.197978899624
1588858434246679833,-0.197931211005
1588858434253309212,-0.197882885455
1588858434259966277,-0.197833922226
1588858434266678273,-0.197784320637
1588858434273333640,-0.197734080077
1588858434279986698,-0.1976832
1588858434286550017,-0.197631679929
1588858434293315844,-0.197579519452
1588858434299953367,-0.197526718224
1588858434306614848,-0.197473275967
1588858434313341383,-0.197419192467
1588858434319918873,-0.197364467576
1588858434326617390,-0.19730910121
1588858434333342037,-0.197253093351
1588858434340017667,-0.197196444043
1588858434346747590,-0.197139153395
1588858434353265611,-0.19708122158
1588858434359900815,-0.197022648832
1588858434366668064,-0.196963435449
1588858434373297063,-0.196903581792
1588858434380057662,-0.196843088281
1588858434386648561,-0.196781955401
1588858434393291610,-0.196720183695
1588858434400014262,-0.196657773768
1588858434406691656,-0.196594726286
1588858434413417349,-0.196531041975
1588858434420011762,-0.19646672162
1588858434426734354,-0.196401766064
1588858434433323861,-0.196336176212
1588858434440004608,-0.196269953024
1588858434446626685,-0.196203097521
1588858434453332594,-0.196135610781
1588858434460044237,-0.196067493938
1588858434466658856,-0.195998748185
1588858434473284396,-0.195929374771
1588858434480027899,-0.195859375
1588858434486664783,-0.195788750234
1588858434493300854,-0.195717501889
1588858434499984785,-0.195645631437
1588858434506645240,-0.195573140404
1588858434513298401,-0.195500030372
1588858434519952079,-0.195426302976
1588858434526715142,-0.195351959904
1588858434533266177,-0.195277002899
1588858434540012143,-0.195201433755
1588858434546673165,-0.195125254321
1588858434553317447,-0.195048466496
1588858434559986958,-0.194971072232
1588858434566621286,-0.194893073532
1588858434573318202,-0.194814472451
1588858434579983757,-0.194735271094
1588858434586652617,-0.194655471616
1588858434593344342,-0.194575076222
1588858434600044351,-0.194494087168
1588858434606645061,-0.194412506758
1588858434613395675,-0.194330337346
1588858434619927557,-0.194247581332
1588858434626653203,-0.194164241168
1588858434633343114,-0.19408031935
1588858434639985879,-0.193995818424
1588858434646692615,-0.193910740982
1588858434653264814,-0.193825089662
1588858434659923056,-0.193738867151
1588858434666664153,-0.193652076178
1588858434673290800,-0.19356471952
1588858434680010728,-0.1934768
1588858434686659060,-0.193388320483
1588858434693358016,-0.193299283881
1588858434700004364,-0.193209693149
1588858434706679745,-0.193119551286
1588858434713387139,-0.193028861333
1588858434720044276,-0.192937626376
1588858434726683044,-0.192845849543
1588858434733384158,-0.192753534003
1588858434740017950,-0.192660682968
1588858434746626712,-0.192567299691
1588858434753425813,-0.192473387468
1588858434760004133,-0.192378949632
1588858434766646959,-0.19228398956
1588858434773366141,-0.192188510666
1588858434780003768,-0.192092516406
1588858434786671824,-0.191996010275
1588858434793402311,-0.191898995805
1588858434799980778,-0.191801476568
1588858434806631671,-0.191703456174
1588858434813271029,-0.191604938272
1588858434819974079,-0.191505926545
1588858434826677573,-0.191406424716
1588858434833267073,-0.191306436544
1588858434839963389,-0.191205965824
1588858434846722748,-0.191105016387
1588858434853314054,-0.191003592099
1588858434859951447,-0.190901696863
1588858434866624364,-0.190799334615
1588858434873324573,-0.190696509325
1588858434879992049,-0.190593225
1588858434886678809,-0.190489485677
1588858434893374498,-0.19038529543
1588858434899961514,-0.190280658362
1588858434906695473,-0.190175578612
1588858434913295493,-0.190070060349
1588858434920006855,-0.189964107776
1588858434926618675,-0.189857725125
1588858434933348592,-0.189750916662
1588858434940041801,-0.18964368668
1588858434946682167,-0.189536039506
1588858434953303630,-0.189427979495
1588858434959998823,-0.189319511032
1588858434966657194,-0.189210638531
1588858434973286780,-0.189101366436
1588858434980869515,-0.188991699219
1588858434986747725,-0.188881641378
1588858434993313635,-0.188771197443
1588858435000020409,-0.188660371968
1588858435006654739,-0.188549169535
1588858435013392626,-0.188437594753
1588858435019965023,-0.188325652257
1588858435026620319,-0.188213346709
1588858435033289911,-0.188100682794
1588858435039963758,-0.187987665224
1588858435046572008,-0.187874298736
1588858435053312854,-0.187760588092
1588858435059980493,-0.187646538076
1588858435066667459,-0.187532153496
1588858435073351066,-0.187417439186
1588858435080001772,-0.1873024
1588858435086685211,-0.187187040816
1588858435093312729,-0.187071366533
1588858435100001734,-0.186955382074
1588858435106620444,-0.186839092382
1588858435113323303,-0.186722502421
1588858435119987929,-0.186605617176
1588858435126690118,-0.186488441653
1588858435133347202,-0.186370980877
1588858435140007437,-0.186253239893
1588858435146702437,-0.186135223765
1588858435153365972,-0.186016937578
1588858435160043615,-0.185898386432
1588858435166655014,-0.185779575448
1588858435173296720,-0.185660509762
1588858435180051131,-0.185541194531
1588858435186644532,-0.185421634927
1588858435193317005,-0.185301836137
1588858435199981869,-0.185181803368
1588858435206679729,-0.18506154184
1588858435213405518,-0.18494105679
1588858435219996060,-0.18482035347
1588858435226692276,-0.184699437146
1588858435233353246,-0.184578313099
1588858435239994598,-0.184456986624
1588858435246730974,-0.18433546303
1588858435253389937,-0.18421374764
1588858435259983871,-0.184091845788
1588858435266647096,-0.183969762822
1588858435273301259,-0.183847504102
1588858435279970124,-0.183725075
1588858435286711490,-0.183602480899
1588858435293334876,-0.183479727192
1588858435299986194,-0.183356819287
1588858435306770248,-0.183233762597
1588858435313392867,-0.183110562548
1588858435319991195,-0.182987224576
1588858435326591244,-0.182863754125
1588858435333281817,-0.182740156647
1588858435339968862,-0.182616437605
1588858435346635679,-0.182492602469
1588858435353278772,-0.182368656716
1588858435359946790,-0.182244605832
1588858435366746365,-0.182120455308
1588858435373318197,-0.181996210644
1588858435379984654,-0.181871877344
1588858435386604034,-0.181747460919
1588858435393362300,-0.181622966887
1588858435399951675,-0.181498400768
1588858435406678160,-0.18137376809
1588858435413369208,-0.181249074383
1588858435419988605,-0.181124325182
1588858435426631017,-0.180999526027
1588858435433335837,-0.180874682459
1588858435439917967,-0.180749800024
1588858435446597423,-0.180624884269
1588858435453298798,-0.180499940744
1588858435460064504,-0.180374975001
1588858435466693391,-0.180249992593
1588858435473334607,-0.180124999074
1588858435479992591,-0.18
1588858435486750715,-0.179875000926
1588858435493335674,-0.179750007407
1588858435500012810,-0.179625024999
1588858435506674741,-0.179500059256
1588858435513346104,-0.179375115731
1588858435519946635,-0.179250199976
1588858435526711578,-0.179125317541
1588858435533377569,-0.179000473973
1588858435540001893,-0.178875674818
1588858435546671437,-0.178750925617
1588858435553261794,-0.17862623191
1588858435559983532,-0.178501599232
1588858435566667362,-0.178377033113
1588858435573341455,-0.178252539081
1588858435579961423,-0.178128122656
1588858435586621618,-0.178003789356
1588858435593305272,-0.177879544692
1588858435599957879,-0.177755394168
1588858435606624506,-0.177631343284
1588858435613244462,-0.177507397531
1588858435619957782,-0.177383562395
1588858435626649848,-0.177259843353
1588858435633308437,-0.177136245875
1588858435640013921,-0.177012775424
1588858435646625557,-0.176889437452
1588858435653323863,-0.176766237403
1588858435659898953,-0.176643180713
1588858435666627630,-0.176520272808
1588858435673278386,-0.176397519101
1588858435679876040,-0.176274925
1588858435686668320,-0.176152495898
1588858435693276384,-0.176030237178
1588858435699986390,-0.175908154212
1588858435706691840,-0.17578625236
1588858435713370135,-0.17566453697
1588858435719980297,-0.175543013376
1588858435726602171,-0.175421686901
1588858435733210957,-0.175300562854
1588858435739903890,-0.17517964653
1588858435746647075,-0.17505894321
1588858435753275933,-0.17493845816
1588858435759970266,-0.174818196632
1588858435766603353,-0.174698163863
1588858435773269970,-0.174578365073
1588858435779903481,-0.174458805469
1588858435786615006,-0.174339490238
1588858435793235740,-0.174220424552
1588858435799928280,-0.174101613568
1588858435806621884,-0.173983062422
1588858435813221332,-0.173864776235
1588858435819954487,-0.173746760107
1588858435826597434,-0.173629019123
1588858435833361513,-0.173511558347
1588858435840000814,-0.173394382824
1588858435846676866,-0.173277497579
1588858435853264944,-0.173160907618
1588858435859939066,-0.173044617926
1588858435866641719,-0.172928633467
1588858435873255323,-0.172812959184
1588858435879908422,-0.1726976
1588858435886631334,-0.172582560814
1588858435893356551,-0.172467846504
1588858435899981122,-0.172353461924
1588858435906666844,-0.172239411908
1588858435913312466,-0.172125701264
1588858435919966850,-0.172012334776
1588858435926696113,-0.171899317206
1588858435933277452,-0.171786653291
1588858435939971584,-0.171674347743
1588858435946631643,-0.171562405247
1588858435953354316,-0.171450830465
1588858435959965073,-0.171339628032
1588858435966608295,-0.171228802557
1588858435973262595,-0.171118358622
1588858435979988987,-0.171008300781
1588858435986649814,-0.170898633564
1588858435993267011,-0.170789361469
1588858435999988038,-0.170680488968
1588858436006600339,-0.170572020505
1588858436013287102,-0.170463960494
1588858436019985291,-0.17035631332
1588858436026588315,-0.170249083338
1588858436033261163,-0.170142274875
1588858436039980985,-0.170035892224
1588858436046617341,-0.169929939651
1588858436053319963,-0.169824421388
1588858436059950358,-0.169719341638
1588858436066666715,-0.16961470457
1588858436073300507,-0.169510514323
1588858436079936430,-0.169406775
1588858436086628959,-0.169303490675
1588858436093275841,-0.169200665385
1588858436100006241,-0.169098303137
1588858436106692337,-0.168996407901
1588858436113298566,-0.168894983613
1588858436119998133,-0.168794034176
1588858436126624053,-0.168693563456
1588858436133310969,-0.168593575284
1588858436140069527,-0.168494073455
1588858436146622869,-0.168395061728
1588858436153287367,-0.168296543826
1588858436159982818,-0.168198523432
1588858436166691154,-0.168101004195
1588858436173381909,-0.168003989725
1588858436180044647,-0.167907483594
1588858436186653998,-0.167811489334
1588858436193339408,-0.16771601044
1588858436199921910,-0.167621050368
1588858436206645360,-0.167526612532
1588858436213375694,-0.167432700309
1588858436219894302,-0.167339317032
1588858436226654511,-0.167246465997
1588858436233317125,-0.167154150457
1588858436240013331,-0.167062373624
1588858436246647642,-0.166971138667
1588858436253369895,-0.166880448714
1588858436260014842,-0.166790306851
1588858436266712667,-0.166700716119
1588858436273325536,-0.166611679517
1588858436279942048,-0.1665232
1588858436286667910,-0.16643528048
1588858436293368734,-0.166347923822
1588858436300020597,-0.166261132849
1588858436306677863,-0.166174910338
1588858436313331916,-0.166089259018
1588858436320014878,-0.166004181576
1588858436326668096,-0.16591968065
1588858436333358743,-0.165835758832
1588858436339984232,-0.165752418668
1588858436346626273,-0.165669662654
1588858436353340557,-0.165587493242
1588858436360001352,-0.165505912832
1588858436366674099,-0.165424923778
1588858436373309148,-0.165344528384
1588858436379994325,-0.165264728906
1588858436386634566,-0.165185527549
1588858436393400945,-0.165106926468
1588858436399966687,-0.165028927768
1588858436406624316,-0.164951533504
1588858436413390349,-0.164874745679
1588858436419990811,-0.164798566245
1588858436426689583,-0.164722997101
1588858436433393462,-0.164648040096
1588858436440038811,-0.164573697024
1588858436446661380,-0.164499969628
1588858436453281724,-0.164426859596
1588858436459970591,-0.164354368563
1588858436466594040,-0.164282498111
1588858436473255228,-0.164211249766
1588858436479938523,-0.164140625
1588858436486650027,-0.164070625229
1588858436493307455,-0.164001251815
1588858436499995406,-0.163932506062
1588858436506611346,-0.163864389219
1588858436513345618,-0.163796902479
1588858436520004463,-0.163730046976
1588858436526632827,-0.163663823788
1588858436533313693,-0.163598233936
1588858436539990350,-0.16353327838
1588858436546631739,-0.163468958025
1588858436553306901,-0.163405273714
1588858436559967006,-0.163342226232
1588858436566617637,-0.163279816305
1588858436573233730,-0.163218044599
1588858436579951759,-0.163156911719
1588858436586694945,-0.163096418208
1588858436593329063,-0.163036564551
1588858436600012497,-0.162977351168
1588858436606607008,-0.16291877842
1588858436613302327,-0.162860846605
1588858436619981329,-0.162803555957
1588858436626712027,-0.162746906649
1588858436633285991,-0.16269089879
1588858436639994100,-0.162635532424
1588858436646684364,-0.162580807533
1588858436653402072,-0.162526724033
1588858436660033916,-0.162473281776
1588858436666597585,-0.162420480548
1588858436673288267,-0.162368320071
1588858436680066725,-0.1623168
1588858436686618450,-0.162265919923
1588858436693243647,-0.162215679363
1588858436700009170,-0.162166077774
1588858436706618755,-0.162117114545
1588858436713379393,-0.162068788995
1588858436719973125,-0.162021100376
1588858436726592526,-0.161974047871
1588858436733299322,-0.161927630595
1588858436740010477,-0.161881847593
1588858436746677727,-0.16183669784
1588858436753297498,-0.161792180241
1588858436759909893,-0.161748293632
1588858436766605907,-0.161705036777
1588858436773306945,-0.16166240837
1588858436779943234,-0.161620407031
1588858436786668238,-0.161579031312
1588858436793359512,-0.161538279689
1588858436800004540,-0.161498150568
1588858436806681359,-0.161458642281
1588858436813380795,-0.161419753086
1588858436819960485,-0.16138148117
1588858436826620354,-0.161343824642
1588858436833333710,-0.161306781539
1588858436840098244,-0.161270349824
1588858436846660721,-0.161234527382
1588858436853276897,-0.161199312025
1588858436859909115,-0.161164701488
1588858436866679255,-0.16113069343
1588858436873423039,-0.161097285432
1588858436880053348,-0.161064475
1588858436886654379,-0.161032259562
1588858436893371967,-0.161000636467
1588858436899986023,-0.160969602987
1588858436906628514,-0.160939156315
1588858436913292281,-0.160909293567
1588858436919952867,-0.160880011776
1588858436926658534,-0.160851307899
1588858436933372636,-0.16082317881
1588858436940021985,-0.160795621305
1588858436946658866,-0.160768632099
1588858436953337794,-0.160742207824
1588858436960075566,-0.160716345032
1588858436966717081,-0.160691040193
1588858436973325830,-0.160666289696
1588858436979991388,-0.160642089844
1588858436986692502,-0.16061843686
1588858436993331437,-0.160595326883
1588858437000008864,-0.160572755968
1588858437006640576,-0.160550720086
1588858437013397491,-0.160529215123
1588858437020054096,-0.160508236882
1588858437026634796,-0.160487781079
1588858437033311696,-0.160467843344
1588858437039987097,-0.160448419224
1588858437046635705,-0.160429504176
1588858437053374064,-0.160411093574
1588858437060054362,-0.160393182701
1588858437066748855,-0.160375766756
1588858437073366678,-0.160358840848
1588858437079961827,-0.1603424
1588858437086701659,-0.160326439144
1588858437093285290,-0.160310953126
1588858437100058864,-0.160295936699
1588858437106632807,-0.16028138453
1588858437113306157,-0.160267291194
1588858437120002109,-0.160253651176
1588858437126670124,-0.16024045887
1588858437133370260,-0.16022770858
1588858437139960887,-0.160215394518
1588858437146620027,-0.160203510802
1588858437153324491,-0.160192051462
1588858437160025841,-0.160181010432
1588858437166651062,-0.160170381554
1588858437173292288,-0.160160158577
1588858437179961723,-0.160150335156
1588858437186656410,-0.160140904853
1588858437193280439,-0.160131861133
1588858437199968551,-0.160123197368
1588858437206565797,-0.160114906835
1588858437213221924,-0.160106982716
1588858437219952930,-0.160099418095
1588858437226603942,-0.16009220596
1588858437233255378,-0.160085339205
1588858437239995220,-0.160078810624
1588858437246593829,-0.160072612915
1588858437253287907,-0.160066738677
1588858437259940814,-0.160061180413
1588858437266597821,-0.160055930526
1588858437273231862,-0.16005098132
1588858437279891462,-0.160046325
1588858437286703910,-0.160041953672
1588858437293233357,-0.160037859341
1588858437299882373,-0.160034033912
1588858437306534483,-0.160030469189
1588858437313285586,-0.160027156877
1588858437319967004,-0.160024088576
1588858437326633337,-0.160021255787
1588858437333281342,-0.160018649906
1588858437339933913,-0.16001626223
1588858437346648814,-0.160014083951
1588858437353303287,-0.160012106156
1588858437359879887,-0.160010319832
1588858437366593158,-0.160008715859
1588858437373187211,-0.160007285014
1588858437379919941,-0.160006017969
1588858437386544662,-0.16000490529
1588858437393241243,-0.160003937438
1588858437399930764,-0.160003104768
1588858437406582403,-0.160002397529
1588858437413216612,-0.160001805864
1588858437420033146,-0.160001319807
1588858437426669856,-0.160000929286
1588858437433298910,-0.160000624121
1588858437439931118,-0.160000394024
1588858437446549415,-0.160000228598
1588858437453220294,-0.160000117336
1588858437459970404,-0.160000049626
1588858437466623808,-0.160000014741
1588858437473244171,-0.160000001847
1588858437479934444,-0.16
1588858437486549461,-0.160000001847
1588858437493200572,-0.160000014741
1588858437500014261,-0.160000049626
1588858437506583443,-0.160000117336
1588858437513260079,-0.160000228598
1588858437519950753,-0.160000394024
1588858437526662130,-0.160000624121
1588858437533331230,-0.160000929286
1588858437539954799,-0.160001319807
1588858437546738525,-0.160001805864
1588858437553357439,-0.160002397529
1588858437560046748,-0.160003104768
1588858437566659205,-0.160003937438
1588858437573322049,-0.16000490529
1588858437579978901,-0.160006017969
1588858437586647120,-0.160007285014
1588858437593325335,-0.160008715859
1588858437599971635,-0.160010319832
1588858437606668680,-0.160012106156
1588858437613329056,-0.160014083951
1588858437619998040,-0.16001626223
1588858437626602122,-0.160018649906
1588858437633324122,-0.160021255787
1588858437639954297,-0.160024088576
1588858437646651320,-0.160027156877
1588858437653323409,-0.160030469189
1588858437659994305,-0.160034033912
1588858437666687293,-0.160037859341
1588858437673339531,-0.160041953672
1588858437680027122,-0.160046325
1588858437686660084,-0.16005098132
1588858437693353252,-0.160055930526
1588858437699966712,-0.160061180413
1588858437706660927,-0.160066738677
1588858437713302355,-0.160072612915
1588858437719978272,-0.160078810624
1588858437726643641,-0.160085339205
1588858437733381562,-0.16009220596
1588858437740078243,-0.160099418095
1588858437746639283,-0.160106982716
1588858437753311619,-0.160114906835
1588858437760031910,-0.160123197368
1588858437766658972,-0.160131861133
1588858437773347206,-0.160140904853
1588858437779917575,-0.160150335156
1588858437786574433,-0.160160158577
1588858437793287036,-0.160170381554
1588858437799916568,-0.160181010432
1588858437806616454,-0.160192051462
1588858437813286321,-0.160203510802
1588858437819948924,-0.160215394518
1588858437826666547,-0.16022770858
1588858437833304189,-0.16024045887
1588858437839935075,-0.160253651176
1588858437846594033,-0.160267291194
1588858437853264760,-0.16028138453
1588858437859975830,-0.160295936699
1588858437866656250,-0.160310953126
1588858437873340900,-0.160326439144
1588858437879972019,-0.1603424
1588858437886661330,-0.160358840848
1588858437893301915,-0.160375766756
1588858437899948326,-0.160393182701
1588858437906630401,-0.160411093574
1588858437913331414,-0.160429504176
1588858437920012755,-0.160448419224
1588858437926674415,-0.160467843344
1588858437933331611,-0.160487781079
1588858437939969839,-0.160508236882
1588858437946643797,-0.160529215123
1588858437953368933,-0.160550720086
1588858437960001174,-0.160572755968
1588858437966635969,-0.160595326883
1588858437973375896,-0.16061843686
1588858437980023133,-0.160642089844
1588858437986699160,-0.160666289696
1588858437993321348,-0.160691040193
1588858438000010366,-0.160716345032
1588858438006659021,-0.160742207824
1588858438013329815,-0.160768632099
1588858438019980070,-0.160795621305
1588858438026697090,-0.16082317881
1588858438033316123,-0.160851307899
1588858438039965991,-0.160880011776
1588858438046632686,-0.160909293567
1588858438053260566,-0.160939156315
1588858438059958202,-0.160969602987
1588858438066621603,-0.161000636467
1588858438073257296,-0.161032259562
1588858438079946888,-0.161064475
1588858438086684807,-0.161097285432
1588858438093248399,-0.16113069343
1588858438099938960,-0.161164701488
1588858438106630267,-0.161199312025
1588858438113353713,-0.161234527382
1588858438119982151,-0.161270349824
1588858438126698924,-0.161306781539
1588858438133366689,-0.161343824642
1588858438140055159,-0.16138148117
1588858438146676383,-0.161419753086
1588858438153344206,-0.161458642281
1588858438160054846,-0.161498150568
1588858438166660771,-0.161538279689
1588858438173271474,-0.161579031312
1588858438179985957,-0.161620407031
1588858438186702949,-0.16166240837
1588858438193330638,-0.161705036777
1588858438200011529,-0.161748293632
1588858438206637408,-0.161792180241
1588858438213333069,-0.16183669784
1588858438219997953,-0.161881847593
1588858438226751405,-0.161927630595
1588858438233247420,-0.161974047871
1588858438239976096,-0.162021100376
1588858438246621059,-0.162068788995
1588858438253289794,-0.162117114545
1588858438260063807,-0.162166077774
1588858438266613247,-0.162215679363
1588858438273332527,-0.162265919923
1588858438279987766,-0.1623168
1588858438286743004,-0.162368320071
1588858438293322131,-0.162420480548
1588858438299970167,-0.162473281776
1588858438306646137,-0.162526724033
