%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1589276146763570735,749,1589276146763435297,,0.119204970236,-1.02318599944,0.76509860352,0.169734605839,-0.00164707182792,-0.0266118187667
1589276146769471344,750,1589276146769307207,,0.119203098526,-1.02318614849,0.765098695807,0.169734648344,-0.00164717216893,-0.0266115414558
1589276146778402356,751,1589276146778290035,,0.118759919499,-0.892908738725,0.78551075237,0.169573771751,-0.00100447361794,-0.0257327842447
1589276146784476769,752,1589276146784375776,,0.118414479794,-0.893375302141,0.808283879396,0.169397852612,-0.00164604220748,-0.0248627978675
1589276146790548569,753,1589276146790439909,,0.118414726641,-0.893373836901,0.808285462723,0.169397847676,-0.0016460714918,-0.024862829558
1589276146793834728,754,1589276146793734694,,0.0959427826403,-0.893251021496,0.807817324932,0.16937798843,-0.00164498777003,-0.0241316704503
1589276146796765243,755,1589276146796670962,,0.118414681503,-0.893371129004,0.808288462283,0.169399375749,-0.00100195182752,-0.0248606200346
1589276146802444285,756,1589276146802352325,,0.119217946036,-1.02318233714,0.765101479407,0.169785363653,-0.00100014837177,-0.0283508571501
1589276146808493133,757,1589276146808394359,,0.119213374534,-1.02318319592,0.765101043264,0.169785423768,-0.00100060575756,-0.0283504809982
1589276146814487050,758,1589276146814370324,,0.141140337047,-1.02416012366,0.81116332794,0.171295404158,-0.00100440390516,-0.0273294671785
1589276146820474547,759,1589276146820398145,,0.118865475547,-1.02361178107,0.787934094869,0.170507153515,-0.00100144914879,-0.0266026485851
1589276146826615191,760,1589276146826480255,,0.118912545894,-1.15475235637,0.79010399172,0.171425680033,-0.00100410096457,-0.0265944873016
1589276146832511880,761,1589276146832420059,,0.118865679435,-1.02361394586,0.787931251801,0.171425608703,-0.001003901371,-0.0265949546198
1589276146838506654,762,1589276146838405336,,0.1185067398,-1.02403499337,0.810691834375,0.170365006328,-0.00164418936631,-0.0266044842023
1589276146844441306,763,1589276146844370898,,0.118502666646,-1.0240400163,0.810686084971,0.170364976303,-0.00164483371862,-0.0266046366413
1589276146850327465,764,1589276146850266326,,0.141142560359,-1.02416586497,0.811155692149,0.171295342149,-0.00100414651937,-0.0273298652943
1589276146856495247,765,1589276146856296385,,0.11849691221,-1.02403846543,0.810688885118,0.170365162313,-0.00164489860619,-0.0266034414687
1589276146862394029,766,1589276146862303113,,0.118857348906,-1.02361772231,0.787927602419,0.170507149211,-0.00100261617965,-0.0266026322102
1589276146868458139,767,1589276146868271009,,0.11885092426,-1.02361635017,0.787930354113,0.169597579103,-0.00164318723757,-0.026609745557
1589276146874407223,768,1589276146874342248,,0.118895899132,-1.15475566146,0.790101666464,0.170506173225,-0.00164585331263,-0.026601271323
1589276146880569081,769,1589276146880482100,,0.118529930608,-1.15513717374,0.812854652989,0.172216534498,-0.00164992693484,-0.0274581781996
1589276146886515869,770,1589276146886393226,,0.118528622424,-1.15514043205,0.812850213387,0.172216526557,-0.00165004274847,-0.0274582210467
1589276146892427271,771,1589276146892351182,,0.118524490719,-1.15514317074,0.812846923888,0.172216469674,-0.00165080142061,-0.0274585322096
1589276146898480012,772,1589276146898370230,,0.118161488035,-1.15552579218,0.835613086612,0.174836473807,-0.00101340388144,-0.0283082892838
1589276146904518826,773,1589276146904382893,,0.141286162752,-1.28669211591,0.815227303192,0.175022569559,-0.00101374225654,-0.0299145638562
1589276146910603159,774,1589276146910466600,,0.140872952887,-1.15564496809,0.836067956943,0.17581349033,-0.00165995312787,-0.0307926543504
1589276146916661708,775,1589276146916577473,,0.140876880496,-1.15564772653,0.836063482319,0.175813232379,-0.00166031521826,-0.03079410759
