%time,field.data
1589276146214780992,-0.2
1589276146215066862,-0.199999997691
1589276146221643184,-0.199999981574
1589276146228323862,-0.199999937968
1589276146234960006,-0.199999853329
1589276146241672721,-0.199999714253
1589276146248317189,-0.19999950747
1589276146254993859,-0.199999219848
1589276146261662964,-0.199998838392
1589276146268266161,-0.199998350241
1589276146274968982,-0.19999774267
1589276146281592077,-0.199997003088
1589276146288325993,-0.19999611904
1589276146294998554,-0.199995078203
1589276146301614618,-0.199993868388
1589276146308276180,-0.199992477539
1589276146314998858,-0.199990893732
1589276146321672492,-0.199989105176
1589276146328289000,-0.19998710021
1589276146335002676,-0.199984867305
1589276146341743891,-0.199982395062
1589276146348397932,-0.199979672212
1589276146355004970,-0.199976687617
1589276146361727406,-0.199973430267
1589276146368302759,-0.19996988928
1589276146374973964,-0.199966053904
1589276146381636698,-0.199961913513
1589276146388290783,-0.19995745761
1589276146395041771,-0.199952675824
1589276146401740971,-0.19994755791
1589276146408383007,-0.19994209375
1589276146415020981,-0.19993627335
1589276146421682911,-0.199930086842
1589276146428314015,-0.199923524483
1589276146435024233,-0.199916576653
1589276146441657512,-0.199909233857
1589276146448375414,-0.19990148672
1589276146455039866,-0.199893325994
1589276146461693347,-0.19988474255
1589276146468316109,-0.199875727382
1589276146474913523,-0.199866271605
1589276146481611417,-0.199856366456
1589276146488298893,-0.19984600329
1589276146495024920,-0.199835173584
1589276146501779254,-0.199823868934
1589276146508265867,-0.199812081055
1589276146514956189,-0.199799801779
1589276146521585685,-0.199787023057
1589276146528365350,-0.19977373696
1589276146535013608,-0.199759935672
1589276146541703865,-0.199745611497
1589276146548308402,-0.199730756853
1589276146555082230,-0.199715364275
1589276146561744017,-0.199699426412
1589276146568326312,-0.19968293603
1589276146574899624,-0.199665886007
1589276146581576226,-0.199648269337
1589276146588367266,-0.199630079126
1589276146595038650,-0.199611308593
1589276146601600197,-0.199591951069
1589276146608243272,-0.199572
1589276146614936061,-0.19955144894
1589276146621621893,-0.199530291555
1589276146628262916,-0.199508521624
1589276146635018978,-0.199486133033
1589276146641725079,-0.19946311978
1589276146648427928,-0.19943947597
1589276146655145956,-0.199415195819
1589276146661692573,-0.199390273651
1589276146668317792,-0.199364703897
1589276146674984238,-0.199338481096
1589276146681641856,-0.199311599893
1589276146688389388,-0.19928405504
1589276146694926718,-0.199255841396
1589276146701678709,-0.199226953925
1589276146708353223,-0.199197387695
1589276146714987428,-0.19916713788
1589276146721663769,-0.199136199758
1589276146728289414,-0.19910456871
1589276146734986553,-0.19907224022
1589276146741666816,-0.199039209877
1589276146748349143,-0.199005473368
1589276146754987014,-0.198971026488
1589276146761680203,-0.198935865127
1589276146768370796,-0.19889998528
1589276146775023060,-0.198863383042
1589276146781644940,-0.198826054606
1589276146788289089,-0.198787996267
1589276146794971216,-0.198749204417
1589276146801678302,-0.198709675548
1589276146808371797,-0.19866940625
1589276146814991411,-0.19862839321
1589276146821661363,-0.198586633213
1589276146828338189,-0.19854412314
1589276146834953423,-0.198500859968
1589276146841661423,-0.198456840772
1589276146848314193,-0.19841206272
1589276146855013789,-0.198366523076
1589276146861689060,-0.198320219198
1589276146868303964,-0.198273148538
1589276146875007122,-0.198225308642
1589276146881675003,-0.198176697149
1589276146888325236,-0.19812731179
1589276146894981082,-0.198077150389
1589276146901651170,-0.19802621086
1589276146908407790,-0.197974491211
1589276146915057220,-0.197921989538
1589276146921706841,-0.197868704029
1589276146928374608,-0.19781463296
1589276146934964568,-0.197759774699
1589276146941641868,-0.197704127701
1589276146948355823,-0.197647690509
1589276146954958832,-0.197590461756
1589276146961633980,-0.197532440161
1589276146968371241,-0.19747362453
1589276146975034674,-0.197414013756
1589276146981704862,-0.197353606819
1589276146988351692,-0.197292402782
1589276146994991214,-0.197230400796
1589276147001734121,-0.197167600096
1589276147008421253,-0.197104
1589276147015074889,-0.197039599911
1589276147021661136,-0.196974399315
1589276147028309417,-0.19690839778
1589276147035001794,-0.196841594959
1589276147041707775,-0.196773990584
1589276147048352938,-0.19670558447
1589276147055055133,-0.196636376513
1589276147061686217,-0.196566366688
1589276147068289171,-0.196495555053
1589276147075085046,-0.196423941744
1589276147081608827,-0.196351526975
1589276147088341509,-0.19627831104
1589276147095000934,-0.196204294312
1589276147101662257,-0.19612947724
1589276147108319394,-0.196053860352
1589276147115018636,-0.195977444251
1589276147121721929,-0.195900229618
1589276147128398716,-0.19582221721
1589276147135027727,-0.195743407858
1589276147141677773,-0.195663802469
1589276147148287791,-0.195583402025
1589276147154959143,-0.19550220758
1589276147161621068,-0.195420220264
1589276147168375382,-0.19533744128
1589276147175043273,-0.195253871902
1589276147181619577,-0.195169513476
1589276147188439961,-0.195084367423
1589276147194999673,-0.194998435232
1589276147201662482,-0.194911718464
1589276147208335442,-0.19482421875
1589276147215013632,-0.194735937792
1589276147221669207,-0.194646877361
1589276147228287734,-0.194557039296
1589276147235041186,-0.194466425505
1589276147241693040,-0.194375037965
1589276147248392573,-0.19428287872
1589276147255023038,-0.19418994988
1589276147261663600,-0.194096253624
1589276147268334854,-0.194001792194
1589276147274979200,-0.193906567901
1589276147281713689,-0.19381058312
1589276147288306751,-0.19371384029
1589276147295019424,-0.193616341915
1589276147301756239,-0.193518090564
1589276147308355614,-0.193419088867
1589276147315036945,-0.193319339519
1589276147321687345,-0.193218845277
1589276147328306914,-0.19311760896
1589276147335001569,-0.193015633448
1589276147341699049,-0.192912921682
1589276147348419917,-0.192809476665
1589276147355021514,-0.19270530146
1589276147361633575,-0.192600399188
1589276147368371585,-0.19249477303
1589276147374982242,-0.192388426227
1589276147381615540,-0.192281362078
1589276147388407000,-0.192173583938
1589276147395042289,-0.192065095222
1589276147401662172,-0.1919558994
1589276147408278420,-0.191846
1589276147414983107,-0.191735400604
1589276147421640653,-0.191624104852
1589276147428406619,-0.191512116437
1589276147434975452,-0.191399439107
