%time,field.data
1588764818830181164,-0.2
1588764818830191131,-0.199999988944
1588764818837007176,-0.199999911998
1588764818843663559,-0.199999704482
1588764818850325555,-0.199999303035
1588764818857013083,-0.199998645602
1588764818863670752,-0.199997671424
1588764818870314828,-0.199996321033
1588764818876927692,-0.199994536239
1588764818883627103,-0.199992260126
1588764818890316692,-0.199989437037
1588764818896991337,-0.19998601257
1588764818903702920,-0.199981933568
1588764818910312584,-0.199977148108
1588764818916980875,-0.199971605495
1588764818923598760,-0.19996525625
1588764818930329910,-0.199958052105
1588764818936995638,-0.199949945992
1588764818943672151,-0.199940892032
1588764818950382174,-0.19993084553
1588764818957002009,-0.199919762963
1588764818963671822,-0.199907601974
1588764818970341333,-0.199894321361
1588764818977034898,-0.199879881067
1588764818983685712,-0.199864242176
1588764818990386040,-0.199847366898
1588764818996968125,-0.199829218565
1588764819003653097,-0.199809761618
1588764819010354203,-0.199788961602
1588764819017037079,-0.199766785156
1588764819023740856,-0.1997432
1588764819030386509,-0.199718174933
1588764819037068372,-0.19969167982
1588764819043674034,-0.199663685582
1588764819050315039,-0.199634164191
1588764819057008881,-0.199603088657
1588764819063754942,-0.199570433024
1588764819070288980,-0.199536172355
1588764819076954407,-0.199500282728
1588764819083624053,-0.199462741226
1588764819090284494,-0.199423525926
1588764819096965037,-0.199382615893
1588764819103665475,-0.199339991168
1588764819110388768,-0.199295632763
1588764819117005715,-0.19924952265
1588764819123646138,-0.19920164375
1588764819130392575,-0.199151979928
1588764819136976205,-0.199100515981
1588764819143633912,-0.199047237632
1588764819150316845,-0.198992131519
1588764819156981583,-0.198935185185
1588764819163638067,-0.198876387074
1588764819170344617,-0.198815726516
1588764819177046046,-0.198753193723
1588764819183671836,-0.198688779776
1588764819190345484,-0.19862247662
1588764819197091035,-0.198554277054
1588764819203762034,-0.198484174718
1588764819210319714,-0.198412164091
1588764819217009432,-0.198338240478
1588764819223677468,-0.1982624
1588764819230406080,-0.198184639589
1588764819237020862,-0.198104956975
1588764819243678064,-0.198023350682
1588764819250325872,-0.197939820013
1588764819257020581,-0.197854365046
1588764819263678065,-0.197766986624
1588764819270318076,-0.197677686344
1588764819277001810,-0.197586466551
1588764819283639042,-0.197493330326
1588764819290317743,-0.197398281481
1588764819296994372,-0.197301324548
1588764819303687057,-0.197202464768
1588764819310375411,-0.197101708086
1588764819317032354,-0.196999061139
1588764819323612022,-0.19689453125
1588764819330297309,-0.196788126417
1588764819337034667,-0.196679855303
1588764819343669578,-0.196569727232
1588764819350330852,-0.196457752174
1588764819356997412,-0.196343940741
