%time,field.data
1589273496483788463,-0.2
1589273496483953902,-0.199999998153
1589273496490663607,-0.199999985259
1589273496497356861,-0.199999950374
1589273496503988631,-0.199999882664
1589273496510690322,-0.199999771402
1589273496517383690,-0.199999605976
1589273496524003522,-0.199999375879
1589273496530669697,-0.199999070714
1589273496537282480,-0.199998680193
1589273496543927606,-0.199998194136
1589273496550621028,-0.199997602471
1589273496557303848,-0.199996895232
1589273496563997829,-0.199996062562
1589273496570646844,-0.19999509471
1589273496577362758,-0.199993982031
1589273496584011087,-0.199992714986
1589273496590652949,-0.199991284141
1589273496597293218,-0.199989680168
1589273496603953518,-0.199987893844
1589273496610702288,-0.199985916049
1589273496617303420,-0.19998373777
1589273496623934161,-0.199981350094
1589273496630653307,-0.199978744213
1589273496637281055,-0.199975911424
1589273496643976285,-0.199972843123
1589273496650635763,-0.199969530811
1589273496657259113,-0.199965966088
1589273496663929804,-0.199962140659
1589273496670640774,-0.199958046328
1589273496677315015,-0.199953675
1589273496683927930,-0.19994901868
1589273496690609957,-0.199944069474
1589273496697263097,-0.199938819587
1589273496703984584,-0.199933261323
1589273496710621557,-0.199927387085
1589273496717244979,-0.199921189376
1589273496723927338,-0.199914660795
1589273496730645309,-0.19990779404
1589273496737269865,-0.199900581905
1589273496743928110,-0.199893017284
1589273496750618019,-0.199885093165
1589273496757360033,-0.199876802632
1589273496764012309,-0.199868138867
1589273496770669398,-0.199859095147
1589273496777319985,-0.199849664844
1589273496783949541,-0.199839841423
1589273496790597438,-0.199829618446
1589273496797336122,-0.199818989568
1589273496804012370,-0.199807948538
1589273496810656301,-0.199796489198
1589273496817391318,-0.199784605482
1589273496824037561,-0.19977229142
1589273496830696484,-0.19975954113
1589273496837305301,-0.199746348824
1589273496843943736,-0.199732708806
1589273496851411222,-0.19971861547
1589273496857364136,-0.199704063301
1589273496864019458,-0.199689046874
1589273496870642447,-0.199673560856
1589273496877320946,-0.1996576
1589273496883998894,-0.199641159152
1589273496890692538,-0.199624233244
1589273496897287280,-0.199606817299
1589273496903975667,-0.199588906426
1589273496910681770,-0.199570495824
1589273496917252227,-0.199551580776
1589273496923976438,-0.199532156656
1589273496930663463,-0.199512218921
1589273496937368180,-0.199491763118
1589273496944035065,-0.199470784877
1589273496950658209,-0.199449279914
1589273496957274190,-0.199427244032
1589273496964000158,-0.199404673117
1589273496970613283,-0.19938156314
1589273496977322528,-0.199357910156
1589273496983963243,-0.199333710304
1589273496990583587,-0.199308959807
1589273496997254368,-0.199283654968
1589273497003996147,-0.199257792176
1589273497010605268,-0.199231367901
1589273497017290631,-0.199204378695
1589273497024009353,-0.19917682119
1589273497030629603,-0.199148692101
1589273497037340500,-0.199119988224
1589273497044003407,-0.199090706433
1589273497050621224,-0.199060843685
1589273497057273789,-0.199030397013
1589273497064016900,-0.198999363533
1589273497070694459,-0.198967740438
1589273497077351923,-0.198935525
1589273497083997312,-0.198902714568
1589273497090664370,-0.19886930657
1589273497097338305,-0.198835298512
1589273497104003352,-0.198800687975
1589273497110590686,-0.198765472618
1589273497117305328,-0.198729650176
1589273497123999579,-0.198693218461
1589273497130684378,-0.198656175358
1589273497137320178,-0.19861851883
1589273497143934509,-0.198580246914
1589273497150603894,-0.198541357719
1589273497157352845,-0.198501849432
1589273497163948618,-0.198461720311
1589273497170648563,-0.198420968688
1589273497177348329,-0.198379592969
1589273497184112022,-0.19833759163
1589273497190663383,-0.198294963223
1589273497197340317,-0.198251706368
1589273497203955455,-0.198207819759
1589273497210683928,-0.19816330216
1589273497217446020,-0.198118152407
1589273497223980615,-0.198072369405
1589273497230605810,-0.198025952129
1589273497237303822,-0.197978899624
1589273497244013014,-0.197931211005
1589273497250686528,-0.197882885455
1589273497257325827,-0.197833922226
1589273497263939383,-0.197784320637
1589273497270650704,-0.197734080077
1589273497277323175,-0.1976832
1589273497283930740,-0.197631679929
1589273497290629185,-0.197579519452
1589273497297358669,-0.197526718224
1589273497303970835,-0.197473275967
1589273497310614157,-0.197419192467
1589273497317356148,-0.197364467576
1589273497323945504,-0.19730910121
1589273497330634569,-0.197253093351
1589273497337307398,-0.197196444043
1589273497344013299,-0.197139153395
1589273497350617488,-0.19708122158
1589273497357280242,-0.197022648832
1589273497363951022,-0.196963435449
1589273497370681483,-0.196903581792
1589273497377305273,-0.196843088281
1589273497383992447,-0.196781955401
1589273497390649334,-0.196720183695
1589273497397335274,-0.196657773768
1589273497403948893,-0.196594726286
1589273497410625886,-0.196531041975
1589273497417290129,-0.19646672162
1589273497423958489,-0.196401766064
1589273497430763594,-0.196336176212
1589273497437320376,-0.196269953024
1589273497443994864,-0.196203097521
1589273497450709869,-0.196135610781
1589273497457355397,-0.196067493938
1589273497464067281,-0.195998748185
1589273497470632882,-0.195929374771
1589273497477288068,-0.195859375
1589273497483989315,-0.195788750234
1589273497490656650,-0.195717501889
1589273497497326818,-0.195645631437
1589273497504023057,-0.195573140404
1589273497510683731,-0.195500030372
1589273497517368763,-0.195426302976
1589273497524021653,-0.195351959904
1589273497530619067,-0.195277002899
1589273497537318169,-0.195201433755
1589273497543994885,-0.195125254321
1589273497550634448,-0.195048466496
1589273497557384528,-0.194971072232
1589273497564007666,-0.194893073532
1589273497570733125,-0.194814472451
1589273497577377246,-0.194735271094
1589273497584023032,-0.194655471616
1589273497590608779,-0.194575076222
1589273497597275438,-0.194494087168
1589273497604057021,-0.194412506758
1589273497610644219,-0.194330337346
1589273497617302029,-0.194247581332
1589273497624010406,-0.194164241168
1589273497630618933,-0.19408031935
1589273497637291722,-0.193995818424
1589273497644008355,-0.193910740982
1589273497650674560,-0.193825089662
1589273497657320159,-0.193738867151
1589273497664030527,-0.193652076178
1589273497670672909,-0.19356471952
1589273497677312251,-0.1934768
1589273497683968443,-0.193388320483
1589273497690643490,-0.193299283881
1589273497697321306,-0.193209693149
1589273497703980277,-0.193119551286
1589273497710627303,-0.193028861333
1589273497717384179,-0.192937626376
1589273497724037838,-0.192845849543
1589273497730647984,-0.192753534003
1589273497737393554,-0.192660682968
1589273497744022907,-0.192567299691
1589273497750647933,-0.192473387468
1589273497757314268,-0.192378949632
1589273497763983308,-0.19228398956
1589273497770587883,-0.192188510666
1589273497777324719,-0.192092516406
1589273497783986992,-0.191996010275
1589273497790706884,-0.191898995805
1589273497797318069,-0.191801476568
1589273497803978117,-0.191703456174
1589273497810704400,-0.191604938272
1589273497817354302,-0.191505926545
1589273497823991765,-0.191406424716
1589273497830567666,-0.191306436544
1589273497837215108,-0.191205965824
1589273497843925560,-0.191105016387
1589273497850612709,-0.191003592099
1589273497857288915,-0.190901696863
1589273497863987685,-0.190799334615
1589273497870674413,-0.190696509325
1589273497877390187,-0.190593225
1589273497884009556,-0.190489485677
1589273497890656016,-0.19038529543
1589273497897340323,-0.190280658362
1589273497903964582,-0.190175578612
1589273497910632798,-0.190070060349
1589273497917287971,-0.189964107776
1589273497923907511,-0.189857725125
1589273497930640559,-0.189750916662
1589273497937289826,-0.18964368668
1589273497944000742,-0.189536039506
1589273497950639836,-0.189427979495
1589273497957271787,-0.189319511032
1589273497963971001,-0.189210638531
1589273497970661578,-0.189101366436
1589273497978335415,-0.188991699219
1589273497983998496,-0.188881641378
1589273497990708581,-0.188771197443
1589273497997334647,-0.188660371968
1589273498003952319,-0.188549169535
1589273498010557497,-0.188437594753
1589273498017243600,-0.188325652257
1589273498023970285,-0.188213346709
1589273498030606403,-0.188100682794
1589273498037249489,-0.187987665224
1589273498043929157,-0.187874298736
1589273498050621357,-0.187760588092
1589273498057326331,-0.187646538076
1589273498063990516,-0.187532153496
1589273498070622226,-0.187417439186
1589273498077330778,-0.1873024
1589273498083973469,-0.187187040816
1589273498090613985,-0.187071366533
1589273498097274963,-0.186955382074
1589273498103909844,-0.186839092382
1589273498110595014,-0.186722502421
1589273498117267622,-0.186605617176
1589273498123915781,-0.186488441653
1589273498130537717,-0.186370980877
1589273498137199261,-0.186253239893
1589273498144008910,-0.186135223765
1589273498150650712,-0.186016937578
1589273498157266330,-0.185898386432
1589273498164027794,-0.185779575448
1589273498170668092,-0.185660509762
1589273498177315320,-0.185541194531
1589273498183975731,-0.185421634927
1589273498190611654,-0.185301836137
1589273498197272044,-0.185181803368
1589273498203954595,-0.18506154184
1589273498210653837,-0.18494105679
1589273498217245645,-0.18482035347
1589273498223940358,-0.184699437146
1589273498230615448,-0.184578313099
1589273498237289269,-0.184456986624
1589273498243945317,-0.18433546303
1589273498250619742,-0.18421374764
1589273498257261945,-0.184091845788
1589273498263919529,-0.183969762822
1589273498270656010,-0.183847504102
1589273498277277694,-0.183725075
1589273498283865659,-0.183602480899
1589273498290596160,-0.183479727192
1589273498297260785,-0.183356819287
1589273498303943595,-0.183233762597
1589273498310667864,-0.183110562548
1589273498317318434,-0.182987224576
1589273498324004656,-0.182863754125
1589273498330658318,-0.182740156647
1589273498337313378,-0.182616437605
1589273498344035073,-0.182492602469
1589273498350643677,-0.182368656716
1589273498357343868,-0.182244605832
1589273498363990830,-0.182120455308
1589273498370643734,-0.181996210644
1589273498377298168,-0.181871877344
1589273498383974153,-0.181747460919
1589273498390692453,-0.181622966887
1589273498397329228,-0.181498400768
1589273498403999736,-0.18137376809
1589273498410686031,-0.181249074383
1589273498417391079,-0.181124325182
1589273498423997501,-0.180999526027
1589273498430627717,-0.180874682459
1589273498437273113,-0.180749800024
1589273498443989531,-0.180624884269
1589273498450658482,-0.180499940744
1589273498457271803,-0.180374975001
1589273498463935962,-0.180249992593
1589273498470695600,-0.180124999074
1589273498477381869,-0.18
1589273498484021505,-0.179875000926
1589273498490680841,-0.179750007407
1589273498497305058,-0.179625024999
1589273498503963270,-0.179500059256
1589273498510668355,-0.179375115731
1589273498517334189,-0.179250199976
1589273498523997151,-0.179125317541
1589273498530638788,-0.179000473973
1589273498537315225,-0.178875674818
1589273498543959906,-0.178750925617
1589273498550578792,-0.17862623191
1589273498557252617,-0.178501599232
1589273498564040703,-0.178377033113
1589273498570628177,-0.178252539081
1589273498577304908,-0.178128122656
1589273498583959510,-0.178003789356
1589273498590710757,-0.177879544692
1589273498597397944,-0.177755394168
1589273498603971209,-0.177631343284
1589273498610549494,-0.177507397531
1589273498617246264,-0.177383562395
1589273498623913347,-0.177259843353
1589273498630589424,-0.177136245875
1589273498637304547,-0.177012775424
1589273498643933466,-0.176889437452
1589273498650645963,-0.176766237403
1589273498657335428,-0.176643180713
1589273498663926798,-0.176520272808
1589273498670563404,-0.176397519101
1589273498677266398,-0.176274925
1589273498683903393,-0.176152495898
1589273498690616654,-0.176030237178
1589273498697363503,-0.175908154212
1589273498703904073,-0.17578625236
1589273498710554178,-0.17566453697
1589273498717287987,-0.175543013376
1589273498723954948,-0.175421686901
1589273498730631373,-0.175300562854
1589273498737280397,-0.17517964653
1589273498743958915,-0.17505894321
1589273498750626086,-0.17493845816
1589273498757297137,-0.174818196632
1589273498763920645,-0.174698163863
1589273498770648974,-0.174578365073
1589273498777294026,-0.174458805469
1589273498783980560,-0.174339490238
1589273498790609632,-0.174220424552
1589273498797307922,-0.174101613568
1589273498804047589,-0.173983062422
1589273498810686449,-0.173864776235
1589273498817368689,-0.173746760107
1589273498823895827,-0.173629019123
1589273498830569776,-0.173511558347
1589273498837329907,-0.173394382824
1589273498843931710,-0.173277497579
1589273498850612526,-0.173160907618
1589273498857276747,-0.173044617926
1589273498863961016,-0.172928633467
1589273498870591054,-0.172812959184
1589273498877241140,-0.1726976
1589273498883941798,-0.172582560814
1589273498890565813,-0.172467846504
1589273498897335873,-0.172353461924
1589273498903925270,-0.172239411908
1589273498910590108,-0.172125701264
1589273498917252419,-0.172012334776
1589273498923985684,-0.171899317206
1589273498930664778,-0.171786653291
1589273498937265461,-0.171674347743
1589273498943901874,-0.171562405247
1589273498950636097,-0.171450830465
1589273498957246184,-0.171339628032
1589273498963952241,-0.171228802557
1589273498970600984,-0.171118358622
1589273498977343133,-0.171008300781
1589273498983977145,-0.170898633564
1589273498990649680,-0.170789361469
1589273498997321149,-0.170680488968
1589273499003929468,-0.170572020505
1589273499010623255,-0.170463960494
1589273499017298994,-0.17035631332
1589273499023964251,-0.170249083338
1589273499030605822,-0.170142274875
1589273499037303816,-0.170035892224
1589273499043934596,-0.169929939651
1589273499050675347,-0.169824421388
1589273499057306208,-0.169719341638
1589273499063940426,-0.16961470457
1589273499070618388,-0.169510514323
1589273499077199532,-0.169406775
1589273499083933123,-0.169303490675
1589273499090546404,-0.169200665385
1589273499097221444,-0.169098303137
1589273499103985469,-0.168996407901
1589273499110627679,-0.168894983613
1589273499117298183,-0.168794034176
1589273499123961737,-0.168693563456
1589273499130631550,-0.168593575284
1589273499137333085,-0.168494073455
1589273499143958981,-0.168395061728
1589273499150602806,-0.168296543826
1589273499157290395,-0.168198523432
1589273499164001784,-0.168101004195
