%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1589273497206274534,749,1589273497206160607,,-0.0772016298943,-0.776262928054,1.65605113814,0.380802518411,0.0228752512412,0.0380690099593
1589273497212093892,750,1589273497211946927,,-0.0772022484792,-0.776266158759,1.65604959492,0.380757413719,0.0222107972468,0.0407584532787
1589273497221271752,751,1589273497221030469,,-0.0772165325253,-0.776273104464,1.65604567318,0.384415727198,0.0222036486026,0.0408340141791
1589273497227159446,752,1589273497227052231,,-0.0540169254249,-0.776066616184,1.63316457272,0.384566006561,0.0235196171196,0.040992321437
1589273497233106853,753,1589273497232965454,,-0.0540245981105,-0.776069877138,1.63316276935,0.384565932501,0.0235184714597,0.040993673514
1589273497239150733,754,1589273497239049089,,-0.100107356268,-0.776232819566,1.65564773545,0.386235094585,0.0228636234228,0.0416313275252
1589273497245171704,755,1589273497245021877,,-0.0772404381312,-0.776275428359,1.65604346902,0.387152173427,0.022862435491,0.0418016831854
1589273497251189665,756,1589273497251057653,,-0.100556017177,-0.776479124619,1.67883258191,0.388801709462,0.022196512555,0.0434890184502
1589273497257180938,757,1589273497256959744,,-0.100561177819,-0.776480651849,1.67883156644,0.38880166111,0.0221956835944,0.043489873803
1589273497263097909,758,1589273497263000876,,-0.1004915083,-0.906268870893,1.65697760553,0.389875058837,0.0228568920588,0.0435096999851
1589273497269155158,759,1589273497269035601,,-0.100486426509,-0.906252302109,1.65698697576,0.389875149751,0.0228576848861,0.0435084688147
1589273497275043896,760,1589273497274937041,,-0.100929335678,-0.906508096204,1.68014861345,0.390615407435,0.0228553742956,0.0453289771566
1589273497281176944,761,1589273497281072263,,-0.101740317268,-1.03703977965,1.70468183284,0.392307855307,0.0228544658827,0.044453996696
1589273497287295276,762,1589273497287112129,,-0.101364730579,-0.906704015188,1.70334435758,0.393213490082,0.0228506965115,0.0453785933961
1589273497293149877,763,1589273497293035139,,-0.101360926966,-0.906670074702,1.70336265029,0.395014824023,0.0228480889346,0.0472089376236
1589273497299249443,764,1589273497299033613,,-0.101368229759,-0.906655596057,1.70336992236,0.395015004501,0.0228453152754,0.0472087698011
1589273497305012778,765,1589273497304921290,,-0.10137802713,-0.906632945816,1.70338139518,0.395924534814,0.0228427274093,0.0472280985198
1589273497308086133,766,1589273497307974987,,-0.101375215986,-0.906613290591,1.70339202393,0.395913440044,0.0234944984125,0.0481240295383
1589273497314231020,767,1589273497314093420,,-0.101819467699,-0.906849002392,1.72666674324,0.396671105527,0.0234932961826,0.0490480058121
1589273497320250299,768,1589273497320151068,,-0.124640613614,-0.906795675424,1.7262816993,0.396657188086,0.0228363813148,0.0498009707755
1589273497326010112,769,1589273497325927188,,-0.124594477559,-1.03683894783,1.70438490002,0.397694711234,0.0221699721614,0.0516156354633
1589273497332248723,770,1589273497332138112,,-0.124581005358,-1.03683451946,1.70438857874,0.397694906023,0.0221717040134,0.0516133906885
1589273497338172627,771,1589273497338061184,,-0.124543278442,-1.03684371401,1.70438574257,0.399523813275,0.022178461484,0.0516477598594
1589273497344301074,772,1589273497344172111,,-0.12484227238,-1.16740698455,1.70577871139,0.403156107682,0.0228631436493,0.0535220741695
1589273497350171363,773,1589273497350067800,,-0.124844668809,-1.16740044555,1.70578301116,0.403156034349,0.0228633360966,0.0535225443394
1589273497356178070,774,1589273497356087481,,-0.125730217663,-1.16794576827,1.75211493799,0.405615302836,0.0228608190382,0.0535763516784
1589273497362332626,775,1589273497362223735,,-0.17111000747,-1.16764719395,1.72819105342,0.40571927229,0.0228585773405,0.0559921833239
1589273497368288718,776,1589273497368120873,,-0.171604561674,-1.16793641417,1.75129179651,0.406474197708,0.0228454081614,0.0569107026519
1589273497374118398,777,1589273497373988314,,-0.172039983687,-1.29871115532,1.7526448236,0.408275987679,0.0228411972542,0.0587547717432
1589273497380195177,778,1589273497380026735,,-0.172055789403,-1.29871978952,1.75263687404,0.408275676686,0.0228395424918,0.0587575759769
1589273497386632020,779,1589273497386513081,,-0.172050462879,-1.29872452191,1.75263389019,0.410093235889,0.0234935018845,0.0596949762127
1589273497392145230,780,1589273497392039020,,-0.172458857003,-1.42971908527,1.75396696474,0.410093392915,0.0234967556061,0.059692616807
1589273497398279528,781,1589273497398181260,,-0.172914202794,-1.42997246565,1.77706231257,0.412690574351,0.0234914110282,0.0597481313818
1589273497404173938,782,1589273497404029397,,-0.195456423428,-1.29898609347,1.77533465752,0.415414224587,0.0234868111344,0.0614601052344
1589273497410204949,783,1589273497410101461,,-0.195445764621,-1.29898762489,1.77533471045,0.415414121389,0.0234896701458,0.0614597101233
1589273497416206203,784,1589273497416068056,,-0.196318250021,-1.29950192539,1.82166660318,0.417830871865,0.0228357754616,0.0642152266294
1589273497422186936,785,1589273497422099124,,-0.196753427163,-1.43047474598,1.82295657054,0.420542100637,0.022832929037,0.0660805890127
1589273497428220368,786,1589273497428071925,,-0.196744871177,-1.43048762931,1.82294738435,0.420542340496,0.022832864508,0.0660790848135
1589273497434117227,787,1589273497434030896,,-0.220105679273,-1.43070885051,1.84566800499,0.422205159052,0.0228312245222,0.0677709623178
1589273497440269882,788,1589273497440170997,,-0.220111446871,-1.43070756301,1.8456683152,0.422205141298,0.0228301640235,0.0677714301807
1589273497446197764,789,1589273497446107400,,-0.243922103865,-1.43115878927,1.89152153127,0.426441081978,0.023479969005,0.0713255078064
1589273497452206265,790,1589273497452040867,,-0.243929018115,-1.43114345231,1.89153224374,0.426440961448,0.0234797587357,0.0713262976474
1589273497458472922,791,1589273497458356483,,-0.24439179434,-1.56227365491,1.89276836789,0.430074508699,0.0241378439277,0.0732023054407
1589273497464281099,792,1589273497464164732,,-0.244417881761,-1.56225329196,1.89278180657,0.431902849563,0.0241326071817,0.0732436210026
1589273497470187497,793,1589273497470095950,,-0.244425354607,-1.56225358761,1.89278059756,0.431902515439,0.024132830274,0.0732455177304
1589273497476221013,794,1589273497476101933,,-0.244890879149,-1.5624958721,1.91598047224,0.434502137881,0.0241293272509,0.0733043307383
1589273497482687698,795,1589273497482541602,,-0.244889264039,-1.56251524334,1.91596488114,0.434502274451,0.0241281905579,0.073303895389
1589273497488275668,796,1589273497488114953,,-0.221499340934,-1.56232456,1.89312999392,0.437408315157,0.0241296692631,0.0726126338977
1589273497494171608,797,1589273497494069764,,-0.199438446429,-1.56283225883,1.93983633536,0.439015275493,0.0247988056246,0.068281511648
1589273497500224048,798,1589273497500120611,,-0.199445581601,-1.56282682527,1.93983997931,0.439014183285,0.0248036969845,0.0682867571333
1589273497506308388,799,1589273497506111646,,-0.19900247236,-1.56258808236,1.91673134103,0.440058688349,0.0241370880777,0.0692175765733
1589273497512203736,800,1589273497512090807,,-0.1990280381,-1.56256711628,1.91674577866,0.439149665664,0.0234745401787,0.0682940334615
1589273497518370822,801,1589273497518185736,,-0.199045299495,-1.43167311436,1.93864353205,0.438088999477,0.0234775793646,0.06827298103
1589273497524365728,802,1589273497524180940,,-0.221539630903,-1.43140133626,1.91513249575,0.435493597018,0.0234798715143,0.0680769465756
1589273497530397221,803,1589273497530233095,,-0.22154922908,-1.43139973723,1.91513258057,0.435493764749,0.0234768939656,0.0680769004819
1589273497536293918,804,1589273497536176183,,-0.221558252098,-1.56229933744,1.89314391525,0.431973337338,0.0234813438167,0.0680068479797
1589273497542178996,805,1589273497542060126,,-0.221121037621,-1.56206278459,1.87003778076,0.430306852451,0.0228265005409,0.0670717074851
1589273497548247147,806,1589273497548116283,,-0.197724506335,-1.56184987419,1.84733216036,0.424986568613,0.0228369894167,0.065302404759
1589273497554183983,807,1589273497554090717,,-0.19728067878,-1.43070622329,1.84606854886,0.421316944259,0.0221776815598,0.0652231098215
1589273497560188049,808,1589273497560043616,,-0.196821424956,-1.43045992222,1.82296086235,0.417810510793,0.0221843213764,0.0651479629312
1589273497566265804,809,1589273497566150209,,-0.196364058884,-1.56111543029,1.77796139289,0.409894211004,0.0228584033892,0.0631729210915
1589273497572511517,810,1589273497572137461,,-0.196352140884,-1.56112228477,1.7779566906,0.409894203904,0.0228604513387,0.0631722260949
1589273497578398563,811,1589273497578274409,,-0.173323287786,-1.6922429834,1.75654481766,0.405493455817,0.0228623860447,0.0614212463502
1589273497584418405,812,1589273497584282256,,-0.173309838269,-1.69225263914,1.75653684239,0.403652642919,0.0222008394353,0.0613798418651
1589273497590214794,813,1589273497590107104,,-0.17374735275,-1.69250171076,1.77960264424,0.402621940453,0.022863904684,0.0595501743083
1589273497596341987,814,1589273497596145227,,-0.12733487137,-1.69233821748,1.75732347104,0.400967444884,0.022865952041,0.057999458082
1589273497602176442,815,1589273497602075010,,-0.150792884428,-1.69255030129,1.77998829166,0.400818935849,0.0228640923649,0.057853438919
1589273497605198394,816,1589273497605086549,,-0.127758943988,-1.692583861,1.78039417666,0.402672791509,0.0228632771202,0.0562355757933
1589273497611470327,817,1589273497611252748,,-0.127754261775,-1.69259178624,1.78038697826,0.402673277999,0.0228612224778,0.0562329275398
1589273497617286306,818,1589273497617095976,,-0.151188329198,-1.82402551615,1.7812227367,0.405423695347,0.0228589315187,0.0561402890207
1589273497623226345,819,1589273497623128794,,-0.15119934675,-1.82402749943,1.78121977057,0.40634323411,0.0228556893934,0.0561596014566
1589273497629235518,820,1589273497629129937,,-0.129008629457,-1.82453639115,1.82785987804,0.411566648593,0.0228506495241,0.0546104906037
1589273497635187209,821,1589273497635093059,,-0.129008841761,-1.82453084604,1.82786539807,0.411566999493,0.022848896799,0.0546085794042
1589273497641129936,822,1589273497641021337,,-0.152059840824,-1.82446396406,1.82748986432,0.413382566879,0.0221803696596,0.0553997669949
1589273497647208331,823,1589273497647096803,,-0.152053201074,-1.82446202955,1.82749234808,0.414306069453,0.0221794934418,0.0545180500026
1589273497653304837,824,1589273497653116954,,-0.12942544954,-1.82474005131,1.85096441947,0.416925085501,0.0221778921386,0.0538143777513
1589273497659269863,825,1589273497659126089,,-0.129862426878,-1.82498392072,1.87403044318,0.421382183814,0.0228352041559,0.0520975456762
1589273497665365366,826,1589273497665234727,,-0.129871386698,-1.82499216686,1.87402179192,0.421382331133,0.0228326849713,0.0520974582498
1589273497671589767,827,1589273497671468020,,-0.130305560746,-1.82520976751,1.89711636231,0.423977179318,0.0221667727462,0.0521522674062
1589273497677216340,828,1589273497677117626,,-0.107327950088,-1.82525367448,1.89752057002,0.426739929743,0.0228312930601,0.0514526932854
1589273497683470207,829,1589273497683320077,,-0.153792298607,-1.82537992339,1.91991719128,0.432961159949,0.0228226485025,0.0539929896409
1589273497689233579,830,1589273497689118179,,-0.154592272013,-1.95718331273,1.9441283604,0.435559181975,0.0228198213744,0.0540421388523
1589273497695283965,831,1589273497695186690,,-0.154584525507,-1.9571862752,1.944125994,0.435559427524,0.0228195669079,0.054040267238
1589273497701307887,832,1589273497701161168,,-0.154552531798,-1.95721535871,1.94409925839,0.437374945717,0.0228177812909,0.0549813813526
1589273497704240824,833,1589273497704114171,,-0.154539499754,-1.9572113744,1.94410430554,0.440121460024,0.0221507061504,0.0550346871978
1589273497710239611,834,1589273497710162565,,-0.177913029147,-2.08885187312,1.94479554738,0.441017599422,0.0228146058577,0.0567077948519
1589273497716181208,835,1589273497716094404,,-0.177943016824,-1.9573891898,1.96679428582,0.442681612639,0.02281271278,0.0576419369777
1589273497722292789,836,1589273497722176559,,-0.178776185335,-2.08927127074,1.99096295025,0.446196336605,0.022142653188,0.0577138624338
1589273497728226248,837,1589273497728145713,,-0.179185700859,-2.08946938206,2.01416450538,0.449702713174,0.0221408921693,0.0586931295445
1589273497734281056,838,1589273497734188298,,-0.179211855214,-2.08945552566,2.01417655282,0.451531685087,0.0221353252142,0.0587321677778
1589273497740297091,839,1589273497740207021,,-0.202744980843,-2.08962277046,2.03686932154,0.455944398443,0.0214630322993,0.0595800244899
1589273497746251442,840,1589273497746157106,,-0.226170902549,-2.08979496309,2.05956625947,0.461293027016,0.0214579526965,0.0595331224993
1589273497752255639,841,1589273497752138843,,-0.226145359864,-2.0898051083,2.05955877012,0.461293409284,0.0214596941135,0.0595295326857
1589273497758439620,842,1589273497758326150,,-0.203494133895,-2.2215986919,2.06097485895,0.465854758417,0.0214596545146,0.0606742762653
1589273497764277846,843,1589273497764139798,,-0.20475733005,-2.35383128403,2.1082347383,0.470119839315,0.0214509699922,0.0616612860611
1589273497770215805,844,1589273497770090623,,-0.204766680175,-2.35384271134,2.10822107157,0.471042055808,0.0221113028432,0.0616779542525
1589273497776163097,845,1589273497776088920,,-0.228232047836,-2.35400611602,2.1309044643,0.4736139715,0.0221055866761,0.0633872526128
1589273497782634044,846,1589273497782491165,,-0.228625131345,-2.48591454753,2.1318387309,0.476318616948,0.0214341116958,0.0661537385002
1589273497788317618,847,1589273497788213113,,-0.228631902457,-2.48592279386,2.13182838874,0.476318273418,0.0214345100239,0.0661560828742
1589273497794316268,848,1589273497794235119,,-0.205620180915,-2.48597484463,2.13221068147,0.480006049205,0.0227590945232,0.0645772687069
1589273497800242622,849,1589273497800130980,,-0.229103356553,-2.48611832703,2.15490493824,0.481678284719,0.0214210157635,0.0653659243366
1589273497806297341,850,1589273497806196285,,-0.229133378738,-2.48609880679,2.15492426653,0.481678529253,0.0214157784363,0.0653658384856
1589273497812285124,851,1589273497812177069,,-0.206520357069,-2.48630884256,2.17853728087,0.486108583208,0.0220741617469,0.0655996860011
1589273497818372934,852,1589273497818255049,,-0.229984283912,-2.61822137305,2.17905025631,0.487924138872,0.022078029349,0.0664037986642
1589273497824180749,853,1589273497824087883,,-0.23001122551,-2.61822153686,2.17904721581,0.487921622442,0.0220862603303,0.0664195499054
1589273497830279664,854,1589273497830171823,,-0.23042777268,-2.61839603744,2.20214771543,0.490490561434,0.0220849938533,0.0682867047789
1589273497836339654,855,1589273497836238751,,-0.230443354475,-2.61839511617,2.20214718034,0.490490049279,0.0220851619799,0.0682903290211
1589273497842271507,856,1589273497842190327,,-0.23047363391,-2.61838537343,2.20215559581,0.490489190738,0.0220850763246,0.0682965228374
1589273497848292186,857,1589273497848146801,,-0.230840886832,-2.75042586093,2.20300882179,0.491408437857,0.0220883403779,0.068315709412
1589273497854284086,858,1589273497854188226,,-0.207778620829,-2.75046174865,2.20341858337,0.491408033766,0.0227550311514,0.0684628481705
1589273497860261419,859,1589273497860128217,,-0.20856491335,-2.88272293803,2.22734167384,0.493072086201,0.0227541266384,0.0693974301491
1589273497866263821,860,1589273497866170816,,-0.231619096181,-2.88268809617,2.22693061629,0.494901804605,0.022086169959,0.0692851348126
1589273497872021980,861,1589273497871966647,,-0.232026578525,-2.882849738,2.25003327799,0.497497549459,0.0227507373857,0.0702386340737
