%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1589284648579393960,499,1589284648579304228,,-0.128326289892,-0.126228093304,0.928291112294,0.244414902678,0.00331092127598,0.0285089429026
1589284648585256582,500,1589284648585160897,,-0.128317858612,-0.12623036133,0.928291969382,0.244415110472,0.00331261823953,0.0285069642323
1589284648588290585,501,1589284648588197255,,-0.128846733608,-0.126404006403,0.951551017982,0.245181884088,0.00267259089549,0.0285196780053
1589284648591287642,502,1589284648591198756,,-0.128850516138,-0.126403563379,0.951550564645,0.246101160725,0.00267295662889,0.0285408983026
1589284648594276074,503,1589284648594170907,,-0.12884807084,-0.12640678866,0.951550467312,0.246101197878,0.00267425920021,0.0285404559184
1589284648597276687,504,1589284648597193852,,-0.128851324376,-0.126407405818,0.951549944764,0.246101077591,0.00267511822105,0.0285414126216
1589284648600353320,505,1589284648600273122,,-0.1288538232,-0.126409555728,0.951549320785,0.246100998739,0.00267520448599,0.0285420844395
1589284648606287329,506,1589284648606141938,,-0.128858600714,-0.12641068739,0.95154852349,0.246100848084,0.0026754545704,0.0285433599762
1589284648609196343,507,1589284648609116951,,-0.128863631893,-0.126410308648,0.951547892469,0.246102561034,0.00332921192564,0.0285450103488
1589284648612489852,508,1589284648612410414,,-0.128318195406,-0.126250427262,0.928289194015,0.245333946526,0.00333078640007,0.0285298353537
1589284648618375243,509,1589284648618277136,,-0.128876769454,-0.126404966473,0.951546822897,0.246102164726,0.00332944862426,0.0285483993338
1589284648624469629,510,1589284648624392110,,-0.0623963280276,-0.126677024737,0.975748944065,0.246879089113,0.00397213281198,0.0281007341881
1589284648630351568,511,1589284648630271493,,-0.062401011296,-0.126680313051,0.975748217659,0.246878917763,0.0039732282342,0.0281020846913
1589284648636459236,512,1589284648636368577,,-0.106005458307,-0.126277768354,0.928566311298,0.245331433034,0.00333176339135,0.028673447108
1589284648642341475,513,1589284648642255728,,-0.106008160358,-0.126281259986,0.928565527986,0.245331308512,0.00333306785279,0.028674360905
1589284648648494310,514,1589284648648385303,,-0.0832789134355,-0.126150016122,0.905502694589,0.244557483342,0.00333419210721,0.028800544699
1589284648654475135,515,1589284648654371110,,-0.0832782024185,-0.126150778626,0.905502653752,0.244557463825,0.00333558543327,0.0288005490918
1589284648660347296,516,1589284648660217531,,-0.0832783958785,-0.126149438437,0.905502822668,0.24455739152,0.00333785322612,0.028800900318
1589284648666426539,517,1589284648666290691,,-0.0837870334472,-0.126318085674,0.928869153413,0.245328978479,0.00333837603759,0.028818678584
1589284648672358478,518,1589284648672260339,,-0.0832813669573,-0.126148501469,0.905502679948,0.244559100977,0.00398459654437,0.0288024215482
1589284648678406989,519,1589284648678305991,,-0.127786802301,-0.126084827275,0.904929879492,0.244536404036,0.00334107588706,0.0302908146288
1589284648684342635,520,1589284648684234697,,-0.105484890065,-0.126114318416,0.905202759975,0.244546696281,0.00334103880459,0.0295455942173
1589284648690444700,521,1589284648690325908,,-0.127792375275,-0.126082804299,0.904929374366,0.242707530662,0.00334199689262,0.0302515468568
1589284648696567600,522,1589284648696376034,,-0.12803253401,-0.000114315665232,0.927893881161,0.244386182285,0.00266482987692,0.0302947122768
1589284648702595541,523,1589284648702435878,,-0.127470976145,-0.000110654435604,0.904517091249,0.243626604985,0.00266953875762,0.0293943450035
1589284648708516953,524,1589284648708371170,,-0.149681808454,-7.42555014781e-05,0.904276142022,0.241777262566,0.00332615913279,0.0309811485133
1589284648714609419,525,1589284648714536261,,-0.149685595241,-8.03506984719e-05,0.904275514678,0.241777144611,0.00332507602974,0.0309821852826
1589284648720286415,526,1589284648720178410,,-0.150051055964,-0.126074130367,0.904675527315,0.241801563748,0.00332546810215,0.0292133491007
1589284648726282003,527,1589284648726212997,,-0.105528697074,-0.126131178274,0.905195304876,0.24182432817,0.00397089428079,0.027726701848
1589284648729377754,528,1589284648729296454,,-0.128041512398,-0.0001347553687,0.927892639519,0.241661798631,0.00332849649839,0.0293526952139
1589284648732345874,529,1589284648732269822,,-0.12747070238,-0.000112658964387,0.904517129582,0.240890312015,0.00332809799135,0.0293341855373
1589284648738440054,530,1589284648738320929,,-0.127473887882,-0.000107434862908,0.904516681289,0.241787399156,0.00332648597373,0.0302391617904
1589284648744341955,531,1589284648744268146,,-0.10605594181,-0.126280211674,0.928560214416,0.242594349369,0.00332620589844,0.0277411398418
1589284648750480076,532,1589284648750390812,,-0.106055975284,-0.126279760265,0.928560271982,0.242594357373,0.003325907675,0.0277411056073
1589284648756436538,533,1589284648756351298,,-0.106052351886,-0.126279725197,0.928560690592,0.242594421638,0.00332743134462,0.0277403608838
1589284648762358076,534,1589284648762280646,,-0.106049380614,-0.126277011637,0.928561398968,0.242594478766,0.00332860742257,0.0277397201897
1589284648768319611,535,1589284648768222727,,-0.105699359217,-0.000166140249334,0.928171502119,0.243514172366,0.00332730794902,0.0277575699577
1589284648774353318,536,1589284648774269070,,-0.127451611064,-0.00010539422153,0.90451982073,0.241835825865,0.00267811512099,0.0266873114061
1589284648780449046,537,1589284648780323343,,-0.105149030593,-0.000155598679172,0.904790080018,0.241848712345,0.00333126998462,0.0259397972352
1589284648786545048,538,1589284648786366020,,-0.105148243113,-0.000154286393215,0.904790171758,0.241848727186,0.00333187543805,0.0259395811094
1589284648792555572,539,1589284648792433783,,-0.104952092815,-0.125930892243,0.881944417129,0.24199984939,0.00333166888929,0.0259418460341
1589284648798620523,540,1589284648798515745,,-0.10494782415,-0.125933549701,0.881944545636,0.241999928178,0.00333321975378,0.0259409118234
1589284648804391962,541,1589284648804270233,,-0.105488301786,-0.126107389087,0.905203327774,0.242755463809,0.0033321709105,0.0268521658056
1589284648810494312,542,1589284648810393059,,-0.105487037139,-0.126105425507,0.905203748701,0.242755486095,0.00333275852118,0.0268518913989
1589284648816449253,543,1589284648816352369,,-0.0827767077575,-0.12596577994,0.882238828461,0.242023500384,0.00333565262287,0.0243153394752
1589284648822404887,544,1589284648822319310,,-0.0827803086407,-0.12596648326,0.882238390178,0.24202338526,0.00333620303916,0.024316409827
1589284648828447381,545,1589284648828367892,,-0.0824510609738,-0.000190742222461,0.881798390563,0.242025198256,0.00397952234807,0.0243179076333
1589284648834485846,546,1589284648834392236,,-0.104957792547,-0.125929080516,0.881943997528,0.241999593633,0.00333479021553,0.0259438307467
1589284648840323429,547,1589284648840235279,,-0.104962747413,-0.125931531658,0.881943057857,0.241986630229,0.00333468930143,0.0268387591511
1589284648846248763,548,1589284648846170603,,-0.104626546102,-0.00014224006991,0.881505886241,0.24107965802,0.00333655127963,0.0259281002524
1589284648849297800,549,1589284648849185401,,-0.104652431949,-0.000142847651727,0.881502813348,0.241078907308,0.0033357451275,0.0259351831268
1589284648852223786,550,1589284648852151342,,-0.105203768647,-0.000150574515706,0.904783717876,0.241845213766,0.00268121641763,0.0259540811543
1589284648855267067,551,1589284648855188885,,-0.127509027313,-0.000102416687674,0.904511728962,0.241834103255,0.00268077419034,0.0267026499617
1589284648858693571,552,1589284648858534258,,-0.127514815336,-0.000103107796519,0.904510912926,0.242753421098,0.00267810584095,0.0267241563396
1589284648864506693,553,1589284648864385927,,-0.127520268712,-0.000104953572949,0.904510143899,0.242753262695,0.00267780089124,0.0267256257413
1589284648870339948,554,1589284648870270057,,-0.105229390113,-0.000155138633847,0.9047807376,0.242763985304,0.0026787745189,0.0259807988744
1589284648876494571,555,1589284648876391680,,-0.128091897713,-0.000114681094116,0.927885688066,0.243524882232,0.00267657464201,0.0267436655753
1589284648882412478,556,1589284648882308366,,-0.1280943377,-0.00011434987403,0.92788535127,0.243524803306,0.00267737730964,0.0267443039088
1589284648888337085,557,1589284648888247894,,-0.127878930699,-0.126078307388,0.904917773501,0.243651650309,0.0033307275376,0.0276407445922
1589284648891378944,558,1589284648891269694,,-0.106111241011,-0.126279738774,0.928553961036,0.244434123201,0.0033291931956,0.0269120027288
1589284648897480178,559,1589284648897380364,,-0.106109540489,-0.126278155543,0.928554370675,0.245353631403,0.00332848202165,0.0269315727248
1589284648903348081,560,1589284648903274204,,-0.0843823030608,-0.126478370927,0.952129457491,0.246122041252,0.00397119568387,0.0270898987959
1589284648909282739,561,1589284648909173271,,-0.12843288304,-0.126245801189,0.928273962587,0.246239965318,0.00332586008791,0.0285795602155
1589284648912661550,562,1589284648912544646,,-0.106622430136,-0.126442592272,0.95181939715,0.247019305673,0.00332484204005,0.0278483860251
1589284648918480242,563,1589284648918317460,,-0.0843660042649,-0.126481728678,0.952130455788,0.247964332269,0.0039689414121,0.0262405450396
1589284648924433189,564,1589284648924346953,,-0.107038615249,-0.253031693788,0.952979787726,0.248850396754,0.0039668521088,0.027886131695
1589284648930418056,565,1589284648930299011,,-0.129415344257,-0.25300950781,0.952685252943,0.248825488259,0.00332103741839,0.029514711734
1589284648936626306,566,1589284648936443720,,-0.128872244869,-0.252720821212,0.929480842004,0.249883495679,0.00331799411911,0.0304230028203
1589284648942457867,567,1589284648942341203,,-0.128865876562,-0.252721224539,0.929481615283,0.251700035906,0.00331360855616,0.0313562328945
1589284648948502367,568,1589284648948332668,,-0.129401570594,-0.253013838731,0.9526859737,0.252456275402,0.00331371949737,0.0322573196964
1589284648954523797,569,1589284648954401896,,-0.129400068302,-0.253013653042,0.952686227068,0.252430158818,0.00265730994295,0.0340370189702
1589284648960444183,570,1589284648960250437,,-0.129400216644,-0.253012861778,0.952686417062,0.252430150079,0.0026574137836,0.0340370756719
1589284648966528468,571,1589284648966287590,,-0.107527157782,-0.253311068455,0.976197612602,0.252293209824,0.00395763075968,0.0332868017793
1589284648972358704,572,1589284648972228132,,-0.151782076323,-0.126528724374,0.974531778013,0.253180466801,0.00395560411969,0.0356828320519
1589284648975587160,573,1589284648975469086,,-0.129388730002,-0.253012145162,0.952688167501,0.252410436163,0.00395807945384,0.0358066639381
1589284648981566340,574,1589284648981478896,,-0.12938957971,-0.25301292648,0.952687844597,0.252410323825,0.00395958592803,0.0358072892762
1589284648987564938,575,1589284648987412090,,-0.152245315225,-0.25327334831,0.97562184811,0.253157099822,0.00395807844954,0.0374539371243
1589284648993512491,576,1589284648993415833,,-0.130453162873,-0.253560327731,0.999113431761,0.25394701769,0.00395890015778,0.0358407558629
1589284648999512554,577,1589284648999414580,,-0.152239723877,-0.253272179405,0.97562302407,0.253157254457,0.00395925939029,0.0374527670829
1589284649005307144,578,1589284649005213921,,-0.152235069942,-0.253276543663,0.975622617302,0.253157388228,0.00395994150755,0.0374517907479
1589284649011894021,579,1589284649011753856,,-0.174658324625,-0.253265034915,0.975367361325,0.253157267519,0.00331717511223,0.0373125520718
1589284649017326362,580,1589284649017234465,,-0.152234775953,-0.253279508195,0.975621893563,0.254076290283,0.00331589394548,0.0365866651852
1589284649023578735,581,1589284649023491830,,-0.174659887117,-0.253263802511,0.975367401536,0.254066423919,0.00331549669163,0.0373336501034
1589284649029459423,582,1589284649029362457,,-0.174659097316,-0.253263991393,0.975367493921,0.254066486649,0.00331483806266,0.0373332816931
1589284649035335938,583,1589284649035232195,,-0.152234779823,-0.253277043438,0.975622532828,0.254064620097,0.00331563884526,0.0374726455309
1589284649041508193,584,1589284649041294156,,-0.17465701773,-0.253267657087,0.975366914469,0.25405494134,0.00331535993571,0.0382190332066
1589284649047496185,585,1589284649047401561,,-0.174653183376,-0.253269005214,0.97536725101,0.254043504098,0.00331502199235,0.0391137625837
1589284649053407689,586,1589284649053317435,,-0.152231014078,-0.253283946008,0.975621328451,0.254053045579,0.00331577901512,0.0383675457229
1589284649059322081,587,1589284649059247683,,-0.175253118976,-0.380556106378,0.977035636533,0.254974145942,0.00331343338348,0.0382399030724
1589284649065400841,588,1589284649065330428,,-0.175250485474,-0.380556081124,0.977036118743,0.254962634395,0.00331305124035,0.0391350189995
1589284649071709020,589,1589284649071466932,,-0.175249425371,-0.380557264899,0.977035847811,0.255871807646,0.00331181130073,0.0391557797998
1589284649077499568,590,1589284649077405350,,-0.152792549939,-0.380560385915,0.977305037909,0.255881391117,0.00331108052269,0.0384095926811
