%time,field.data
1589275286679769821,-0.2
1589275286679837908,-0.199999995625
1589275286686569459,-0.199999965117
1589275286693245398,-0.199999882664
1589275286699925933,-0.1999997228
1589275286706561073,-0.199999460407
1589275286713208927,-0.199999070714
1589275286719903292,-0.199998529288
1589275286726623148,-0.199997812044
1589275286733222301,-0.199996895232
1589275286739855967,-0.199995755444
1589275286746614412,-0.199994369607
1589275286753287378,-0.199992714986
1589275286759929910,-0.199990769177
1589275286766519104,-0.199988510112
1589275286773178268,-0.199985916049
1589275286779888450,-0.199982965581
1589275286786643676,-0.199979637625
1589275286793240834,-0.199975911424
1589275286799897755,-0.199971766548
1589275286806577310,-0.199967182889
1589275286813244096,-0.199962140659
1589275286819977000,-0.199956620393
1589275286826572444,-0.199950602942
1589275286833240367,-0.199944069474
1589275286839941378,-0.199937001473
1589275286846686258,-0.199929380737
1589275286853306901,-0.199921189376
1589275286859891188,-0.199912409809
1589275286866587844,-0.199903024766
1589275286873265164,-0.199893017284
1589275286879930565,-0.199882370705
1589275286886594860,-0.199871068676
1589275286893273953,-0.199859095147
1589275286899994535,-0.19984643437
1589275286906583116,-0.199833070894
1589275286913328160,-0.199818989568
1589275286919915797,-0.199804175538
1589275286926652449,-0.199788614244
1589275286933314508,-0.19977229142
1589275286939991338,-0.19975519309
1589275286946642872,-0.199737305572
1589275286953355873,-0.19971861547
1589275286959986380,-0.199699109675
1589275286966600323,-0.199678775364
1589275286973188856,-0.1996576
1589275286979915073,-0.199635571326
1589275286986580558,-0.199612677367
1589275286993271309,-0.199588906426
1589275286999904721,-0.199564247088
1589275287006555886,-0.199538688208
1589275287013225830,-0.199512218921
1589275287019855412,-0.199484828633
1589275287026533448,-0.19945650702
1589275287033296600,-0.199427244032
1589275287039929104,-0.199397029884
1589275287046595951,-0.199365855058
1589275287053308291,-0.199333710304
1589275287060009474,-0.199300586634
1589275287066593047,-0.199266475321
1589275287073336713,-0.199231367901
1589275287079891706,-0.199195256168
1589275287086625522,-0.199158132173
1589275287093229420,-0.199119988224
1589275287099887104,-0.199080816883
1589275287106622661,-0.199040610964
1589275287113301429,-0.198999363533
1589275287119921637,-0.198957067907
1589275287126657399,-0.198913717649
1589275287133314866,-0.19886930657
1589275287139934025,-0.198823828725
1589275287146682774,-0.198777278414
1589275287153292367,-0.198729650176
1589275287159919693,-0.198680938794
1589275287166538516,-0.198631139287
1589275287173236752,-0.198580246914
1589275287179939307,-0.198528257166
1589275287186560867,-0.198475165771
1589275287193311826,-0.198420968688
1589275287199941613,-0.198365662109
1589275287206633576,-0.198309242453
1589275287213291475,-0.198251706368
1589275287219920150,-0.198193050729
1589275287226582488,-0.198133272633
1589275287233244003,-0.198072369405
1589275287239917217,-0.198010338587
1589275287246635505,-0.197947177943
1589275287253239963,-0.197882885455
1589275287259922070,-0.197817459323
1589275287266592056,-0.197750897962
1589275287273298579,-0.1976832
1589275287279910135,-0.197614364278
1589275287286598956,-0.197544389846
1589275287293290890,-0.197473275967
1589275287300012022,-0.197401022108
1589275287306638322,-0.197327627943
1589275287313230037,-0.197253093351
1589275287319927905,-0.197177418413
1589275287326597005,-0.197100603412
1589275287333273271,-0.197022648832
1589275287339995285,-0.196943555352
1589275287346590522,-0.196863323851
1589275287353217520,-0.196781955401
1589275287360029181,-0.196699451267
1589275287366519622,-0.19661581291
1589275287373227946,-0.196531041975
1589275287379840050,-0.196445140302
1589275287386597317,-0.196358109915
1589275287393302371,-0.196269953024
1589275287399860956,-0.196180672024
1589275287406584824,-0.196090269491
1589275287413239107,-0.195998748185
1589275287419913524,-0.195906111043
1589275287426608338,-0.19581236118
1589275287433192311,-0.195717501889
1589275287439909129,-0.195621536636
1589275287446552384,-0.195524469061
1589275287453257349,-0.195426302976
1589275287459869758,-0.195327042363
1589275287466554077,-0.195226691372
1589275287473263134,-0.195125254321
1589275287479957423,-0.195022735692
1589275287486542489,-0.194919140133
1589275287493209300,-0.194814472451
1589275287499873096,-0.194708737618
1589275287506577256,-0.194601940761
1589275287513219785,-0.194494087168
1589275287519958855,-0.194385182281
1589275287526590912,-0.194275231698
1589275287533239242,-0.194164241168
1589275287539944355,-0.194052216593
1589275287546664385,-0.193939164025
1589275287553295546,-0.193825089662
1589275287559977293,-0.193709999853
1589275287566594068,-0.193593901087
1589275287573299969,-0.1934768
1589275287579953610,-0.193358703369
1589275287586570272,-0.193239618112
1589275287593325713,-0.193119551286
1589275287599935507,-0.192998510083
1589275287606571798,-0.192876501834
1589275287613276704,-0.192753534003
1589275287619932539,-0.192629614185
1589275287626633666,-0.192504750109
1589275287633305593,-0.192378949632
1589275287639929528,-0.192252220739
1589275287646618949,-0.192124571541
1589275287653318711,-0.191996010275
1589275287659979020,-0.1918665453
1589275287666546467,-0.191736185099
1589275287673210159,-0.191604938272
1589275287679937639,-0.191472813539
1589275287686589428,-0.191339819739
1589275287693214622,-0.191205965824
1589275287699859297,-0.19107126086
1589275287706600632,-0.190935714027
1589275287713222120,-0.190799334615
1589275287719982208,-0.190662132022
1589275287726558518,-0.190524115756
1589275287733222683,-0.19038529543
1589275287739916055,-0.19024568076
1589275287746548100,-0.190105281568
1589275287753247854,-0.189964107776
1589275287759896303,-0.189822169405
1589275287766552752,-0.189679476576
1589275287773343415,-0.189536039506
1589275287780000207,-0.189391868507
1589275287786598134,-0.189246973984
1589275287793248390,-0.189101366436
1589275287799927391,-0.188955056451
1589275287806598295,-0.188808054707
1589275287813302710,-0.188660371968
1589275287819899111,-0.188512019085
1589275287826616368,-0.188363006992
1589275287833274861,-0.188213346709
1589275287839975830,-0.188063049332
1589275287846590302,-0.187912126041
1589275287853277981,-0.187760588092
1589275287859932252,-0.187608446818
1589275287866607823,-0.187455713627
1589275287873324317,-0.1873024
1589275287879918488,-0.18714851749
1589275287886592936,-0.18699407772
1589275287893206975,-0.186839092382
1589275287899878616,-0.186683573235
1589275287906651948,-0.186527532104
1589275287913182462,-0.186370980877
1589275287919919406,-0.186213931504
1589275287926642796,-0.186056395999
1589275287933322603,-0.185898386432
1589275287939974701,-0.185739914932
1589275287946614651,-0.185580993683
1589275287953308687,-0.185421634927
1589275287959936521,-0.185261850954
1589275287966681226,-0.185101654111
1589275287973260879,-0.18494105679
1589275287979961565,-0.184780071435
1589275287986658045,-0.184618710535
1589275287993332522,-0.184456986624
1589275287999926083,-0.184294912281
1589275288006610000,-0.184132500127
1589275288013306181,-0.183969762822
1589275288019945331,-0.183806713067
1589275288026584457,-0.1836433636
1589275288033244379,-0.183479727192
1589275288039892122,-0.183315816654
1589275288046593007,-0.183151644825
1589275288053303032,-0.182987224576
1589275288060012639,-0.18282256881
1589275288066575959,-0.182657690455
1589275288073289063,-0.182492602469
1589275288079989021,-0.182327317832
1589275288086617647,-0.182161849548
1589275288093289778,-0.181996210644
1589275288099962658,-0.181830414166
1589275288106587258,-0.18166447318
1589275288113285955,-0.181498400768
1589275288119880599,-0.181332210028
