%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1588856866362624566,10233,1588856866362538159,,0.0420318911596,-1.40315384838,1.61238239698
1588856866368829887,10234,1588856866368739479,,0.0429816440071,-1.45727998429,1.6379404253
1588856866375047976,10235,1588856866374939061,,0.0434832836217,-1.51167556541,1.66415460257
1588856866381000675,10236,1588856866380854166,,0.0445507401362,-1.56714270891,1.69014129325
1588856866386941190,10237,1588856866386811416,,0.0450295464845,-1.62293738151,1.71665945114
1588856866392929298,10238,1588856866392806355,,0.0461856321353,-1.68000243936,1.74369735649
1588856866398966792,10239,1588856866398811161,,0.0466998337881,-1.68062869085,1.74297623557
1588856866404817336,10240,1588856866404688490,,0.0477664391622,-1.73858796041,1.76970695119
1588856866410751396,10241,1588856866410653089,,0.0482694191683,-1.79601231303,1.79776220292
1588856866416834059,10242,1588856866416732851,,0.0492366227846,-1.854917359,1.82525004315
1588856866422699311,10243,1588856866422605222,,0.0496495095396,-1.91354531386,1.85332789996
1588856866428924260,10244,1588856866428725713,,0.0504824159363,-1.97349609089,1.88147352079
1588856866434783266,10245,1588856866434694321,,0.0509978299312,-2.03306929758,1.91043514779
1588856866440833098,10246,1588856866440732072,,0.0519478110658,-2.09385635388,1.93871302348
1588856866446764062,10247,1588856866446674374,,0.052377217231,-2.15434717855,1.96822670378
1588856866452851834,10248,1588856866452737874,,0.0532724531714,-2.21608960304,1.99688796072
1588856866458853973,10249,1588856866458767483,,0.0535651899553,-2.21668308684,1.9962449859
1588856866464863823,10250,1588856866464769997,,0.0540229540142,-2.27796701745,2.0260148658
1588856866470867230,10251,1588856866470740450,,0.0547668544814,-2.3404021296,2.05518129375
1588856866477180552,10252,1588856866477051489,,0.0556748453431,-2.40297061827,2.0847798468
1588856866482872702,10253,1588856866482782291,,0.0561207892488,-2.46545092272,2.11512920465
1588856866488818319,10254,1588856866488708851,,0.0565572582898,-2.52817818008,2.14549831976
1588856866494874851,10255,1588856866494792560,,0.0572840292764,-2.59210260745,2.17543762502
1588856866500977087,10256,1588856866500819580,,0.0576682642969,-2.65541089516,2.20611566628
1588856866506874457,10257,1588856866506791536,,0.058369502218,-2.71970516058,2.23642396359
1588856866512777451,10258,1588856866512682773,,0.0586786417547,-2.78358807475,2.26730813003
1588856866518953031,10259,1588856866518827773,,0.0595258301859,-2.78510179239,2.26621496426
1588856866524755694,10260,1588856866524652079,,0.0598533449286,-2.84919751094,2.29702349198
1588856866530834584,10261,1588856866530701422,,0.0606780672479,-2.91431415634,2.32772833131
1588856866536751036,10262,1588856866536652048,,0.0610714982624,-2.97873634331,2.35907540173
1588856866542733122,10263,1588856866542642057,,0.0617380134225,-3.04409809949,2.38978270156
1588856866548909882,10264,1588856866548739113,,0.061991113718,-3.10885190974,2.42125883401
1588856866554944707,10265,1588856866554806402,,0.0627103253761,-3.17440336158,2.45218566888
1588856866560873941,10266,1588856866560765940,,0.0629941697655,-3.2392797636,2.48389277962
1588856866566790541,10267,1588856866566688838,,0.0637062983422,-3.30481766453,2.51501758335
1588856866572950198,10268,1588856866572838823,,0.0640393479233,-3.36989011975,2.54679912805
1588856866578875408,10269,1588856866578740508,,0.0646280775146,-3.37103238349,2.54562060634
